Unnamed: 0,Year,Industry Name,Number of Firms,Average Beta,Market D/E Ratio,Tax Rate,Unlevered Beta,Cash/Firm Value,Unlevered Beta corrected for cash,HiLo Risk,Standard deviation of equity,Standard deviation in operating income (last 10 years),Unlevered beta corrected for cash - Over time (year minus 3),Unlevered beta corrected for cash - Over time (year minus 2),Unlevered beta corrected for cash - Over time (year minus 1),Unlevered beta corrected for cash - Over time (last 3 years),Unlevered beta corrected for cash - Over time (year minus 4),Unlevered beta corrected for cash - Over time (last 4 years),Unlevered beta corrected for cash - Over time (year minus 5),Unlevered beta corrected for cash - Over time (last 5 years)
22,2001,Computer Software & Svcs,468,1.8126181818181808,0.0480297589278344,0.1426407478632478,1.7409288919427448,0.0841245725049539,1.9008358993801715,,,,,,,,,,,
21,2001,Computer & Peripherals,171,1.7736082474226798,0.0699484220290493,0.1266475438596491,1.671497113588888,0.0661739083712888,1.7899447537106028,,,,,,,,,,,
20,2001,Coal,6,0.775,0.3165396165396165,0.22738,0.6227076131403954,0.0032635586826452,0.6247465100376811,,,,,,,,,,,
19,2001,Chemical (Specialty),86,0.7823529411764705,0.4686075706619979,0.2372881395348837,0.5763560532840916,0.0287073530303891,0.5933907304686146,,,,,,,,,,,
18,2001,Chemical (Diversified),33,0.7645161290322581,0.254562238332179,0.3324248484848485,0.653466421260955,0.0371515613785703,0.6786804600281263,,,,,,,,,,,
17,2001,Chemical (Basic),25,0.8625,0.4142624959508753,0.201366,0.6480849190396358,0.0256795526244647,0.6651660865635539,,,,,,,,,,,
16,2001,Cement & Aggregates,15,0.7125,0.3270460238531424,0.2441906666666666,0.5712867950522258,0.0191128202961022,0.58241845430652,,,,,,,,,,,
15,2001,Canadian Energy,13,0.7291666666666666,0.3619116224504497,0.3394123076923077,0.5884769212806579,0.0319089778724885,0.6078735447699949,,,,,,,,,,,
14,2001,Cable TV,27,1.2375,0.589803656621483,0.5569748148148148,0.9811322331667524,0.0561312334104959,1.0394794995832872,,,,,,,,,,,
13,2001,Building Materials,52,0.8289473684210524,0.3363223172328788,0.2356934615384615,0.6594369053615577,0.0451830670059546,0.6906422399671355,,,,,,,,,,,
12,2001,Biotechnology,76,1.0958333333333332,0.0142164271633226,0.1209684210526315,1.082308066653841,0.0834604686086793,1.1808634866091168,,,,,,,,,,,
11,2001,Beverage (Soft Drink),19,0.676923076923077,0.1254918369517433,0.2248573684210526,0.6169133981585148,0.019387118205053,0.6291100286478958,,,,,,,,,,,
10,2001,Beverage (Alcoholic),24,0.5472222222222222,0.2003246519010172,0.2658470833333333,0.4770613248391108,0.0273085069627003,0.4904549163367845,,,,,,,,,,,
9,2001,Bank (Midwest),36,0.76,0.215698746690078,0.3078752777777778,0.6612775820323444,0.0763855224080461,0.7159671032403327,,,,,,,,,,,
8,2001,Bank (Foreign),3,1.15,0.1224316469866695,0.1766166666666666,1.0446870066915868,0.0836591566533462,1.1400637811539511,,,,,,,,,,,
7,2001,Bank (Canadian),8,0.9214285714285716,0.1064052257519116,0.2428574999999999,0.8527293531966623,0.0250263529374197,0.8746178481498265,,,,,,,,,,,
6,2001,Bank,446,0.672047244094488,0.3740845964504724,0.2852234304932734,0.5302621020293962,0.0908856682434156,0.5832732842356885,,,,,,,,,,,
5,2001,Auto Parts,65,0.8663829787234042,0.7233577375907101,0.2857664615384615,0.571249174215409,0.0507891871782386,0.6018148618821894,,,,,,,,,,,
26,2001,Educational Services,36,0.9,0.0205811201134503,0.2066702777777778,0.8855412244382966,0.084684981917391,0.9674715337822358,,,,,,,,,,,
50,2001,Information Services,19,1.1318181818181818,0.1146157652083724,0.2512836842105263,1.042367715814806,0.0206384880801654,1.0643339595523422,,,,,,,,,,,
27,2001,Electric Util. (Central),30,0.5423076923076923,1.2066313454953042,0.2882463333333333,0.2917476906441233,0.0245097529051454,0.2990780189889017,,,,,,,,,,,
29,2001,Electric Utility (West),17,0.5966666666666665,1.485905987162719,0.2882894117647059,0.2899910133499385,0.0434140010562818,0.3031520570760522,,,,,,,,,,,
48,2001,Human Resources,22,1.015625,0.0844934202766685,0.3517,0.9628811765578684,0.0724571030831091,1.0380988089698495,,,,,,,,,,,
47,2001,Household Products,33,0.7711538461538462,0.1446178144227116,0.3150590909090908,0.7016519524709848,0.0143504117475799,0.7118675448493113,,,,,,,,,,,
46,2001,Hotel/Gaming,85,0.8991379310344826,0.9015251875404242,0.3247568235294116,0.5589051376010767,0.0361366683271427,0.5798593215814682,,,,,,,,,,,
45,2001,Homebuilding,57,0.8135416666666666,0.6334045376946486,0.2307521052631579,0.5470125016797085,0.0690901347610501,0.5876105970144585,,,,,,,,,,,
44,2001,Home Appliance,18,0.9166666666666666,0.4005668530859114,0.2373288888888888,0.702157126135741,0.0717070302912687,0.7563960398795819,,,,,,,,,,,
43,2001,Healthcare Info Systems,33,0.9629629629629628,0.1113841358450402,0.0992172727272727,0.8751560168821133,0.145533892407676,1.0242138443010789,,,,,,,,,,,
42,2001,Grocery,29,0.6630434782608695,0.4705666140223572,0.2757879310344828,0.4945170144564735,0.0215515261130602,0.505409357420711,,,,,,,,,,,
41,2001,Gold/Silver Mining,38,0.3608695652173913,0.2118323696464207,0.0803668421052631,0.3020314090300672,0.0961738636191654,0.3341698108438012,,,,,,,,,,,
40,2001,Furn./Home Furnishings,33,0.8133333333333336,0.224356990714284,0.3222727272727273,0.705986129300306,0.0275820860289615,0.7260110279306644,,,,,,,,,,,
39,2001,Foreign Telecom.,20,1.5894736842105264,0.3476035484066363,0.2903589999999999,1.2749716676869454,0.0437230944065554,1.3332661912353994,,,,,,,,,,,
38,2001,Foreign Electron/Entertn,14,1.2484615384615383,0.3442824024461522,0.4915742857142857,1.06248245631525,0.1667965008555145,1.2751776215608588,,,,,,,,,,,
37,2001,Food Wholesalers,25,0.6928571428571428,0.2797660088943885,0.2712872,0.5755253284201914,0.0377716972038007,0.5981172313761053,,,,,,,,,,,
36,2001,Food Processing,116,0.6290123456790124,0.4256594840419719,0.2695970689655171,0.4798313658446952,0.0271349388349449,0.493214717023626,,,,,,,,,,,
35,2001,Financial Svcs. (Div.),224,0.9552941176470594,0.5155169295502429,0.2182633035714286,0.6808946101177019,0.0383690028583009,0.7080622527160177,,,,,,,,,,,
34,2001,Environmental,80,0.7476744186046513,0.6822696570769686,0.236435875,0.4915816809161447,0.0123175421958278,0.4977122728382108,,,,,,,,,,,
33,2001,Entertainment Tech,12,1.94,0.0278523910119439,0.1051141666666666,1.892821961266812,0.0647008555403852,2.023761031408216,,,,,,,,,,,
32,2001,Entertainment,96,1.3474509803921566,0.2143266365397527,0.2773598958333333,1.166744412289922,0.0242781979074776,1.1957756911731752,,,,,,,,,,,
31,2001,Electronics,196,1.2785294117647048,0.2893671138979821,0.1859814795918366,1.0347854924920687,0.1190603002831682,1.1746382786752476,,,,,,,,,,,
30,2001,Electrical Equipment,92,1.2507042253521126,0.04263864638719,0.2550409782608695,1.2121998554423203,0.0273172483780116,1.2462438070593185,,,,,,,,,,,
28,2001,Electric Utility (East),32,0.5660714285714286,0.8368843472718391,0.306951875,0.3582728003421068,0.0215047311680805,0.3661466864012492,,,,,,,,,,,
98,2001,Water Utility,16,0.4884615384615384,0.6764940414322559,0.35163,0.3395351570104549,0.0043438216485619,0.341016471742928,,,,,,,,,,,
0,2002,Advertising,38,1.3885714285714286,0.2331232421318976,0.1563342105263158,1.1603550059061287,0.0733615789306733,1.2522198297876497,,,,,,,,,,,
1,2002,Aerospace/Defense,77,0.7970000000000002,0.5043317493475893,0.2205316883116883,0.5721010163606896,0.0320698594213256,0.5910561024772517,,,,,,,,,,,
2,2002,Air Transport,43,1.4181818181818182,0.6417963904081833,0.1636851162790697,0.9228485257234974,0.1141194001620796,1.0417301450018666,,,,,,,,,,,
51,2002,Insurance (Prop/Cas.),59,0.8490384615384614,0.1345968938411887,0.118407627118644,0.7589783928151187,0.1311213606709243,0.8735148482890328,,,,,,,,,,,
73,2002,Precious Metals,43,0.3833333333333333,0.1572578347134006,0.0553760465116279,0.3337542939838032,0.0487803199449568,0.3508698368861441,,,,,,,,,,,
72,2002,Power,23,1.6555555555555557,3.663063537770389,0.1295421739130434,0.3952581656168329,0.0717447198607719,0.4258076135667642,,,,,,,,,,,
71,2002,Pharmacy Services,16,0.9,0.1353238928858439,0.29390125,0.8215036566322433,0.0235397604174828,0.8413078416623241,,,,,,,,,,,
70,2002,Petroleum (Producing),136,0.785,0.3894877329337095,0.1539322058823529,0.590432869312174,0.0148667240304597,0.5993431383495667,,,,,,,,,,,
69,2002,Petroleum (Integrated),35,0.840625,0.1799499225680612,0.2904222857142857,0.7454408143182776,0.0448636105595538,0.7804548361464734,,,,,,,,,,,
68,2002,Paper/Forest Products,44,0.8435897435897431,0.721734425160773,0.3026477272727272,0.561157440701291,0.0265952701514429,0.5764893301767665,,,,,,,,,,,
67,2002,Packaging & Container,42,0.8424137931034481,0.9003756394189647,0.3011923809523809,0.5170754336022307,0.0224012261356334,0.5289239792704267,,,,,,,,,,,
66,2002,Oilfield Svcs/Equip.,88,1.00952380952381,0.1771677705039771,0.257530340909091,0.8921666914502047,0.0348056888430747,0.9243389451610148,,,,,,,,,,,
65,2002,Office Equip/Supplies,34,0.9835714285714288,0.5923280799825069,0.3483323529411764,0.709646959711925,0.0821552742106446,0.77316668034631,,,,,,,,,,,
74,2002,Precision Instrument,115,1.3635365853658534,0.1502055108769127,0.1047068695652174,1.2019066310570763,0.1272854450464712,1.3772047506656706,,,,,,,,,,,
64,2002,Newspaper,20,0.9233333333333332,0.2230595053633696,0.3104639999999999,0.8002489895813915,0.0383849795924949,0.83219268896431,,,,,,,,,,,
62,2002,Natural Gas (Distrib.),32,0.6166666666666667,1.005392183417966,0.3403778124999999,0.370775887552947,0.0159842307311983,0.3767987253176457,,,,,,,,,,,
61,2002,Metals & Mining (Div.),56,1.045172413793103,0.4143661114639779,0.17836625,0.7797133901780695,0.0336851784945521,0.8068937501789872,,,,,,,,,,,
60,2002,Metal Fabricating,46,0.9175,0.2338939634142436,0.2397591304347825,0.7789843189795148,0.0398384030084054,0.8113054317317527,,,,,,,,,,,
59,2002,Medical Supplies,243,0.8797297297297302,0.0767420385766679,0.1462759670781893,0.8256368728348498,0.0393206340791813,0.859430213787792,,,,,,,,,,,
58,2002,Medical Services,227,0.8729007633587786,0.3098190784654293,0.1591401762114537,0.692495660874198,0.1305472262377442,0.7964730020673382,,,,,,,,,,,
57,2002,Maritime,20,0.83,1.2518153547285389,0.2201159999999999,0.4199829366676038,0.0603292961061412,0.4469469303738593,,,,,,,,,,,
56,2002,Manuf. Housing/RV,21,0.9105263157894736,0.2593531167744882,0.2215009523809524,0.7575685609493293,0.0909011962496252,0.8333181804046753,,,,,,,,,,,
55,2002,Machinery,153,0.8009009009009014,0.624750104543143,0.2227371895424837,0.539111190460043,0.0484338311257306,0.566551447596994,,,,,,,,,,,
54,2002,Investment Co.(Foreign),17,1.1335294117647057,0.0175348117586384,0.0024264705882352,1.1140422898634963,0.0275170648464163,1.145564872752812,,,,,,,,,,,
63,2002,Natural Gas (Div.),42,0.8708333333333331,1.0473280501243556,0.2308288095238095,0.4823026149760078,0.0287871812195113,0.4965982796454591,,,,,,,,,,,
75,2002,Publishing,43,1.0146875,0.3970724154376728,0.2098725581395348,0.7723668230089471,0.0536370501798151,0.8161422878565796,,,,,,,,,,,
76,2002,R.E.I.T.,152,0.68134328358209,0.3910904396019595,0.0363410526315789,0.4948465890819956,0.0245995767554571,0.5073266089386681,,,,,,,,,,,
77,2002,Railroad,16,0.823076923076923,0.7014967928495353,0.3045043749999999,0.5531847494749905,0.0171157068676601,0.5628177735062323,,,,,,,,,,,
98,2002,Water Utility,17,0.5583333333333332,1.1469482619240097,0.3045011764705882,0.3105818384274828,0.0102713087484185,0.3138050267439759,,,,,,,,,,,
97,2002,Utility (Foreign),6,0.8525,0.4829852924784056,0.13002,0.6002728323813389,0.0801108752950753,0.6525491129965146,,,,,,,,,,,
96,2002,Trucking,41,0.8616666666666667,0.9507767225014064,0.2859558536585365,0.5132339244098507,0.0548035694688628,0.54299181400997,,,,,,,,,,,
95,2002,Toiletries/Cosmetics,25,0.8277777777777777,0.171211134160095,0.2255603999999999,0.7308697917154461,0.0365100102026518,0.758565007892994,,,,,,,,,,,
94,2002,Tobacco,13,0.705,0.3052237843126872,0.3517346153846153,0.5885466252492542,0.042996197714286,0.6149888055236203,,,,,,,,,,,
93,2002,Tire & Rubber,18,1.009,0.8870473247326478,0.197785,0.5895059746720721,0.1299727414034917,0.6775718448443082,,,,,,,,,,,
92,2002,Thrift,147,0.6703846153846155,0.1250114859493734,0.2151561224489796,0.6104869899893499,0.0750298949352484,0.6600072657987291,,,,,,,,,,,
91,2002,Textile,21,0.86,4.813568745120002,0.1288228571428571,0.1655925274287445,0.0518713984476148,0.1746519693189483,,,,,,,,,,,
90,2002,Telecom. Services,190,1.62141304347826,0.843906837376202,0.101318947368421,0.9220940621456316,0.0535935937427773,0.9743108838329406,,,,,,,,,,,
89,2002,Telecom. Equipment,147,2.283611111111111,0.208272417335448,0.0887826530612245,1.9193534502825655,0.2189183124983018,2.4573018174598964,,,,,,,,,,,
88,2002,Steel (Integrated),16,0.9053846153846152,0.8192307487360811,0.1270987499999999,0.5278879556152886,0.0623302488668764,0.5629785486599779,,,,,,,,,,,
87,2002,Steel (General),31,0.7826923076923075,0.6295131821536831,0.5123970967741935,0.5988682331602833,0.071133843515734,0.6447303833600567,,,,,,,,,,,
86,2002,Shoe,28,0.9254166666666668,0.129471496216482,0.2751739285714286,0.8460222841224142,0.0718863623343364,0.9115503207670552,,,,,,,,,,,
85,2002,Semiconductor Equip,14,2.4678571428571425,0.1268190231814359,0.1344621428571428,2.2237621830089025,0.198803442286289,2.77555134454723,,,,,,,,,,,
84,2002,Semiconductor,110,2.6796202531645568,0.0980696437955765,0.1434060909090909,2.471961041148523,0.1403549696126773,2.8755602065596237,,,,,,,,,,,
83,2002,Securities Brokerage,25,1.4141176470588233,0.9918999289872152,0.1858043999999999,0.7823175540302684,0.2773410188922014,1.0825542537795854,,,,,,,,,,,
82,2002,Retail Store,67,0.9621621621621618,0.2528035146889923,0.2142850746268656,0.8027172374781415,0.0382290742880163,0.8346241459564842,,,,,,,,,,,
81,2002,Retail Building Supply,11,0.94375,0.0708129562169069,0.3573763636363636,0.9026728955209364,0.0386795085924587,0.9389926705913296,,,,,,,,,,,
80,2002,Retail (Special Lines),199,1.0069426751592354,0.1692928738638419,0.4812244221105529,0.9256476614508904,0.0916689657478427,1.0190642249859825,,,,,,,,,,,
79,2002,Restaurant,95,0.7738461538461541,0.2511833779230914,0.3882364210526316,0.6707720695871277,0.0289848282298269,0.6907946333776656,,,,,,,,,,,
78,2002,Recreation,88,0.9,0.2952891832268645,0.1853839772727272,0.7254862430508527,0.0660340775671329,0.7767802075273258,,,,,,,,,,,
53,2002,Investment Co.,24,0.65,0.4820037857357388,0.18574375,0.4667948717387304,0.0203716030575274,0.4765019809507853,,,,,,,,,,,
52,2002,Internet,382,2.4723931623931628,0.1307183625230385,0.0147721465968586,2.190309020422545,0.23991028301262,2.881645378790082,,,,,,,,,,,
3,2002,Apparel,58,0.9116666666666668,0.2177867065131103,0.2002532758620689,0.7764322046175237,0.0451069330218999,0.8131090605513117,,,,,,,,,,,
50,2002,Insurance (Life),37,0.8935483870967741,0.1019284356467307,0.2272962162162162,0.8283102663842743,0.1235924859847977,0.9451199962782456,,,,,,,,,,,
24,2002,Drug,288,1.1410975609756098,0.0740583153593115,0.0741663888888888,1.0678777963377433,0.0726758522040385,1.151569059078043,,,,,,,,,,,
23,2002,Diversified Co.,106,0.825,0.7380811270949947,0.3568259433962265,0.5594302665433797,0.0812782531937876,0.6089224169212807,,,,,,,,,,,
22,2002,Computers/Peripherals,176,2.077281553398058,0.0877649189930354,0.3501356818181818,1.9651960294421988,0.0864666379777933,2.151203350791723,,,,,,,,,,,
21,2002,Computer Software/Svcs,454,1.917857142857143,0.0553347310410952,0.1157972246696034,1.8283988479706237,0.1263338867994203,2.092789018990888,,,,,,,,,,,
20,2002,Coal,8,1.1666666666666667,0.5624083769633508,0.1357725,0.7850796541608658,0.0084163613618085,0.7917432514710192,,,,,,,,,,,
19,2002,Chemical (Specialty),96,0.825373134328358,0.4212309025724209,0.1837064583333334,0.614186347123729,0.0257627511636742,0.6304279043501382,,,,,,,,,,,
18,2002,Chemical (Diversified),34,0.8089285714285716,0.2713233809142945,0.2598770588235294,0.6736509359499516,0.0457112718544564,0.7059194100081727,,,,,,,,,,,
17,2002,Chemical (Basic),22,0.8678571428571428,0.3257613188587517,0.1684263636363636,0.6828711007247111,0.0573422535807069,0.7244104271339334,,,,,,,,,,,
16,2002,Cement & Aggregates,17,0.7772727272727273,0.4062031072713204,0.238190588235294,0.5935874702978323,0.0259795608621189,0.6094199325254661,,,,,,,,,,,
15,2002,Canadian Energy,12,0.7272727272727273,0.3074494078137214,0.3350683333333333,0.6038300341871911,0.0228646826858523,0.6179594816477814,,,,,,,,,,,
14,2002,Cable TV,26,1.6630769230769231,0.8182668136190866,0.0402034615384615,0.9315028505088292,0.0523496667824133,0.9829605054282716,,,,,,,,,,,
13,2002,Building Materials,53,0.8416666666666667,0.3209320042546221,0.2118667924528301,0.6717548867369997,0.0893351926204843,0.7376532850434931,,,,,,,,,,,
12,2002,Biotechnology,91,1.1047619047619046,0.0271435907152323,0.0636496703296703,1.0773793285871576,0.1155994055462174,1.2182028543892611,,,,,,,,,,,
11,2002,Beverage (Soft Drink),22,0.6307692307692307,0.1378491922687208,0.1970836363636363,0.5679119561782404,0.0206742328641097,0.5799009637407381,,,,,,,,,,,
10,2002,Beverage (Alcoholic),23,0.55625,0.1559901349631602,0.2477082608695652,0.4978296462485718,0.0159219296627129,0.505884300498581,,,,,,,,,,,
9,2002,Bank (Midwest),32,0.7806451612903226,0.2987370525931858,0.3008278125,0.6457650867900793,0.0889449034401351,0.7088101358836386,,,,,,,,,,,
8,2002,Bank (Foreign),6,1.1475,0.8924071878192424,0.15148,0.653018124256846,0.1761287784649841,0.792621598118404,,,,,,,,,,,
7,2002,Bank (Canadian),8,0.8857142857142858,0.1058512914286591,0.19077375,0.8158320359267122,0.0328407733963723,0.8435343565833198,,,,,,,,,,,
6,2002,Bank,462,0.6735185185185183,0.788113618848213,0.2799584415584412,0.4296838598961803,0.1503362005661718,0.5057104470997815,,,,,,,,,,,
5,2002,Auto Parts,62,0.9079545454545452,0.7969919703442493,0.1901222580645161,0.5517917196989777,0.0623952214763412,0.5885120600257843,,,,,,,,,,,
4,2002,Auto & Truck,23,1.0576470588235296,2.0492604587824945,0.1679095652173912,0.3909724891991908,0.1010256080450181,0.4349094842945978,,,,,,,,,,,
25,2002,E-Commerce,42,3.05875,0.0796212622746282,0.0291085714285714,2.8392646204368788,0.3328223609298175,4.255635162464142,,,,,,,,,,,
99,2002,Wireless Networking,77,2.1197435897435897,1.157500659801388,0.0446602597402597,1.006618467012403,0.2165298791045474,1.284820493041786,,,,,,,,,,,
26,2002,Educational Services,37,1.156818181818182,0.0282199670719277,0.1914337837837837,1.131011096356012,0.0988747777625811,1.2551097987778057,,,,,,,,,,,
28,2002,Electric Utility (East),29,0.684,0.990471019401,0.290183448275862,0.4016317231592247,0.0184204593254332,0.4091688004043086,,,,,,,,,,,
49,2002,Information Services,31,1.1041666666666667,0.1551469297073248,0.2495119354838709,0.9890103389578466,0.0266815791342803,1.01612208066315,,,,,,,,,,,
48,2002,Industrial Services,206,0.8521897810218981,0.3296211009278076,0.1988269417475728,0.6741562170151363,0.0848413666067178,0.7366550370786078,,,,,,,,,,,
47,2002,Human Resources,29,0.9976190476190476,0.0924865965910222,0.6247406896551724,0.9641565889508602,0.1047422002752094,1.0769597195883127,,,,,,,,,,,
46,2002,Household Products,33,0.7962962962962964,0.1476334333482848,0.2776142424242424,0.7195567948596315,0.020970841007765,0.7349697281747035,,,,,,,,,,,
45,2002,Hotel/Gaming,95,0.9072727272727272,0.9771811570115136,0.164364947368421,0.4994436282239192,0.0415876272164482,0.521115589079226,,,,,,,,,,,
44,2002,Homebuilding,49,0.8454545454545453,0.7600431402355468,0.2240863265306122,0.5318234423027591,0.0799535934355007,0.5780398015885039,,,,,,,,,,,
43,2002,Home Appliance,21,0.9269230769230768,0.4000548043012457,0.1696738095238095,0.6957962684359112,0.0778319651408753,0.754522215186308,,,,,,,,,,,
42,2002,Healthcare Information,36,1.0092592592592593,0.1412037667075412,0.1290683333333333,0.89873400157619,0.1889301682883649,1.1080846142181782,,,,,,,,,,,
41,2002,Grocery,30,0.6833333333333332,0.7364899072683385,0.2744053333333333,0.445344359026965,0.0302018560060388,0.4592134577540893,,,,,,,,,,,
40,2002,Furn/Home Furnishings,36,0.8706896551724139,0.2179430820759894,0.2520347222222222,0.7486494242863767,0.0457992334795124,0.7845827110539242,,,,,,,,,,,
39,2002,Foreign Telecom.,19,1.5741176470588234,0.442972872694007,0.3990831578947369,1.2431924287487748,0.0683603304451464,1.3344133675016052,,,,,,,,,,,
38,2002,Foreign Electronics,14,1.0884615384615386,0.4503359833360683,0.2057328571428571,0.8017028066749338,0.1622999101542531,0.9570284358242798,,,,,,,,,,,
37,2002,Food Wholesalers,25,0.6857142857142858,0.3408956864293541,0.3292351999999999,0.5580989241989621,0.047454884802254,0.5859028777687892,,,,,,,,,,,
36,2002,Food Processing,114,0.6584415584415585,0.3465823730135489,0.2377719298245613,0.5208469204527822,0.0250146685723133,0.534210006718868,,,,,,,,,,,
35,2002,Financial Svcs. (Div.),235,0.9384615384615392,1.4334475088841012,0.1883380851063829,0.4337751288656066,0.0634919313150893,0.4631835468056718,,,,,,,,,,,
34,2002,Environmental,86,0.7802631578947368,0.7745825188290111,0.1333090697674418,0.4668534193217814,0.0283899467358852,0.4804946364576939,,,,,,,,,,,
33,2002,Entertainment Tech,29,2.171904761904762,0.1726540181769955,0.1119396551724137,1.883164453712765,0.1413730588786944,2.193227772766466,,,,,,,,,,,
32,2002,Entertainment,98,1.2003999999999997,0.2815563220456539,0.1151109183673469,0.960976450514462,0.0230778660683689,0.98367763114037,,,,,,,,,,,
31,2002,Electronics,199,1.4821538461538468,0.3450812497355671,0.2163429648241205,1.1666595343421933,0.1646458685270115,1.3966047337133662,,,,,,,,,,,
30,2002,Electrical Equipment,94,1.4809375,0.0659223953202235,0.1476521276595745,1.4021522300029048,0.052294360510281,1.479522935790355,,,,,,,,,,,
29,2002,Electric Utility (West),16,0.72,1.927091429232881,0.38723375,0.3301455051181617,0.1160408840639622,0.3734850392583661,,,,,,,,,,,
27,2002,Electric Util. (Central),28,0.7296296296296297,1.549071661806285,0.3036253571428571,0.3509970734915449,0.0209895577225687,0.3585222979593915,,,,,,,,,,,
99,2003,Wireless Networking,63,2.2096153846153848,0.4850685635007627,0.0510788888888888,1.5131327754143948,0.1010418252716823,1.6832070923340705,,,,,,,,,,,
97,2003,Utility (Foreign),6,0.8275,0.8378161555731068,0.1673916666666667,0.4874607100458312,0.0969446972952669,0.539790540607914,,,,,,,,,,,
1,2003,Aerospace/Defense,72,0.7879999999999999,0.4259022511916165,0.1831008333333333,0.5846047770971177,0.0509676820771397,0.6160009159399731,,,,,,,,,,,
70,2003,Petroleum (Producing),128,0.7253164556962025,0.2903041992067423,0.179980859375,0.5858515621063178,0.0191143742250543,0.5972679655117462,,,,,,,,,,,
69,2003,Petroleum (Integrated),34,0.81875,0.1831626559090201,0.2407226470588235,0.7187873412675522,0.0274339953464256,0.7390627863078377,,,,,,,,,,,
68,2003,Paper/Forest Products,40,0.8381578947368419,0.7185730309690431,0.4713987499999998,0.607431835351751,0.0239019791095301,0.6223061847800964,,,,,,,,,,,
67,2003,Packaging & Container,34,0.8310344827586207,0.7523073148153313,0.373470588235294,0.5648136941041354,0.02927356309402,0.581846411749514,,,,,,,,,,,
66,2003,Oilfield Svcs/Equip.,88,0.901,0.1634732013197647,0.2060755681818181,0.7974966087726453,0.0386130736293539,0.829527203769343,,,,,,,,,,,
65,2003,Office Equip/Supplies,31,0.8970833333333332,0.41899663307125,0.2574393548387096,0.6842060304393527,0.0705445061337956,0.7361364099245881,,,,,,,,,,,
64,2003,Newspaper,20,0.85,0.1723697098165338,0.294921,0.7578903546009084,0.0383043033968673,0.7880770988971894,,,,,,,,,,,
63,2003,Natural Gas (Div.),39,0.85,0.8888400627173453,0.224604358974359,0.5031959721988413,0.0293733780846462,0.5184238314068454,,,,,,,,,,,
62,2003,Natural Gas (Distrib.),31,0.645,0.8804060462957357,0.2773167741935484,0.3941929134078542,0.0146496952004808,0.4000535763654706,,,,,,,,,,,
71,2003,Pharmacy Services,15,0.8857142857142856,0.0896547923463539,0.3164686666666667,0.834570267620583,0.030496994806913,0.8608227753294785,,,,,,,,,,,
61,2003,Metals & Mining (Div.),54,0.9844,0.2522461100336121,0.0997851851851851,0.8022325043578304,0.0303797357464953,0.8273677169643897,,,,,,,,,,,
59,2003,Medical Supplies,236,0.8351562499999994,0.0697564400596962,0.149298220338983,0.7883726945576436,0.0400828021666752,0.8212923951535794,,,,,,,,,,,
58,2003,Medical Services,197,0.8203007518796996,0.2233256200126078,0.201041269035533,0.6960974993211543,0.1320951248289503,0.8020435409859462,,,,,,,,,,,
57,2003,Maritime,23,0.8026315789473685,1.013105029209015,0.4783947826086956,0.5251309325902045,0.0413814777175088,0.5477996933961349,,,,,,,,,,,
56,2003,Manuf. Housing/RV,18,0.925,0.2180820617347722,0.1821255555555555,0.7849868123136883,0.0740057306590258,0.8477231860974256,,,,,,,,,,,
55,2003,Machinery,138,0.7923423423423422,0.4382502896705006,0.2100249275362318,0.5885740138796619,0.053272191463831,0.6216929602920562,,,,,,,,,,,
54,2003,Investment Co.(Foreign),17,1.04625,0.0317940953822861,0.0252864705882352,1.01480117467525,0.0326485693323551,1.0490511953601558,,,,,,,,,,,
53,2003,Investment Co.,22,0.6642857142857144,0.5602968460111317,0.0192977272727272,0.4287140409097725,0.0710463733650416,0.461502090758552,,,,,,,,,,,
52,2003,Internet,289,2.7160000000000006,0.0415463341942377,0.0358203114186851,2.611392495833788,0.1580247056411363,3.101507269072873,,,,,,,,,,,
51,2003,Insurance (Prop/Cas.),69,0.8146551724137931,0.073583254611139,0.1640110144927535,0.7674458988251832,0.0845049329402435,0.8382851272917785,,,,,,,,,,,
60,2003,Metal Fabricating,37,0.7566666666666669,0.1534681607276377,0.4693983783783784,0.6996905470931005,0.0456292165511913,0.7331433015631823,,,,,,,,,,,
72,2003,Power,19,1.4485714285714286,2.0794607393173026,0.1240278947368421,0.5133956984961875,0.0550418078718309,0.5432999076286682,,,,,,,,,,,
73,2003,Precious Metals,48,0.4071428571428573,0.0918066862982851,0.0755425,0.3752913615031224,0.0464662736914045,0.3935795359394194,,,,,,,,,,,
74,2003,Precision Instrument,102,1.3313513513513515,0.1010495255670744,0.1428872549019608,1.2252329048607729,0.108286427476674,1.3740206974686622,,,,,,,,,,,
95,2003,Toiletries/Cosmetics,21,0.740625,0.1360657983759451,0.2507228571428572,0.6721033920215171,0.0317612670689147,0.6941504911571786,,,,,,,,,,,
94,2003,Tobacco,11,0.6681818181818181,0.2433980402944859,0.3087781818181818,0.571954952499233,0.0348773803235273,0.5926241296582222,,,,,,,,,,,
93,2003,Tire & Rubber,12,0.95,0.7402799158275312,0.1812116666666666,0.5914829351935434,0.1060669999350775,0.6616636091861321,,,,,,,,,,,
92,2003,Thrift,242,0.5675392670157068,0.2384506079027355,0.300100991735537,0.4863685637383519,0.145595689289674,0.5692487241011223,,,,,,,,,,,
91,2003,Textile,18,0.7307692307692307,0.8619288804473989,0.4173311111111111,0.4864598045762184,0.066872573744014,0.5213219447723824,,,,,,,,,,,
