Instituição;Data;Passivo Nominal;Passivo Real;Passivo % Participação de Mercado;% Depósito Total / Passivo;Depósito Total % Participação de Mercado;% Depósito à Vista / Depósito Total;% Passivo Oneroso / Passivo Total;% Despesa Financeira Nominal Anualizada / Passivo Oneroso Nominal Médio;% Operações de Crédito Total / Ativo;Operações de Crédito Total % Participação de Mercado;% Carteira de Crédito Classificada na Região Sul / Carteira de Crédito Classificada Total;% Carteira de Empréstimos Consignados e Financiamento Rural (Pessoa Física) / Carteira de Crédito Classificada (no Brasil);% Carteira de Empréstimos Consignados Pessoa Física / Carteira de Crédito Classificada (no Brasil);% Carteira de Financiamento Rural Pessoa Física / Carteira de Crédito Classificada (no Brasil);% Provisão para Créditos de Difícil Liquidação / Operações de Crédito;"% Carteira de Operações de Crédito ""D ou pior"" / Carteira de Crédito Classificada (no Brasil)";"% Provisão para Créditos de Difícil Liquidação / Carteira de Operações de Crédito ""D ou pior""";Carteira de Crédito Classificada;% Valores de Operações de Crédito vencidos há mais de 14 dias / Carteira de Crédito Classificada (no Brasil);% Provisão para Créditos de Difícil Liquidação / Valores de Operações de Crédito vencidos há mais de 14 dias;% Receita Financeira (de clientes) Nominal Anualizada / Saldo Médio de Operações de Crédito;% Ativo Rentável / Ativo Total;% Receita Financeira Nominal Anualizada / Ativo Rentável Médio;Lucro Líquido Nominal Anualizado;Lucro Líquido Real Anualizado;Proventos Distribuídos;%Proventos Distribuídos;Patrimônio Líquido Nominal Médio;%Retorno Anualizado sobre o Patrimônio Líquido Médio;Margem Financeira Nominal Anualizada;%Margem Financeira Anualizada relativamente ao Patrimônio Líquido Médio;%Margem Financeira Anualizada relativamente aos Ativos Rentáveis Médios;%Margem Financeira (de Operações de Crédito) Anualizada relativamente ao Saldo Médio de Operações de Crédito;%Provisão para Créditos de Difícil Liquidação Anualizada relativamente ao Patrimônio Líquido Médio;%Receitas Anualizadas com Tarifas e Serviços relativamente ao Patrimônio Líquido Médio;%Despesas Anualizadas de Pessoal relativamente ao Patrimônio Líquido Médio;%Despesas Administrativas Anualizadas relativamente ao Patrimônio Líquido Médio;%Outras Receitas e Despesas Anualizadas relativamente ao Patrimônio Líquido Médio;%Índice de Eficiência;%Tributos sobre os Lucros Anualizados relativamente ao Patrimônio Líquido Nominal Médio;%Participações nos Lucros Anualizados relativamente ao Patrimônio Líquido Nominal Médio;Patrimônio Líquido Nominal;Patrimônio Líquido Real;% Ativos Ponderados pelo Risco / Ativos Totais;% Exposição Total / Ativos Ponderados pelo Risco;% Capital Principal / Patrimônio Líquido;% Patrimônio de Referência Nível I / Capital Principal;% Patrimônio de Referência / Patrimônio de Referência Nível I;% Índice de Capital Principal;% Índice de Capital Nível I;% Índice de Basileia;% Razão de Alavancagem
BANCO DO BRASIL;09/2016;1449,721368;2071,346858283604;0,17563885705657367;0,30200382960762157;0,21207676726136565;0,13872539192093636;0,7403573167171528;0,10557553718604384;0,4272037225017987;0,191177122736473;0,175368450966376;0,3174750553869138;0,10268828505458816;0,21478677033232565;0,059166575283776265;0,08946828978281494;0,667415982465209;656,652912;0,015954453354389653;3,7426895925864074;0,14922647208999765;0,9558379752046257;0,11744854426758633;9,75429;13,936828408731282;;;74,20353;0,1314531801923709;48,202223000000004;0,6495947429994234;0,035401071149186426;0,04365093490395382;-0,3694166706085276;0,34746960151356676;-0,2843644365706052;-0,2276124464698647;0,08530809787620616;0,47301359182409025;-0,05266415223103266;-0,016861583269690807;75,039488;107,21564236198127;0,49833155318436334;1,6628000567757766;0,8728755585325956;1,3431409721521947;1,4442667518718049;0,09066491701178335;0,12177576477530475;0,17587668824873434;0,07323536241118005
BANCO DO BRASIL;12/2016;1403,675567;1990,7896287466306;0,17307608703679941;0,31782309565555045;0,21330943162434843;0,15391413720105235;0,7305548284149909;0,1157197224329199;0,4274806466015804;0,18881946481311332;0,17947914221282427;0,32923459575496694;0,104791267096641;0,22444332865832597;0,0581920091048502;0,09596271796913748;0,6083556706030473;635,896147;0,017996315930723015;3,2439674802186196;0,1592327737067832;0,9553423821902287;0,1259025484383075;8,245011;11,69364401118901;;;74,0086995;0,11140597059133567;49,009372;0,6622109607533367;0,03653766803988379;0,04351305127386332;-0,3884248634851366;0,3549329224465024;-0,30827948814314726;-0,23378098949029633;0,0856014366257037;0,49155544313303307;-0,047117474345026146;-0,013736560794450925;76,702977;108,7854591869457;0,5028592757431675;1,6758661890871207;0,8828658501742377;1,3332196124603521;1,444927747691271;0,09593867860654538;0,12790732791177672;0,1848168472327724;0,0763231150223578
BANCO DO BRASIL;03/2017;1399,745843;1966,2803115140146;0,1715931065766142;0,30762105860385114;0,20501985216732901;0,14697757082866084;0,7410091790499427;0,11473392046878234;0,4203814049119487;0,18699872470333254;0,1808789323172825;0,3404576522231518;0,10633207428442658;0,2341255779387252;0,05984128461080254;0,10221807079246403;0,5849190885323086;622,171502;0,022081251059575414;2,707695349242078;0,1610205336752258;0,9498690120417811;0,1259088311026229;8,32153;11,689593994867263;;;76,3274245;0,10902411622705806;48,724041;0,6383556279958064;0,03647408706133653;0,04628661320644349;-0,3718159388438424;0,3354724093959177;-0,2950572503596004;-0,2251382528962444;0,08297615230027838;0,4922345079928945;-0,04254468195766253;-0,013223962509045487;79,031521;111,01881424291278;0,48841119866072713;1,656109954377416;0,7962149051895382;1,3486816872020064;1,4616872151322928;0,09204407634301477;0,12413816017924746;0,1814511616440507;0,07495768010519259
BANCO DO BRASIL;06/2017;1443,368417;2023,1200428033728;0,17610664959141656;0,30679995750523614;0,19880612760447483;0,14010910472475663;0,7484672764597425;0,10871962398353786;0,4111119877718649;0,18856656285146034;0,18166242140010586;0,3484581183136115;0,10839056061980767;0,24006755769380386;0,061683800023350395;0,09445067711319095;0,6522859917723763;629,921968;0,021165725742757577;2,910783893882371;0,15898230615723802;0,9501552568612148;0,12079632804028707;8,478456000000001;11,883961200480194;;;76,649453;0,11061339211383546;48,760396;0,6361479970378915;0,035427750256276744;0,050262682173700154;-0,364070517241656;0,32302902409492734;-0,2925081670184913;-0,22032543402494997;0,07413309263929126;0,4963017212920016;-0,03223475058589133;-0,013557891926508595;80,199982;112,41356614544084;0,4887265501251438;1,630141222043358;0,8071543083388723;1,3539001078587107;1,449602938263921;0,09176724828142284;0,12424368734611548;0,18010401423767294;0,07621651772622365
BANCO DO BRASIL;09/2017;1397,650527;1947,5261450755042;0,16992954663591328;0,31276526896769813;0,19523571294517206;0,14025198986852946;0,7416601381927572;0,1024900609853292;0,4136125661118146;0,18710783419986346;0,17882606708343246;0,34659754668817255;0,11308258076678696;0,2335149659213856;0,06330971746840336;0,09515118998502761;0,6613214571834406;615,254117;0,022796812634978923;2,760277264247254;0,15019087504091927;0,9449993353023649;0,11303014699745767;9,053988;12,61608535650763;;;78,807391;0,11488754906249847;44,835221;0,5689215241245583;0,033131788512788245;0,04770081405559009;-0,35087049132231773;0,30442474615103043;-0,2767531918421205;-0,2129447604730374;0,1255093954322127;0,4902589475569975;-0,02925654523951948;-0,014143178524968556;82,575294;115,06277205610526;0,48265611894267185;1,653493758563965;0,8199749431107082;1,3240068863426189;1,4406599508353064;0,10037239822524908;0,13289374644895344;0,19145469822546893;0,0803714835696566
BANCO DO BRASIL;12/2017;1367,922566;1884,5383152725929;0,1652578978793577;0,32913715965410867;0,19593959198908914;0,15402438333042656;0,7283648861159294;0,09231671795034249;0,42382872935221394;0,18652260117655148;0,17712489724173305;0,3530297162875654;0,1152372050932975;0,23779251119426792;0,06113517744744122;0,08994315788145522;0,6750219771427812;620,65566;0,023119498372259458;2,6260780959008203;0,13899851157435886;0,9449904878606996;0,10527801559944512;11,196155999999998;15,424546308543848;;;82,3854675;0,13589964759258055;45,310117;0,5499770575435527;0,03440841894940886;0,04668179362401636;-0,309340515668009;0,2799182756352023;-0,2427784366217258;-0,1963292858658598;0,10733967128365204;0,4685139956468046;-0,03564742774567614;-0,017239715244681958;88,067958;121,32809657795897;0,5043350955290842;1,6298314161517589;0,8211847037488935;1,3167572040178064;1,423021368934082;0,1048281865852855;0,13803326987029746;0,19642429264927827;0,08469174695148025
BANCO DO BRASIL;03/2018;1420,524994;1943,3744701387925;0,16716019782955535;0,32437029967527625;0,1956224570163865;0,14682974302934684;0,7363956265594578;0,08136362731567899;0,4033929141833882;0,1842516734937487;0,17801175214211212;0,35971124668389104;0,11698397150892839;0,24272727517496265;0,058858886370809285;0,08671781821616936;0,6717130882029371;614,119701;0,021305859042889095;2,733965964899453;0,13686250611183923;0,9437393172682184;0,09726427672957202;11,446495000000002;15,659580964452456;;;84,65035549999999;0,1352208733488426;45,104453;0,5328324108455753;0,03378382336760457;0,05549887879616023;-0,2862837002497881;0,2766165347055159;-0,2372744199520816;-0,18526545939904532;0,08204013980780034;0,47397088208062904;-0,02998340627169605;-0,017461285203935147;90,26919;123,49437005830532;0,4833204912971774;1,657280078884093;0,7421839167937587;1,3088326122168374;1,4435833678234342;0,09758138920951143;0,12771770454283274;0,18437115405462082;0,07706464717106219
BANCO DO BRASIL;06/2018;1448,374133;1944,7435483590612;0,16778932173430247;0,32832915692509124;0,19300153400849662;0,13907953707986873;0,7412855059598058;0,0823453117174489;0,40192184929057967;0,18330832670924035;0,17679423691918245;0,36308116921227845;0,1178151407060983;0,24526602850618012;0,05808383788995649;0,08912908428187381;0,6464957933405746;624,290395;0,021044112091534322;2,7381330132578556;0,14202460172518022;0,9446527757065377;0,0977041423362243;11,952278999999999;16,048420738702525;;;86,030533;0,13893066314025973;45,152051;0,5248375132117338;0,032962095595916036;0,05967929000773133;-0,2658645971657527;0,2772388612308144;-0,23394190757832453;-0,17846609180022166;0,057785309780656574;0,47962133040749066;-0,02501152701215974;-0,017646897526486325;91,861084;123,34261319914764;0,48667010404279293;1,6419601217732842;0,7258367101350557;1,3599841334563019;1,4344968336596473;0,09459214349827494;0,1286438143072756;0,18453914429368648;0,07834770930267347
BANCO DO BRASIL;09/2018;1468,808203;1958,0657508497416;0,16568810903759854;0,334655712703696;0,19130852279397248;0,1434082107826144;0,7369512689193498;0,0824194739082603;0,39514976619449066;0,18047565871728094;0,17609679439885814;0,3664396074255497;0,12001342829322782;0,2464261791323219;0,05688427374828062;0,08483983135480706;0,6648202652214096;623,604844;0,016243028682088385;3,4724582641930457;0,1487941028127511;0,9465998468419501;0,09975142972770332;12,247316000000001;16,326876409359254;;;87,6606675;0,13971278509828824;47,896337;0,5463834393001856;0,03533282475084021;0,06637462890449079;-0,24054207663887567;0,27654703861341234;-0,23069177519096576;-0,17530906891622744;0,009747210743062142;0,48758465169005955;-0,02864572072759998;-0,017776262084702926;92,746041;123,63959163496442;0,4802982217549612;1,6583826436259785;0,7351497623494248;1,3655538547213841;1,4170875081802823;0,09664850339031521;0,1319787363576977;0,18702541863791225;0,07958280127023772
BANCO DO BRASIL;12/2018;1417,434155;1882,2493590029485;0,16010102674426968;0,342905977173945;0,18611508962330922;0,13832630639457721;0,7348563672786621;0,0814882214621184;0,41045727164659723;0,18009102983807393;0,17986648462175944;0,3690602326994328;0,11993210469101671;0,24912812800841608;0,056339383926764894;0,08285487996186956;0,6678759585933673;630,208603;0,01451961721245212;3,811173639702762;0,14368429931472587;0,9500570042352338;0,0989583312889282;12,826606000000002;17,032798903934538;;;90,04206350000001;0,14245126667937813;47,556449;0,5281581424441699;0,036036935251727575;0,06219607785260746;-0,22989305437230456;0,27170446843435564;-0,2294158551797294;-0,16897067224586648;0,02802677883986964;0,48120744517526604;-0,03895884727253057;-0,018199682862665625;92,016169;122,19077302970521;0,5019564587816779;1,629347214830128;0,7734409373204834;1,33892011406303;1,408111067447771;0,10002817902366443;0,13392974086788198;0,18858795037647663;0,08219840415159464
BANCO DO BRASIL;03/2019;1516,147949;1983,4433742246918;0,16544216584979968;0,3301285354969009;0,19174829042839553;0,13137952855627205;0,749435306593552;0,07587667871720682;0,3774538747207711;0,17585391335220346;0,18157777446217896;0,3885506695952048;0,12542556267043617;0,2631251069247686;0,05810249383934412;0,0862191228127981;0,6651815440560623;616,365953;0,015895977458532662;3,6079171217615924;0,14861262077000081;0,9488415276021325;0,09570534045037442;14,092144;18,43551591640892;;;92,4246575;0,1524716929570445;50,197916;0,5431225536324006;0,03612414149716482;0,072735942052794;-0,21799611213057513;0,26665418803418345;-0,22465222551676753;-0,1715277981960604;0,013805125542391099;0,48104511511999526;-0,03748810213335116;-0,019445914635929273;94,580125;123,73088153324615;0,46200272437924195;1,8927863199025325;0,7800972773085254;1,3287665865320692;1,3763631192206789;0,1053325326132203;0,1399623498112466;0,19263901635966316;0,07394514020919903
BANCO DO BRASIL;06/2019;1541,886922;2002,8787311099281;0,165865665647191;0,3278635954342701;0,18953262234355617;0,13204660689912712;0,7474668398542912;0,06375215249524797;0,36955814584696245;0,1742864984346326;0,18560975316942283;0,3977827265765092;0,12985697379319583;0,2679257527833134;0,05957555956679359;0,08594257729468084;0,6820126050093488;615,308167;0,017266547390218368;3,3946520805408857;0,13486228650661272;0,9506082210612329;0,08596226086114511;15,138595;19,664716985249264;;;91,7598445;0,16498060870188158;50,844485000000006;0,5541038705661713;0,03588252859159971;0,07111013401136475;-0,21207229704928285;0,27326262524344186;-0,22552816117730015;-0,1810553090028395;-0,003267246164524625;0,4933671291518398;-0,01930347647875537;-0,021159375439002624;91,658605;119,06260300825491;0,4547182902949611;1,9455344519316504;0,765629500907198;1,3399347947259634;1,3843502514043706;0,10009144385741023;0,13411600827890427;0,18566352977825176;0,06893530368775806
BANCO DO BRASIL;09/2019;1499,244529;1942,4350997166264;0,15947353247835858;0,33932231811399194;0,18449830615451493;0,1332884863704605;0,7305677038091762;0,07008206897263061;0,3804947871849129;0,17063557006918192;0,18154345475360234;0,40132549364037656;0,13456071091921135;0,2667647827211652;0,06105721153738952;0,0872409479284363;0,6882287281717459;618,161289;0,016817880635681307;3,5701125449718636;0,1376707031771345;0,9489337299425956;0,08937815235555369;16,202377;20,99194972859652;;;93,605022;0,17309303126919834;49,402681;0,5277781036149962;0,0351238352635589;0,0675886342045039;-0,21456138325569754;0,271527151609451;-0,22543518017655076;-0,17771135185460457;0,006400735635743978;0,5003643288617381;0,007362553688625807;-0,022267576626390832;94,464003;122,38843733471892;0,47326261345323206;1,6033234498655393;0,7690198138226262;1,3558848829831884;1,3633138258660442;0,10238331907726383;0,13881999460650632;0,18925521795369976;0,08658265094179736
BANCO DO BRASIL;12/2019;1472,484492;1874,6298860528136;0,1586806306016052;0,34920906793495793;0,1801751667036153;0,137089131059821;0,7227495466213711;0,07235427203644065;0,3848243374233105;0,1673013592542093;0,18236593752320526;0,41385267708659995;0,13994071469228847;0,2739119623943115;0,06662217060239223;0,08838053261089217;0,7354351111608094;613,721337;0,016117942412502004;4,032657839422898;0,13794320537302635;0,9522386786536018;0,09124385987416138;18,17192;23,13479327221386;;;95,468808;0,19034405457330106;49,222008;0,5155820946250843;0,03581345254790741;0,06558893333658569;-0,23526627670893305;0,2692343346321031;-0,22767505382491005;-0,1594849387875462;-0,044879129526787444;0,5232335276446672;0,09728995464152021;-0,024456909527979024;98,921447;125,93755786583147;0,4831303690225893;1,5989600920085159;0,7206636696286903;1,3519627890342216;1,3711367130267762;0,10020929854712689;0,13547924275093665;0,18576056358887594;0,08472959608438752
BANCO DO BRASIL;03/2020;1581,042743;2002,2074581633613;0,154460673937594;0,3359860094560391;0,17179187561518414;0,13428983091719424;0,7323665777706302;0,08618673813502406;0,37998699128148744;0,16719705512163352;0,175055329415035;0,40531985471940996;0,1392651056859892;0,26605474903342075;0,06644076093793246;0,08954060839187919;0,7337257554843601;650,74337;0,01604668035656973;4,094195751332645;0,1511860254555743;0,9580150250245322;0,09564156448759345;17,408276;22,045564672609387;;;98,4830545;0,1767641762167318;42,363592;0,430161231443121;0,028689502984007086;0,06499928732055023;-0,24464864663595504;0,26247282978007147;-0,2260880931551529;-0,14273783516736882;-0,0032500515101306186;0,5350079851808383;0,12353358719189605;-0,02267879495959378;102,385984;129,65998653977854;0,4942985073996826;1,539619124724282;0,7620204245924911;1,3877970927302414;1,2848465196726202;0,09983302032016939;0,1385479753588102;0,17801288394745524;0,08998847385948237
BANCO DO BRASIL;06/2020;1694,379512;2155,015119075128;0,15707614774851958;0,3457180790085002;0,1631037793228713;0,13865162621522437;0,7312506827573113;0,08219012022083712;0,3569421240735588;0,16342360921840388;0,17494774239397173;0,40979078188482865;0,14187443812324582;0,26791634376158285;0,06542805808473862;0,08923857106259464;0,7304270976327796;648,565397;0,014860467982055802;4,386286524546599;0,15511382856341874;0,9573251804050379;0,0908224845708043;16,468906;20,946158268128947;;;98,408017;0,16735329602261978;41,941064999999995;0,42619561168476744;0,02716563914911145;0,07292370834258162;-0,26005480833944655;0,25795139231390063;-0,22648888453874647;-0,12788915358389957;0,00856739141486815;0,5115788712723186;0,11054034347628405;-0,02146858624333422;105,157429;133,74562650995352;0,45055434664627836;1,6643889890399584;0,7665435791512172;1,393839267468965;1,2698048805452398;0,10558906262452761;0,14717418170130622;0,18688249421457057;0,08842535168788773
BANCO DO BRASIL;09/2020;1754,708788;2204,3083328848716;0,155621952909907;0,3409316116105301;0,156949124061118;0,15068297119916926;0,7323666153542966;0,07209842784364613;0,3500201852297328;0,15906032951409507;0,17862685284777416;0,4131867670553739;0,14472275654513125;0,2684640105102426;0,06545912960425614;0,09130243389753365;0,7083541883968089;656,155226;0,013324609008661456;4,853760543375051;0,15019470632090184;0,9610797509723306;0,08356879974442293;15,366948;19,304337995603927;;;103,38948350000001;0,1486316352475056;44,100647;0,42654867310561617;0,028368765360697185;0,07809627847725573;-0,2626764258861976;0,24268810666802484;-0,2161399713347054;-0,11096423554529121;-0,0047904485372538;0,4922959320395304;0,09292699484275882;-0,018961029048955448;112,314964;141,09281992885556;0,4386377769711153;1,6499903475666213;0,8980794936639075;1,3235102877166924;1,2228882820153235;0,13105129573053226;0,17344773811796207;0,21210720648651837;0,10512045623403796
BANCO DO BRASIL;12/2020;1712,544711;2086,0195353117842;0,15296803129047218;0,3665827297632523;0,15849253399867946;0,15593534273516585;0,7220177570009149;0,06698181715479024;0,36461340482923016;0,15638123602245443;0,1811924968553606;0,41641440014111275;0,1458379470613107;0,27057645307980205;0,06881349267054745;0,08992495023288505;0,7453469306743695;671,280462;0,011255187645944098;5,95505714836122;0,14318667193530885;0,9646126173461407;0,07961875503401958;12,854186;15,657449954035826;;;107,931115;0,11909620316625098;44,5284;0,4125631427044925;0,029159762746820497;0,07620485478051861;-0,24165273378302446;0,23158137484264849;-0,200243118029495;-0,11161288382872725;0,019046287069303405;0,47023572106883643;0,023947218556947175;-0,014533084365893931;116,940783;142,44343884616757;0,4473253475248974;2,283683577790114;0,8920347574549762;1,2677677988057796;1,2244047914219267;0,13617028525025626;0,17263230279447248;0,21137181869575297;0,07559379262232387
BANCO DO BRASIL;03/2021;1815,118154;2166,495216311921;0,1580650963111069;0,3572608419848353;0,16199609594265735;0,14923477954221645;0,7324480095525506;0,04499658902888609;0,3528824642012809;0,15537087816309952;0,18035843214516226;0,42043012757639137;0,14704007190931528;0,2733900556670761;0,06652502031202244;0,08464578271229495;0,767305651215792;686,93783;0,010543600894532719;6,160057467691772;0,1270065799341848;0,9641945777156279;0,0652059379069639;13,871441;16,556724146924626;;;115,144588;0,12046976102776104;50,479974999999996;0,43840510332973703;0,030923874628577347;0,08200999090529869;-0,19884198986408286;0,2150494645914231;-0,19247846021212914;-0,10475516226607196;-0,024668254490606202;0,47271005732587035;0,002318650008978275;-0,014559616123686161;127,903192;152,66314923266702;0,45570771862821663;2,228291317930281;0,8338523326298221;1,2871289739211151;1,178531410465339;0,1289375002086196;0,16595919234347414;0,19558812103224307;0,07447822957799934
BANCO DO BRASIL;06/2021;1843,756573;2164,3462272873635;0,16176243976863816;0,3721109332148263;0,16710388570295537;0,17212512733846344;0,7261909552525294;0,0320483461649589;0,3488760232341149;0,15492204758649333;0,1828566627276476;0,4352848951783986;0,1510748913498525;0,28421000382854605;0,06347940236488835;0,08187440901921798;0,7527216275385864;692,777387;0,010259635262768565;6,006903445617731;0,11358264194613396;0,9572606567732627;0,055398658375346084;16,146735;18,954305298229208;;;120,380809;0,13413047423530772;52,509113;0,43619172720462446;0,03100601241005462;0,08153429578117506;-0,17361916050921375;0,20640887203208613;-0,1851136504656652;-0,10166175241437361;-0,02681207267846157;0,46570435570517077;-0,004695673709918331;-0,016567815223770425;135,604189;159,18284396348704;0,4504341658555812;2,2520988542880627;0,8262025224014282;1,2401611927924612;1,1742425553183014;0,13490396549219968;0,16730266275723937;0,19645390622761677;0,0742874418850177
BANCO DO BRASIL;09/2021;1959,470213;2232,7579087081017;0,16365997816401764;0,3490539327734093;0,16144831742148952;0,16676869152193965;0,734805159806734;0,039534717039634355;0,34465077474489786;0,15483894879657023;0,1874814655254375;0,4334342823069664;0,14920690422839464;0,28422737807857174;0,06203223673114342;0,08088349010720512;0,7394444643606966;731,579277;0,010009089193827389;5,975453696109546;0,11611757667092354;0,9589957461629451;0,06040912498482936;17,647198;20,108456173320658;;;124,662716;0,1415595501705578;53,831087;0,4318138472131475;0,03019520570149001;0,07658285963128918;-0,161251676884691;0,2002235776733759;-0,17789223363302945;-0,09732592381510442;-0,0196498045173346;0,44941821925978925;-0,016806853462104903;-0,017551390425345776;137,010468;156,11934489906852;0,4427277303041095;2,2981080995094247;0,8339122088102057;1,2560662667519802;1,1691470919778773;0,13170391688043898;0,16542884719262607;0,1934106556245114;0,07198479794224652
BANCO DO BRASIL;12/2021;1918,208804;2122,9446011694317;0,16139114169379914;0,3635615948304239;0,16198164308228105;0,16970124647510662;0,7324695346357091;0,058782703342313;0,3670937624369281;0,15493889516587667;0,1869051946559543;0,4435392913018501;0,14550331261784571;0,2980359786840044;0,060074131725224945;0,08035561207489413;0,7170906907034783;768,436165;0,011124678462170825;5,179678815943271;0,12700531084993733;0,9564529112650241;0,07536305624703123;19,777926;21,888879425677235;;;125,7319905;0,15730225793251879;53,743357;0,42744377772337905;0,030828354166504195;0,06822260750762432;-0,14751265709103684;0,20102439243575007;-0,17799372228979388;-0,09715419243283197;-0,003986789662731068;0,44060226022322296;-0,024380724331251245;-0,02013783437239069;134,523198;148,88123562493382;0,48624967420387255;2,1016481693814737;0,8276460391612159;1,2695871759108999;1,17187799328657;0,11936764366110664;0,151547629610843;0,17759533207569106;0,07210894374173213
BANCO DO BRASIL;03/2022;2021,418241;2167,786558852635;0,16471306119753645;0,3397919911221381;0,16159972999629535;0,1545374862485605;0,7463593611649812;0,06321239965396383;0,3497567557569102;0,1536244735787554;0,1872682557840035;0,44987132554602355;0,14586202695018696;0,3040092985958366;0,05903611082996415;0,08259244308715245;0,681110933802529;773,141734;0,012143683603739956;4,632417796095872;0,12478967664207881;0,953923571524751;0,07988317840719678;22,233421;23,843314670628775;;;135,093596;0,16457790493636723;57,217151;0,42353710830230623;0,03110975644205673;0,061577276988114965;-0,14470473493058844;0,1908028564137119;-0,16024697425331694;-0,09156141642717097;-0,0002902802291235231;0,41007820220753194;-0,031773630483564894;-0,021185016053610714;142,284;152,5866030511339;0,4572588523504869;2,217363870293559;0,8255941145877259;1,2169569097532449;1,1436528955071497;0,12708794342071206;0,154660550892165;0,17687798684855538;0,0697497388516975
BANCO DO BRASIL;06/2022;2075,183055;2177,213339377965;0,16274410183685095;0,3590758348785765;0,1676194718921456;0,14828429781866392;0,7401003888787054;0,08924720198851946;0,3512787073138471;0,15227186761484868;0,18636842388002975;0,4463368208456207;0,14516994357055438;0,30116687727506636;0,05692591248850544;0,08101858415531227;0,6717831298704995;795,691555;0,013013092009908977;4,18247392703349;0,14109361134981077;0,9467929695484141;0,10041569358816599;24,335863999999997;25,532382600381247;;;140,551198;0,1731459023209464;58,979146;0,4196274869176142;0,03162654415516452;0,051846409361291326;-0,14316011023968647;0,18757017638512052;-0,1565415401155101;-0,08890819272846041;0,015504762897858751;0,3941685828037915;-0,03886091387139938;-0,02208576692459071;145,498207;152,6519004541392;0,4641932434244939;2,1857382114239137;0,8265835262148625;1,2342653066893876;1,1383436821031347;0,12485017623837394;0,15409824106508072;0,17541675913964044;0,07050169149245572
BANCO DO BRASIL;09/2022;2127,00117;2261,53418460131;0,15888198782080148;0,36368508156485874;0,16886767885021686;0,14259135100501513;0,741927167346128;0,106867450919928;0,36316712745390733;0,15417634898174012;0,18675006570241343;0,45685195858743083;0,1400150639272056;0,3168368946602252;0,05794134754999698;0,07988812011567535;0,6922332453237726;845,93544;0,015207558747080933;3,636429329007477;0,15041425846952627;0,9477878773334196;0,115133375502525;27,928539;29,695021594403205;;;142,41867200000002;0,19610166706230767;62,968141;0,44213402720115236;0,03233222956775449;0,04354680754959828;-0,14406214937883985;0,19119210716976773;-0,15706842849931923;-0,08855546694045846;0,02173120951443782;0,37496547816291015;-0,0443668580198529;-0,02490277398457977;147,826876;157,1769391536437;0,48866250741178485;2,0926456027669613;0,8276944647061337;1,252284680947737;1,1340249708560484;0,11771903736699867;0,14741774715060668;0,16717540641613102;0,0704456344426817
BANCO DO BRASIL;12/2022;2010,026526;2102,912141801073;0,15080684286406495;0,38676687642877405;0,16437846238831838;0,13855437425566544;0,7369509555417678;0,1146689324376997;0,3966110878081019;0,15434086434067282;0,1895553560844155;0,46641005598702107;0,1378052650203084;0,32860479096671263;0,05999935220675763;0,08287809556844161;0,690551477360448;873,533217;0,015967566183761082;3,5842401200636287;0,14637318204368202;0,9479073103535749;0,125669224883742;31,354791000000002;32,803731614801094;;;144,33710250000001;0,21723306382709184;69,515507;0,4816191110667473;0,0371741152965261;0,03170424960598234;-0,16400521134196938;0,19123223704729694;-0,15780336867992756;-0,08767679813996543;0,03239462978689072;0,3480773757293712;-0,05108112794490938;-0,027446394110620307;154,151007;161,27450065858594;0,5337710871582796;1,9263426985712673;0,8355606784975462;1,2278697419895201;1,129848094863903;0,12005148198958591;0,14740758221601238;0,16654817593525573;0,07652199285482372
BANCO DO BRASIL;03/2023;2092,967664;2144,7700816896686;0,15280151267295786;0,3702257618825782;0,1612425828287478;0,13050780193029093;0,7538000825988872;0,11533082184493512;0,3893137581699399;0,15585086791981817;0,19019297787492004;0,4740962399993692;0,13921972028414648;0,3348765197152227;0,05672804938765535;0,07707184656952114;0,7038303571818757;888,846144;0,0168440035596145;3,220463894329305;0,15614080080189574;0,9458148508690959;0,12802775393777943;32,988016;33,804492533765256;;;150,771773;0,21879437605340094;72,17830699999999;0,4787255967335477;0,03694027208019095;0,04080997895696061;-0,15516387142306803;0,1862036669158225;-0,15440868364663987;-0,08756609899387466;0,032645023017670555;0,346880310192267;-0,05406608835196228;-0,027575161565553785;159,259546;163,20133146800472;0,5290156303150606;1,9365278723415693;0,8352189701708681;1,2153090012213064;1,1088862167444375;0,12013645169763096;0,14600291112291958;0,16190061574876863;0,0753941697448325
BANCO DO BRASIL;06/2023;2079,759534;2115,1445050040174;0,14739762940031081;0,3814729270523445;0,1595797094006734;0,13213322083679346;0,7474053161378608;0,11658687428715671;0,3947741796961033;0,1567228754156568;0,1868506826315526;0,4648774840255732;0,14063431819188518;0,32424316583368806;0,058827930096321646;0,08123146395746746;0,691036737716967;896,905875;0,01713747104752151;3,2755081363804854;0,16116270382537362;0,9447598156797294;0,12968029684575125;33,837634;34,41334656597715;;;151,63775700000002;0,22314781403684306;74,65627599999999;0,4923330275849436;0,037996477409866496;0,044575829538216906;-0,18058955461864287;0,1869388242138137;-0,15698957483260584;-0,09159097493113143;0,05255041460419385;0,33967338953153065;-0,05146067281910533;-0,02804366856995912;157,777307;160,46172572342297;0,5333837041566364;1,9170618475102976;0,8588136505587587;1,1569444146681835;1,112281827994962;0,12214919549564549;0,14131982948489907;0,1571874782713999;0,07371688590455869
