Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Adicional de Capital Principal;Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;;
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;C;3;SAO PAULO;SP;03/2023;611.694;0;611.694;0;611.694;362.648;10.373;0;9.164;0;19.537;282.506;664.691;3.269.507;92,03%;92,03%;92,03%;33.235;18,71%;0,40%
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA -  CRESOL CENTRAL BRASIL;7202627;b3C;S4;I;2;CHAPECO;SC;03/2023;133.179;0;133.179;0;133.179;588.473;1.960;1.602;16.628;1.424;21.614;39.078;649.165;3.297.887;20,52%;20,52%;20,52%;16.229;4,04%;2,10%
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;03/2023;172.763;0;172.763;0;172.763;565.570;0;0;0;0;0;81.529;647.099;835.624;26,70%;26,70%;26,70%;16.177;20,67%;3,10%
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;03/2023;193.752;0;193.752;0;193.752;188.791;37.149;0;0;0;37.149;420.964;646.904;2.517.365;29,95%;29,95%;29,95%;16.173;7,70%;3,08%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;03/2023;NA;NA;NA;NA;154.944;618.539;0;NA;NA;NA;0;25.063;643.601;NA;NA%;NA%;24,07%;NA;NA%;3,78%
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;03/2023;72.502;0;72.502;0;72.502;588.449;5.093;0;0;0;5.093;45.002;638.544;588.981;11,35%;11,35%;11,35%;15.964;12,31%;0,13%
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;03/2023;NA;NA;NA;NA;117.094;611.472;0;NA;NA;NA;0;25.416;636.888;NA;NA%;NA%;18,39%;NA;NA%;12,52%
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;03/2023;NA;NA;NA;NA;169.348;595.978;0;NA;NA;NA;0;31.631;627.609;NA;NA%;NA%;26,98%;NA;NA%;11,39%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;03/2023;NA;NA;NA;NA;104.743;597.676;0;NA;NA;NA;0;27.765;625.441;NA;NA%;NA%;16,75%;NA;NA%;16,69%
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2023;NA;NA;NA;NA;114.127;592.731;0;NA;NA;NA;0;24.540;617.271;NA;NA%;NA%;18,49%;NA;NA%;10,26%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;03/2023;NA;NA;NA;NA;101.736;595.489;0;NA;NA;NA;0;20.281;615.770;NA;NA%;NA%;16,52%;NA;NA%;6,77%
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;03/2023;NA;NA;NA;NA;336.546;578.368;0;NA;NA;NA;0;35.166;613.535;NA;NA%;NA%;54,85%;NA;NA%;7,67%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;03/2023;92.521;0;92.521;0;92.521;589.999;23;19;201;17;260;20.539;610.798;2.275.807;15,15%;15,15%;15,15%;15.270;4,07%;8,68%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;03/2023;NA;NA;NA;NA;88.703;580.044;0;NA;NA;NA;0;23.618;603.662;NA;NA%;NA%;14,69%;NA;NA%;31,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;03/2023;NA;NA;NA;NA;91.447;579.271;0;NA;NA;NA;0;20.232;599.503;NA;NA%;NA%;15,25%;NA;NA%;11,24%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;03/2023;NA;NA;NA;NA;81.398;558.614;0;NA;NA;NA;0;32.245;590.859;NA;NA%;NA%;13,78%;NA;NA%;7,13%
GUIDE INVESTIMENTOS - PRUDENCIAL;1000084837;n2;S4;C;3;SAO PAULO;SP;03/2023;86.825;0;86.825;0;86.825;92.490;0;0;859;603;1.462;491.892;585.844;NA;14,82%;14,82%;14,82%;14.646;NA%;28,25%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;03/2023;NA;NA;NA;NA;120.101;556.382;0;NA;NA;NA;0;21.019;577.401;NA;NA%;NA%;20,80%;NA;NA%;5,19%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;03/2023;NA;NA;NA;NA;85.445;541.955;0;NA;NA;NA;0;31.791;573.746;NA;NA%;NA%;14,89%;NA;NA%;13,69%
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;03/2023;NA;NA;NA;NA;81.145;550.163;0;NA;NA;NA;0;22.112;572.275;NA;NA%;NA%;14,18%;NA;NA%;17,98%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;03/2023;NA;NA;NA;NA;87.810;535.040;0;NA;NA;NA;0;29.160;564.200;NA;NA%;NA%;15,56%;NA;NA%;11,75%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;03/2023;NA;NA;NA;NA;276.249;540.654;0;NA;NA;NA;0;21.959;562.613;NA;NA%;NA%;49,10%;NA;NA%;3,74%
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;03/2023;NA;NA;NA;NA;120.541;521.021;0;NA;NA;NA;0;37.096;558.117;NA;NA%;NA%;21,60%;NA;NA%;4,61%
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;I;2;ADAMANTINA;SP;03/2023;NA;NA;NA;NA;115.486;534.700;0;NA;NA;NA;0;22.585;557.285;NA;NA%;NA%;20,72%;NA;NA%;13,30%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;03/2023;NA;NA;NA;NA;112.306;538.817;0;NA;NA;NA;0;17.752;556.569;NA;NA%;NA%;20,18%;NA;NA%;12,05%
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;C;3;SAO PAULO;SP;03/2023;105.999;0;105.999;0;105.999;476.150;0;0;0;0;0;80.275;556.425;598.661;19,05%;19,05%;19,05%;13.911;17,71%;0,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1635462;b3S;S5;I;2;LAJEADO;RS;03/2023;NA;NA;NA;NA;90.233;537.007;0;NA;NA;NA;0;17.952;554.959;NA;NA%;NA%;16,26%;NA;NA%;7,23%
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;03/2023;445.446;0;445.446;0;445.446;405.849;0;0;0;0;0;148.866;554.715;NA;80,30%;80,30%;80,30%;27.736;NA%;0,52%
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;C;2;PORTO ALEGRE;RS;03/2023;85.756;0;85.756;0;85.756;59.892;58;0;412.335;0;412.393;78.985;551.270;NA;15,56%;15,56%;15,56%;13.782;NA%;1,04%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;03/2023;NA;NA;NA;NA;76.921;537.220;0;NA;NA;NA;0;13.680;550.900;NA;NA%;NA%;13,96%;NA;NA%;15,05%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;03/2023;NA;NA;NA;NA;84.195;522.298;0;NA;NA;NA;0;28.301;550.599;NA;NA%;NA%;15,29%;NA;NA%;9,72%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;03/2023;NA;NA;NA;NA;95.607;530.809;0;NA;NA;NA;0;17.451;548.260;NA;NA%;NA%;17,44%;NA;NA%;8,69%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;03/2023;NA;NA;NA;NA;80.739;526.263;0;NA;NA;NA;0;17.801;544.064;NA;NA%;NA%;14,84%;NA;NA%;10,33%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;03/2023;NA;NA;NA;NA;111.277;524.277;0;NA;NA;NA;0;16.034;540.311;NA;NA%;NA%;20,60%;NA;NA%;10,30%
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;03/2023;NA;NA;NA;NA;84.937;502.030;0;NA;NA;NA;0;33.111;535.141;NA;NA%;NA%;15,87%;NA;NA%;19,22%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;03/2023;NA;NA;NA;NA;116.898;497.426;0;NA;NA;NA;0;34.440;531.866;NA;NA%;NA%;21,98%;NA;NA%;20,64%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;03/2023;NA;NA;NA;NA;118.687;511.861;0;NA;NA;NA;0;18.977;530.837;NA;NA%;NA%;22,36%;NA;NA%;8,43%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;03/2023;NA;NA;NA;NA;80.564;495.998;0;NA;NA;NA;0;24.152;520.150;NA;NA%;NA%;15,49%;NA;NA%;8,90%
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;03/2023;262.566;0;262.566;0;262.566;416.125;0;0;0;0;0;95.094;511.219;697.894;51,36%;51,36%;51,36%;12.780;37,62%;0,04%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;03/2023;NA;NA;NA;NA;114.360;481.330;0;NA;NA;NA;0;29.362;510.692;NA;NA%;NA%;22,39%;NA;NA%;9,82%
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;03/2023;NA;NA;NA;NA;102.890;485.521;0;NA;NA;NA;0;19.222;504.742;NA;NA%;NA%;20,38%;NA;NA%;10,91%
COOPERATIVA DE CRÉDITO UNIQUE BR;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;03/2023;NA;NA;NA;NA;140.620;477.771;0;NA;NA;NA;0;25.922;503.693;NA;NA%;NA%;27,92%;NA;NA%;10,88%
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;03/2023;NA;NA;NA;NA;159.796;469.920;0;NA;NA;NA;0;31.170;501.089;NA;NA%;NA%;31,89%;NA;NA%;5,78%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2023;NA;NA;NA;NA;110.809;473.798;0;NA;NA;NA;0;25.397;499.194;NA;NA%;NA%;22,20%;NA;NA%;9,99%
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;03/2023;NA;NA;NA;NA;87.911;465.898;0;NA;NA;NA;0;32.754;498.652;NA;NA%;NA%;17,63%;NA;NA%;0,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;03/2023;NA;NA;NA;NA;69.575;469.042;0;NA;NA;NA;0;27.860;496.902;NA;NA%;NA%;14,00%;NA;NA%;26,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;03/2023;NA;NA;NA;NA;155.741;464.821;0;NA;NA;NA;0;31.651;496.473;NA;NA%;NA%;31,37%;NA;NA%;7,18%
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;03/2023;106.295;0;106.295;0;106.295;469.417;6.407;0;12.324;237;18.967;5.673;494.058;1.612.198;21,51%;21,51%;21,51%;12.351;6,59%;0,25%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;03/2023;NA;NA;NA;NA;81.584;476.517;0;NA;NA;NA;0;16.771;493.288;NA;NA%;NA%;16,54%;NA;NA%;10,99%
SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;03/2023;NA;NA;NA;NA;86.189;464.281;0;NA;NA;NA;0;18.695;482.976;NA;NA%;NA%;17,85%;NA;NA%;4,39%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;03/2023;NA;NA;NA;NA;78.163;450.493;0;NA;NA;NA;0;26.162;476.655;NA;NA%;NA%;16,40%;NA;NA%;10,46%
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;03/2023;NA;NA;NA;NA;137.910;458.697;0;NA;NA;NA;0;13.173;471.869;NA;NA%;NA%;29,23%;NA;NA%;0,30%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;03/2023;NA;NA;NA;NA;79.131;444.203;0;NA;NA;NA;0;23.716;467.919;NA;NA%;NA%;16,91%;NA;NA%;29,26%
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;03/2023;67.096;0;67.096;0;67.096;66.991;0;0;1.434;0;1.434;395.459;463.884;NA;14,46%;14,46%;14,46%;11.597;NA%;13,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;03/2023;NA;NA;NA;NA;79.233;447.399;0;NA;NA;NA;0;14.708;462.107;NA;NA%;NA%;17,15%;NA;NA%;10,43%
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;03/2023;NA;NA;NA;NA;106.176;439.199;0;NA;NA;NA;0;20.560;459.759;NA;NA%;NA%;23,09%;NA;NA%;14,36%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;03/2023;NA;NA;NA;NA;152.431;429.676;0;NA;NA;NA;0;25.617;455.293;NA;NA%;NA%;33,48%;NA;NA%;7,45%
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2023;163.820;0;163.820;0;163.820;3.319;0;0;0;406.740;406.740;38.237;448.297;NA;36,54%;36,54%;36,54%;22.415;NA%;0,10%
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;03/2023;71.090;0;71.090;0;71.090;240.754;75;0;82.380;84.177;166.632;39.417;446.803;429.246;15,91%;15,91%;15,91%;11.170;16,56%;17,46%
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;03/2023;NA;NA;NA;NA;68.349;418.219;0;NA;NA;NA;0;26.096;444.315;NA;NA%;NA%;15,38%;NA;NA%;8,74%
BANCO XCMG BRASIL - PRUDENCIAL;1000085300;b2;S4;I;3;POUSO ALEGRE;MG;03/2023;133.662;0;133.662;0;133.662;369.801;26.055;0;0;0;26.055;47.787;443.643;441.145;30,13%;30,13%;30,13%;22.182;30,30%;0,24%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;03/2023;776.869;0;776.869;0;776.869;231.704;41.494;0;359;0;41.853;168.649;442.206;1.039.417;175,68%;175,68%;175,68%;11.055;74,74%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;03/2023;NA;NA;NA;NA;65.131;429.021;0;NA;NA;NA;0;12.977;441.998;NA;NA%;NA%;14,74%;NA;NA%;15,95%
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2023;126.999;0;126.999;0;126.999;69.778;0;0;4.341;0;4.341;364.700;438.820;NA;28,94%;28,94%;28,94%;10.970;NA%;3,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;03/2023;NA;NA;NA;NA;121.897;413.510;0;NA;NA;NA;0;22.641;436.152;NA;NA%;NA%;27,95%;NA;NA%;12,76%
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;03/2023;NA;NA;NA;NA;87.769;412.358;0;NA;NA;NA;0;21.373;433.731;NA;NA%;NA%;20,24%;NA;NA%;6,88%
SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;03/2023;NA;NA;NA;NA;89.057;403.902;0;NA;NA;NA;0;26.888;430.791;NA;NA%;NA%;20,67%;NA;NA%;9,89%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;03/2023;NA;NA;NA;NA;55.716;417.269;0;NA;NA;NA;0;12.385;429.654;NA;NA%;NA%;12,97%;NA;NA%;10,53%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;03/2023;NA;NA;NA;NA;64.251;418.393;0;NA;NA;NA;0;8.979;427.372;NA;NA%;NA%;15,03%;NA;NA%;22,17%
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;03/2023;NA;NA;NA;NA;64.980;407.566;0;NA;NA;NA;0;19.014;426.580;NA;NA%;NA%;15,23%;NA;NA%;13,39%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;03/2023;NA;NA;NA;NA;118.206;404.836;0;NA;NA;NA;0;21.725;426.561;NA;NA%;NA%;27,71%;NA;NA%;7,54%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;I;2;SAO JOSE DO RIO PRETO;SP;03/2023;68.886;0;68.886;0;68.886;391.510;0;0;0;0;0;33.706;425.216;685.901;16,20%;16,20%;16,20%;10.630;10,04%;22,42%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;03/2023;NA;NA;NA;NA;71.462;406.344;0;NA;NA;NA;0;18.364;424.708;NA;NA%;NA%;16,83%;NA;NA%;17,75%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;03/2023;NA;NA;NA;NA;108.321;398.185;0;NA;NA;NA;0;23.556;421.741;NA;NA%;NA%;25,68%;NA;NA%;10,97%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;I;2;CHAPECO;SC;03/2023;NA;NA;NA;NA;58.607;408.108;0;NA;NA;NA;0;12.818;420.926;NA;NA%;NA%;13,92%;NA;NA%;18,67%
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;03/2023;171.944;0;171.944;0;171.944;86.256;12.688;0;3.009;0;15.697;316.730;418.683;261.630;41,07%;41,07%;41,07%;10.467;65,72%;15,49%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;03/2023;NA;NA;NA;NA;62.299;405.437;0;NA;NA;NA;0;13.152;418.589;NA;NA%;NA%;14,88%;NA;NA%;15,48%
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;03/2023;193.964;0;193.964;0;193.964;344.398;0;0;0;0;0;73.854;418.252;685.511;46,37%;46,37%;46,37%;10.456;28,29%;0,99%
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;03/2023;NA;NA;NA;NA;115.153;400.445;0;NA;NA;NA;0;14.378;414.823;NA;NA%;NA%;27,76%;NA;NA%;5,43%
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;03/2023;96.544;0;96.544;0;96.544;74.245;0;0;275;0;275;339.413;413.933;NA;23,32%;23,32%;23,32%;10.348;NA%;3,87%
COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;I;2;CACOAL;RO;03/2023;NA;NA;NA;NA;79.038;393.492;0;NA;NA;NA;0;18.630;412.122;NA;NA%;NA%;19,18%;NA;NA%;15,34%
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;03/2023;NA;NA;NA;NA;80.011;387.681;0;NA;NA;NA;0;22.725;410.406;NA;NA%;NA%;19,50%;NA;NA%;9,64%
CORA SCD - PRUDENCIAL;1000085317;n1;S5;I;3;SAO PAULO;SP;03/2023;NA;NA;NA;NA;69.454;386.847;0;NA;NA;NA;0;22.130;408.977;NA;NA%;NA%;16,98%;NA;NA%;0,04%
BANCO SENFF S.A.;11970623;b1;S4;I;2;CURITIBA;PR;03/2023;57.386;0;57.386;0;57.386;304.971;0;0;67;0;67;97.773;402.811;96.153;14,25%;14,25%;14,25%;20.141;59,68%;0,00%
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;03/2023;172.778;0;172.778;0;172.778;349.544;9.159;0;0;0;9.159;42.691;401.394;1.177.872;43,04%;43,04%;43,04%;20.070;14,67%;0,45%
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;03/2023;NA;NA;NA;NA;79.240;377.824;0;NA;NA;NA;0;22.926;400.749;NA;NA%;NA%;19,77%;NA;NA%;26,82%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;03/2023;NA;NA;NA;NA;68.818;381.877;0;NA;NA;NA;0;17.989;399.866;NA;NA%;NA%;17,21%;NA;NA%;14,80%
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;03/2023;108.744;0;108.744;0;108.744;353.101;4.140;0;0;0;4.140;39.721;396.963;NA;27,39%;27,39%;27,39%;9.924;NA%;3,15%
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;03/2023;109.301;0;109.301;0;109.301;195.048;3.732;0;77.449;0;81.182;119.890;396.119;NA;27,59%;27,59%;27,59%;9.903;NA%;0,72%
