Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CREDISIS COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83.325.811;b3S;I;2;S5;9;BELEM;PA;03/2023;20.431;9;1.176;3.162;4.581;1.692;35;0;10.655;173;478;1.033;1.132;277;7;0;3.101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;704;1.906;2.926;887;176;0;6.676;0
ALESTA SOCIEDADE DE CREDITO DIRETO S.A.;38.316.293;n1;I;2;S5;43;JAGUARIUNA;SP;03/2023;19.926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.913;9.463;7.095;456;0;0;0;19.926;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4.079.285;b3S;I;2;S5;9;ITAJUBA;MG;03/2023;19.831;9;228;585;1.138;557;118;0;2.635;127;1.050;1.954;3.333;1.290;1.588;0;9.342;0;112;327;503;149;0;0;1.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;1.102;773;319;7;0;2.428;268;821;743;634;540;1.328;0;4.334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA;2.833.202;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;03/2023;19.216;0;0;0;0;0;0;0;0;89;1.479;3.605;5.485;907;397;0;11.962;0;335;851;1.216;149;0;0;2.551;10;56;155;335;177;194;0;926;99;2.392;903;13;0;0;0;3.407;0;0;0;0;0;0;0;0;12;263;94;0;0;0;0;369;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8.143.326;b3S;I;2;S5;9;SAO LUIS;MA;03/2023;19.213;57;518;1.369;2.855;2.276;1.564;0;8.639;102;698;1.433;1.104;29;0;0;3.365;13;255;639;984;29;0;0;1.920;0;0;0;0;0;0;0;0;425;2.697;953;7;0;0;0;4.082;0;0;0;0;0;0;0;0;167;661;218;139;21;0;0;1.206;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7.789.195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;03/2023;19.052;0;0;0;0;0;0;0;0;269;1.031;2.775;3.420;361;0;0;7.856;168;688;1.941;3.130;901;0;0;6.827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;1.498;881;391;403;812;0;4.368;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9.343.038;b3S;I;2;S5;9;SOUSA;PB;03/2023;18.658;21;397;1.057;1.757;860;325;0;4.417;72;838;1.797;2.212;258;0;0;5.178;39;292;745;956;62;0;0;2.093;0;0;0;0;0;0;0;0;110;2.189;1.055;4;0;0;0;3.358;0;0;0;0;0;0;0;0;59;635;1.057;1.536;323;3;0;3.613;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10.143.499;b3S;I;2;S5;9;JATAI;GO;03/2023;18.582;0;0;0;0;0;0;0;0;144;2.099;3.370;3.900;628;439;0;10.581;8;450;1.187;2.352;719;2;0;4.718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;2.525;538;0;0;0;0;3.283;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS CARREIRAS DO MINISTÉRIO PÚBLICO, TRIBUNAL DE CONTAS E SECRETARIA DA FAZENDA DO RIO GRANDE DO SUL - SICREDI MP RS;3.662.047;b3S;I;2;S4;9;PORTO ALEGRE;RS;03/2023;18.446;0;905;2.510;4.639;2.590;2.267;0;12.911;0;138;343;342;42;0;0;866;0;69;208;313;108;1;0;698;0;0;0;0;0;0;0;0;6;2.040;627;4;0;0;0;2.677;0;0;0;0;0;0;0;0;7;266;401;257;152;211;0;1.294;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS DO RIO GRANDE DO SUL;3.973.814;b3S;I;2;S5;9;PORTO ALEGRE;RS;03/2023;18.273;331;1.509;5.254;5.321;268;1;0;12.683;454;960;1.840;2.033;166;1;0;5.453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;36;71;1;0;0;0;136;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;S5;9;SUMARE;SP;03/2023;18.092;27;1.353;5.229;8.702;2.720;11;0;18.042;4;4;10;19;10;3;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4.853.988;b3S;I;2;S4;9;SAO CARLOS;SP;03/2023;17.926;0;31;85;85;0;0;0;200;121;827;1.899;1.855;157;2;0;4.860;4;94;226;305;26;0;0;655;0;0;0;0;0;0;0;0;181;2.329;798;10;0;0;0;3.318;0;0;0;0;0;0;0;0;273;3.872;3.040;1.122;470;116;0;8.893;0
GREENCRED - COOPERATIVA DE CREDITO;2.347.114;b3S;I;2;S5;9;CURITIBA;PR;03/2023;17.249;0;0;0;0;0;0;0;0;251;2.253;5.097;6.578;1.766;578;0;16.522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;248;360;116;0;0;0;727;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;S5;9;SAO PAULO;SP;03/2023;17.206;0;870;1.975;4.595;4.640;4.333;0;16.412;0;51;103;279;172;189;0;794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71.261.184;b3S;I;2;S5;9;CARATINGA;MG;03/2023;17.192;0;0;0;0;0;0;0;0;153;1.364;3.025;5.421;1.392;1.776;0;13.130;59;259;622;876;72;1;0;1.890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;1.461;430;3;0;0;0;2.172;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;S5;9;RIO VERDE;GO;03/2023;16.825;62;1.700;4.299;6.666;1.488;52;0;14.268;21;518;495;436;48;1;0;1.518;0;61;170;480;88;0;0;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;39;87;0;0;0;0;240;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2023;16.389;0;707;2.926;5.986;3.421;1.449;0;14.489;0;82;403;778;463;174;0;1.900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND;62.795.257;b3S;I;2;S5;9;SAO PAULO;SP;03/2023;16.343;6;909;3.537;7.764;3.990;18;0;16.224;26;89;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0
GENIAL;51.839;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2023;16.317;0;0;0;0;0;0;0;0;5;369;11.609;1.402;20;0;0;13.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;1.116;464;1;0;0;0;1.701;0;0;0;0;0;0;0;0;0;0;19;0;0;0;1.192;1.211;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19.875.244;b3S;I;2;S5;9;TIMOTEO;MG;03/2023;16.246;15;488;1.596;2.057;10;0;0;4.166;150;1.489;2.487;3.194;529;161;0;8.012;25;240;671;1.009;77;0;0;2.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;679;638;541;181;8;0;0;2.047;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;4.831.810;b3S;I;2;S5;9;PINHAO;PR;03/2023;16.175;12;889;3.397;5.678;2.757;984;0;13.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;481;958;905;99;0;0;2.457;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR;1.997.612;b3S;I;2;S5;9;SAO PAULO;SP;03/2023;16.163;30;1.143;4.320;6.856;2.809;803;0;15.961;2;22;76;71;32;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;18.188.384;n1;I;2;S5;10;MARINGA;PR;03/2023;16.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.529;3.328;7.121;3.042;7;0;0;16.028;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2.031.139;b3S;I;2;S5;9;MONTES CLAROS;MG;03/2023;15.946;4;20;48;147;130;117;0;465;3;3.243;7.566;2.084;366;0;0;13.262;0;175;431;575;75;2;0;1.258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;194;244;0;0;0;561;35;280;32;50;4;0;0;400;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS;61.039.038;b3S;I;2;S5;9;SAO PAULO;SP;03/2023;15.925;14;1.802;4.912;7.822;1.248;0;0;15.799;0;12;46;50;17;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946.465;b3S;I;2;S5;9;ORLANDIA;SP;03/2023;15.676;26;443;2.009;5.308;4.516;3.374;0;15.676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20.062.766;b3S;I;2;S5;9;VISCONDE DO RIO BRANCO;MG;03/2023;15.458;168;2.177;5.467;4.791;32;6;0;12.641;72;304;701;953;414;65;0;2.510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;184;99;14;0;0;0;307;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54.335.401;b3S;I;2;S5;9;ALUMINIO;SP;03/2023;15.249;9;602;2.625;6.334;4.285;11;0;13.866;129;512;198;376;167;1;0;1.383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26.758.433;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2023;15.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;1.380;2.758;4.864;3.169;2.786;97;15.228;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5.477.038;b3S;I;2;S5;9;TERESINA;PI;03/2023;15.087;19;1.029;3.519;4.901;1.568;369;0;11.405;107;257;580;541;130;13;0;1.628;6;63;181;439;111;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;227;60;81;80;384;64;1.254;0
COOPERATIVA DE CRÉDITO SICOOB CREDMETAL;3.535.065;b3S;I;2;S5;9;OSASCO;SP;03/2023;14.982;233;1.902;4.832;6.125;690;13;0;13.794;46;139;352;430;75;13;0;1.056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;44;4;0;0;0;0;132;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3.848.103;n1;I;1;S4;30;NATAL;RN;03/2023;14.842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;765;2.132;1.660;0;0;0;4.670;934;2.283;4.123;2.833;0;0;0;10.172;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18.310.649;b3S;I;2;S5;9;JOAO MONLEVADE;MG;03/2023;14.791;29;837;2.924;5.029;2.911;2.829;0;14.560;3;30;80;83;14;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;21;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S3;199;BELO HORIZONTE;MG;03/2023;14.787;5;2;4;4;0;0;0;15;5;332;1.204;2.572;264;0;0;4.378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.283;99;6;0;0;0;0;2.387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.007
BANCO XCMG BRASIL S.A.;36.658.769;b2;I;3;S4;8;POUSO ALEGRE;MG;03/2023;14.783;0;0;0;0;0;0;0;0;147;2.234;5.242;6.178;982;0;0;14.783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8.850.613;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2023;14.728;3;25;73;101;10;0;0;212;166;1.620;3.663;3.591;553;166;17;9.775;6;88;238;290;14;0;0;637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;782;1.194;1.280;329;238;0;4.104;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON;48.718.183;b3S;I;2;S5;9;SAO PAULO;SP;03/2023;14.693;48;953;3.630;5.673;1.835;1;0;12.141;5;76;225;360;123;1;0;790;0;78;370;862;442;2;0;1.754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3.941.182;b3S;I;2;S5;9;AGUAS DE LINDOIA;SP;03/2023;14.687;0;11;20;9;0;0;0;39;276;978;1.575;2.449;1.244;542;0;7.063;0;111;294;786;262;0;0;1.452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;301;988;316;119;0;0;1.758;296;3.006;968;41;12;45;8;4.375;0
ASPECIR - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5.289.612;n1;I;2;S5;10;PORTO ALEGRE;RS;03/2023;14.658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;526;1.711;4.767;4.769;2.822;0;14.658;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7.070.495;b3S;I;2;S4;9;CURITIBA;PR;03/2023;14.600;5;269;724;1.050;343;71;0;2.462;142;682;1.367;1.036;74;4;0;3.305;9;159;366;576;88;0;0;1.198;0;0;0;0;0;0;0;0;482;3.829;1.325;10;0;0;0;5.647;0;0;0;0;0;0;0;0;270;662;458;524;74;0;0;1.988;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26.526.166;b3S;I;2;S5;9;BALSAS;MA;03/2023;14.519;8;37;85;86;0;0;0;216;584;5.361;3.275;1.336;501;11;0;11.068;0;129;379;703;165;4;0;1.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.074;0;0;0;0;1.074;199;520;44;19;0;0;0;782;0
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44.373.041;b3S;I;2;S5;9;ASSIS;SP;03/2023;14.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.447;0;0;0;0;2.447;0;4.786;7.092;194;1;0;0;12.072;0
PINTOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;35.274.306;n1;I;2;S5;14;TERESINA;PI;03/2023;14.083;12;1.607;5.366;3.966;26;0;0;10.977;419;1.135;1.332;219;0;0;0;3.105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67.341.487;b3S;I;2;S5;9;MONTE MOR;SP;03/2023;14.045;0;789;3.234;6.525;3.074;6;0;13.627;62;16;39;68;12;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;14;14;72;110;220;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;03/2023;14.043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;170;442;766;268;11;0;1.745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506;1.398;4.122;5.899;366;7;0;12.298;0
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5.463.934;b3S;I;2;S5;9;VOTUPORANGA;SP;03/2023;13.817;0;0;0;0;0;0;0;0;69;574;905;985;191;62;0;2.787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1.007;4.515;3.784;0;0;0;9.326;241;1.374;75;14;0;0;0;1.704;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;4.998.845;b3S;I;2;S5;9;ORIXIMINA;PA;03/2023;13.632;4;809;3.389;6.454;2.683;125;0;13.465;0;8;37;65;53;4;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;S5;9;JACAREI;SP;03/2023;13.237;59;638;3.462;5.408;2.865;805;0;13.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13.178.690;n1;I;1;S4;30;RECIFE;PE;03/2023;13.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.823;5.025;6.184;184;0;0;0;13.216;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44.746.352;b3S;I;2;S5;9;BARRA BONITA;SP;03/2023;12.944;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.287;5.891;1.954;1.247;1.237;0;11.616;0;381;262;292;45;345;0;1.325;0
CREDISIS OESTE - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE;4.985.665;b3S;I;2;S5;9;ESPIGAO D'OESTE;RO;03/2023;12.871;0;0;0;0;0;0;0;0;0;1.424;2.064;469;3;0;0;3.960;0;63;171;206;30;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.046;0;0;0;3.046;204;4.816;376;0;0;0;0;5.396;0
COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO;10.175.348;b3S;I;2;S5;9;SOROCABA;SP;03/2023;12.865;29;402;1.806;2.766;639;0;0;5.643;216;494;1.113;1.947;636;72;0;4.477;6;85;239;399;36;0;0;765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577;490;387;0;0;0;1.454;229;172;122;3;0;0;0;526;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68.969.625;b3S;I;2;S5;9;JABOTICABAL;SP;03/2023;12.852;44;405;1.566;3.361;2.912;3.036;0;11.323;59;49;402;177;80;54;0;820;3;20;80;216;97;16;0;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;115;32;0;0;0;0;276;0
COOPERATIVA DE CRÉDITO COOPHARMA;2.814.832;b3S;I;2;S5;9;SAO PAULO;SP;03/2023;12.744;0;1.090;4.244;6.284;786;0;0;12.403;1;188;136;14;0;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;S5;9;CANOAS;RS;03/2023;12.702;46;670;2.687;4.322;2.019;907;0;10.651;29;232;936;516;242;97;0;2.051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8.240.446;b3S;I;2;S5;9;IBIAM;SC;03/2023;12.685;0;4;9;16;3;0;0;32;157;2.316;4.070;2.447;140;0;0;9.130;7;86;211;233;17;0;0;554;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;18;0;105;0;0;0;0;0;105;120;1.066;789;679;71;0;122;2.847;0
