Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25.387.671;b3S;I;2;S5;9;PATOS DE MINAS;MG;09/2023;882.159;11;559;1.510;1.979;581;147;0;4.785;2.490;34.657;52.738;84.511;37.460;12.016;16;223.888;60;757;1.956;4.639;1.049;3;0;8.463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.892;102.848;190.498;153.628;77.494;81.036;0;607.396;2.842;27.309;4.519;1.605;1.070;283;0;37.627;0
NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;20.855.875;n4;C;2;S4;41;SAO PAULO;SP;09/2023;875.479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;679.295;194.986;1.198;0;0;0;875.479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84.974.278;b3S;I;2;S4;9;SAO JOAO;PR;09/2023;857.829;143;1.775;4.686;7.135;3.313;2.578;0;19.629;1.724;25.935;54.166;63.300;10.625;856;0;156.606;241;1.949;6.020;9.331;1.917;45;0;19.503;0;0;0;0;0;0;0;0;3.962;46.462;16.220;120;0;0;0;66.765;186;135.106;150.263;47.695;15.251;3.648;0;352.150;3.589;31.101;76.527;68.328;36.872;26.758;1;243.175;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG;87.900.411;b3S;I;2;S4;9;ESPUMOSO;RS;09/2023;857.531;45;1.266;3.295;4.972;2.349;1.992;0;13.919;758;12.113;17.680;17.748;3.153;108;0;51.559;204;2.678;7.532;14.431;4.870;30;0;29.745;0;0;0;0;0;0;0;0;1.817;23.022;8.105;70;0;0;0;33.014;1.965;92.693;279.806;89.004;25.618;6.062;0;495.148;6.596;43.782;91.808;55.761;24.555;11.645;0;234.146;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76.059.997;b3S;I;2;S4;9;TOLEDO;PR;09/2023;850.897;322;5.561;15.475;26.954;16.634;22.938;0;87.885;1.771;17.274;36.540;37.947;8.257;1.155;0;102.944;348;3.926;8.367;14.959;2.995;0;0;30.594;0;0;0;0;0;0;0;0;7.155;56.279;21.850;290;0;0;0;85.574;680;74.398;163.007;74.326;45.909;29.037;0;387.357;4.863;25.762;38.445;43.218;22.320;21.851;83;156.543;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;09/2023;832.350;3.490;60.833;158.613;281.044;145.024;78.818;0;727.822;39;11.588;4.672;2.958;1.122;211;0;20.590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.094;25.732;2.646;4;0;0;0;30.476;0;0;0;0;0;0;0;0;4;16.130;33.382;1.219;95;0;0;50.830;2.631
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8.044.854;b3S;I;2;S5;9;JI-PARANA;RO;09/2023;832.266;4;395;1.400;2.699;866;0;0;5.365;11.970;62.875;105.503;62.023;14.818;38;0;257.226;536;1.732;5.942;9.444;1.749;0;0;19.403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.823;64.643;181.266;212.154;30.259;27.604;0;526.750;4.170;18.268;1.068;15;0;0;0;23.521;0
SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO;41.180.092;b3S;I;2;S5;9;MACEIO;AL;09/2023;826.063;631;33.991;94.731;209.154;156.565;102.882;0;597.953;2.519;18.272;40.014;38.099;1.956;658;0;101.518;112;1.926;4.956;7.199;832;0;0;15.025;28;30;49;132;128;673;1.427;2.467;5.650;46.486;17.710;112;0;0;0;69.957;0;0;4.595;835;0;0;0;5.430;1.972;9.764;6.526;11.502;3.019;930;0;33.713;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;09/2023;807.911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.676;127.202;571.838;84.052;10.143;0;0;807.911;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;S5;9;PORTO ALEGRE;RS;09/2023;804.302;4;539;1.363;2.002;349;0;0;4.257;4.281;48.188;121.195;182.972;54.612;31.409;821;443.477;175;8.953;21.769;28.184;3.930;8;0;63.020;489;2.638;6.832;16.183;13.097;36.489;8.901;84.629;3.469;94.873;34.232;246;0;0;0;132.819;0;0;0;0;0;0;0;0;1.460;18.661;17.263;18.098;9.010;11.305;303;76.099;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA;26.549.311;b3S;I;2;S4;9;RONDONOPOLIS;MT;09/2023;796.711;476;8.823;25.451;56.935;44.812;56.918;1;193.416;2.506;12.942;27.637;27.142;2.108;55;0;72.390;240;3.191;7.760;12.198;2.152;6;0;25.547;0;132;281;766;765;3.662;6.849;12.454;9.156;67.586;22.602;264;0;0;0;99.608;623;26.813;105.524;103.244;27.034;10.899;0;274.138;4.339;25.261;30.632;36.890;17.249;4.787;0;119.158;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81.192.106;b3S;I;2;S4;9;CAFELANDIA;PR;09/2023;795.786;356;4.901;13.632;26.637;20.456;25.245;0;91.227;1.179;20.741;37.563;50.637;9.602;236;0;119.957;192;1.593;4.835;8.039;1.337;18;0;16.014;0;0;0;0;0;0;0;0;3.668;51.465;19.922;280;0;0;0;75.335;496;54.359;139.716;66.290;30.341;22.756;0;313.957;3.759;29.835;50.290;43.582;22.137;29.692;0;179.295;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89.126.130;b3S;I;2;S4;9;ENCANTADO;RS;09/2023;793.427;27;1.525;4.346;6.068;1.968;337;0;14.271;438;14.367;36.630;52.466;25.395;37.752;381;167.430;64;2.639;8.060;12.818;3.612;399;0;27.593;12;1.062;3.051;8.173;8.005;36.820;31.558;88.681;1.271;45.981;16.720;118;0;0;0;64.091;458;12.609;153.294;46.188;41.265;51.572;0;305.385;1.885;23.311;25.016;37.027;18.376;19.647;714;125.977;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;09/2023;791.791;42;961;2.851;5.635;1.473;0;0;10.962;4.468;41.331;99.955;149.252;43.040;14.870;0;352.916;229;8.067;20.184;33.377;4.090;0;0;65.948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.652;26.144;109.733;128.389;35.569;9.050;0;310.537;10.338;30.724;1.130;2.798;2.013;4.425;0;51.427;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2023;786.716;6.838;67.884;178.584;324.175;164.069;34.806;2;776.358;9;132;396;603;149;258;30;1.576;34;16;5;0;0;0;0;56;4;43;115;286;255;491;74;1.268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;785;2.229;4.444;0;0;0;7.458;0
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5.351.887;n1;C;2;S4;14;ARAXA;MG;09/2023;783.454;441;12.578;46.259;84.499;48.229;22.518;0;214.523;76.793;107.827;120.466;46.825;11.953;4.402;0;368.266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.068;17.435;0;0;0;0;0;25.502;0;0;0;0;0;0;0;0;8.429;65.020;85.989;15.725;0;0;0;175.163;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78.834.975;b3S;I;2;S5;9;CANOINHAS;SC;09/2023;779.494;52;1.489;3.747;4.504;1.074;341;0;11.208;3.227;23.940;85.056;89.508;27.394;8.515;0;237.639;443;3.617;14.324;24.434;6.287;227;0;49.332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.054;20.964;377.694;36.329;17.871;10.238;0;464.150;3.129;9.669;3.116;964;176;112;0;17.165;0
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;S5;9;ITAJAI;SC;09/2023;744.825;0;0;0;0;0;0;0;0;3.677;63.365;148.414;205.706;45.621;34.077;1.265;502.126;469;7.932;19.547;24.677;3.276;14;0;55.915;104;980;2.705;6.926;6.536;20.889;4.553;42.694;2.223;72.855;26.190;234;0;0;0;101.502;0;0;0;0;0;0;0;0;369;11.774;5.938;6.778;5.387;11.427;916;42.588;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ;81.206.039;b3S;I;2;S4;9;NOVA LONDRINA;PR;09/2023;732.951;213;3.138;8.770;14.906;6.646;3.457;12;37.143;1.066;18.988;37.848;37.259;6.130;410;0;101.701;102;3.451;9.569;15.906;3.855;46;0;32.929;0;0;0;0;0;0;0;0;6.210;67.202;24.798;320;0;0;0;98.531;538;29.081;106.836;166.649;7.437;1.089;0;311.630;6.426;39.529;64.928;29.533;9.885;716;0;151.018;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81.014.060;b3S;I;2;S5;9;PINHALZINHO;SC;09/2023;729.631;7;398;988;1.645;760;414;0;4.211;2.393;23.395;52.147;82.295;35.040;13.753;0;209.022;192;3.056;7.695;15.007;4.953;1;0;30.904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793;33.126;206.648;75.994;70.995;79.284;0;466.840;2.468;9.413;1.409;2.638;1.628;1.097;0;18.653;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87.780.284;b3S;I;2;S4;9;SANTIAGO;RS;09/2023;724.531;68;1.490;3.909;7.010;4.047;4.762;0;21.286;1.194;19.562;32.797;31.453;7.101;225;0;92.333;244;5.033;13.778;24.527;6.127;39;0;49.747;0;0;0;0;0;0;0;0;3.176;30.525;11.274;77;0;0;0;45.051;780;48.367;290.048;43.232;4.395;353;0;387.174;2.945;15.578;49.170;37.478;16.483;7.286;0;128.940;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81.115.149;b3S;I;2;S4;9;LARANJEIRAS DO SUL;PR;09/2023;721.037;159;3.423;9.430;18.224;12.638;18.515;0;62.390;1.422;16.066;33.389;33.567;6.071;739;0;91.255;70;1.628;4.850;8.656;1.825;48;0;17.076;0;0;0;0;0;0;0;0;4.065;39.918;14.499;158;0;0;0;58.641;942;47.613;186.357;102.516;31.918;10.489;0;379.835;2.847;21.204;39.463;27.807;12.843;7.671;7;111.841;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2.663.426;b3S;I;2;S5;9;CONSTANTINA;RS;09/2023;720.029;2;51;166;166;59;81;0;525;1.918;17.779;48.493;61.739;25.954;16.204;0;172.086;161;1.901;5.243;11.910;5.498;693;0;25.406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.595;57.151;285.346;52.537;40.915;37.744;0;476.288;1.143;6.379;13.649;19.155;4.922;416;61;45.725;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79.063.574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;09/2023;702.638;112;1.915;4.671;6.875;2.626;774;0;16.973;1.481;24.280;43.092;32.491;7.733;157;0;109.233;114;3.648;8.224;15.028;3.682;5;0;30.701;0;0;0;0;0;0;0;0;5.481;60.780;26.257;465;0;0;0;92.983;844;45.360;135.600;97.557;34.527;13.603;0;327.490;3.959;31.974;48.579;26.520;10.022;4.204;0;125.258;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87.067.757;b3S;I;2;S4;9;AGUDO;RS;09/2023;687.039;27;909;2.578;4.798;3.230;3.244;0;14.786;739;10.836;38.293;41.644;23.934;16.884;20;132.350;315;6.563;27.071;50.853;19.841;184;0;104.827;4;23;46;131;131;655;612;1.602;799;14.072;4.960;28;0;0;0;19.859;896;9.701;227.725;42.527;32.702;23.065;0;336.615;1.815;9.874;25.971;18.294;11.597;9.439;11;77.000;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5.203.605;b3S;I;2;S5;9;BURITIS;RO;09/2023;684.505;276;6.618;17.554;36.568;19.132;5.542;0;85.690;6.619;44.862;102.331;70.272;6.728;578;0;231.390;133;1.672;4.376;7.352;1.186;0;0;14.720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.223;25.050;93.024;161.465;18.312;2.830;0;301.902;5.564;42.975;2.144;80;40;0;0;50.803;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5.231.945;b3S;I;2;S5;9;IVAIPORA;PR;09/2023;675.885;85;787;2.174;4.103;2.781;3.499;0;13.429;2.396;18.258;51.360;41.018;10.665;2.541;26;126.264;99;1.231;2.068;5.530;1.620;13;0;10.562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612;57.160;238.777;61.713;44.639;29.067;0;432.967;4.004;16.669;26.922;30.376;12.231;2.300;160;92.664;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;87.784.088;b3S;I;2;S4;9;ESTACAO;RS;09/2023;671.698;38;1.252;3.423;5.464;2.667;2.890;0;15.735;408;4.457;8.436;8.935;2.029;731;0;24.998;101;897;2.671;4.474;1.289;26;0;9.457;0;17;43;165;163;814;1.217;2.419;1.791;25.978;9.196;71;0;0;0;37.035;2.476;17.194;310.255;47.029;25.753;24.613;0;427.320;3.779;23.745;38.601;27.245;18.717;42.645;0;154.733;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;09/2023;670.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.562;37.232;74.113;176.769;147.527;159.862;0;598.066;405;3.169;4.603;14.992;15.609;33.777;0;72.555;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2.446.089;b3S;I;2;S5;9;CORONEL VIVIDA;PR;09/2023;666.431;9;88;305;418;18;0;0;838;2.960;15.041;28.817;41.058;11.848;1.557;4;101.284;269;2.641;6.541;15.782;5.385;1.294;0;31.912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.362;45.662;243.813;76.391;46.847;31.246;0;445.320;4.312;10.219;39.743;21.616;8.467;2.660;59;87.076;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77.984.870;b3S;I;2;S4;9;GUARAPUAVA;PR;09/2023;664.075;110;2.113;5.690;9.079;4.028;3.221;0;24.243;1.398;23.458;37.412;31.601;4.531;385;0;98.784;94;2.817;7.673;15.730;5.411;5;0;31.729;0;0;0;0;0;0;0;0;5.725;62.977;27.659;589;0;0;0;96.949;992;25.428;185.360;46.315;8.667;4.672;0;271.434;3.777;27.583;50.965;36.038;17.214;5.358;0;140.935;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;S5;9;CUIABA;MT;09/2023;647.268;0;0;0;0;0;0;0;0;2.133;32.465;85.469;131.405;23.719;22.265;457;297.913;300;6.851;17.507;24.795;2.745;0;0;52.199;294;4.693;13.915;31.647;24.876;54.913;3.952;134.290;2.815;59.795;20.614;285;0;0;0;83.509;0;0;0;0;0;0;0;0;1.213;12.559;22.945;27.668;10.067;4.686;220;79.356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;S5;9;PALMITOS;SC;09/2023;643.062;3;103;270;392;126;2;0;897;1.297;19.285;43.214;74.704;30.979;35.143;0;204.621;150;2.500;6.859;13.175;3.216;17;0;25.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.244;37.651;168.058;70.924;56.368;70.902;0;405.147;895;2.746;2.822;14;1;2;0;6.479;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88.530.142;b3S;I;2;S4;9;BAGE;RS;09/2023;619.422;31;329;832;953;255;106;0;2.506;889;11.129;19.232;13.071;363;16;0;44.700;179;4.775;13.894;28.028;8.635;28;0;55.538;0;0;0;0;0;0;0;0;2.528;25.762;9.916;106;0;0;0;38.312;390;45.330;218.117;59.946;12.443;8.775;0;345.001;1.551;25.110;39.078;46.528;15.054;6.044;0;133.366;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95.424.891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;09/2023;617.290;198;2.140;5.703;8.394;1.595;618;0;18.649;1.157;12.260;21.754;19.731;3.071;535;0;58.507;220;5.432;22.338;37.099;9.620;80;0;74.788;0;334;714;1.903;1.795;8.298;12.221;25.264;3.267;32.475;12.372;138;0;0;0;48.252;814;11.374;125.169;47.203;25.772;26.017;0;236.348;3.020;19.235;45.992;43.337;22.818;21.078;0;155.482;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5.241.619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;09/2023;616.936;5;95;251;262;81;2;0;696;5.044;35.932;102.757;110.426;35.569;3.669;0;293.397;134;1.648;4.533;9.783;3.681;22;0;19.801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.884;30.560;183.942;53.309;6.418;0;0;276.114;4.710;10.809;2.402;2.779;2.333;3.895;0;26.929;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81.011.686;b3S;I;2;S5;9;MAFRA;SC;09/2023;613.444;52;1.186;3.106;4.747;1.843;835;0;11.769;3.189;9.259;59.793;41.339;9.617;1.676;0;124.872;74;2.326;15.261;24.989;4.251;4;0;46.906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;822;14.968;195.902;90.357;66.945;49.865;0;418.859;1.535;3.971;2.616;1.474;499;942;0;11.038;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7.206.072;b3S;I;2;S4;9;ARAPOTI;PR;09/2023;608.263;195;3.137;8.689;15.879;9.448;10.619;0;47.967;777;16.780;29.444;40.000;11.503;2.079;0;100.582;166;4.574;13.343;25.498;7.820;193;0;51.594;0;0;0;0;0;0;0;0;2.759;32.707;12.372;190;0;0;0;48.028;0;36.240;175.940;34.290;14.278;3.696;0;264.444;2.845;21.305;44.295;19.004;5.958;2.241;0;95.648;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7.268.499;b3S;I;2;S5;9;TOLEDO;PR;09/2023;603.424;14;97;357;583;135;17;0;1.202;2.818;26.509;31.887;29.272;8.395;937;0;99.817;65;842;2.347;3.965;1.404;15;0;8.639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.681;41.924;203.449;83.064;55.757;55.131;0;442.006;3.307;11.877;15.741;16.033;3.931;596;274;51.759;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;09/2023;599.840;640;6.145;16.568;27.730;14.858;9.868;0;75.810;4.340;21.037;56.341;63.270;18.229;4.277;0;167.494;159;1.945;4.704;8.920;2.653;10;0;18.390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.508;42.052;114.887;101.488;28.428;20.753;0;309.116;12.355;9.755;6.697;223;0;0;0;29.029;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26.408.187;b3S;I;2;S4;9;MARACAJU;MS;09/2023;597.137;5;235;600;832;170;152;0;1.994;2.750;29.459;65.792;41.230;8.212;124;0;147.567;33;2.734;5.950;11.135;3.024;86;0;22.961;0;0;0;0;0;0;0;0;4.201;26.929;9.522;60;0;0;0;40.711;3.039;11.268;104.006;49.249;1.692;25;0;169.278;4.985;41.303;105.085;49.458;12.656;1.139;0;214.626;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;09/2023;596.494;119;1.343;4.155;6.810;3.050;2.593;0;18.069;7.509;37.449;78.942;107.822;40.341;15.264;224;287.552;362;5.244;12.890;24.421;6.542;52;0;49.511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;29.508;52.663;40.302;32.127;46.620;0;201.443;9.643;16.288;4.284;4.053;2.689;2.961;0;39.918;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81.706.616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;09/2023;594.829;152;2.024;5.413;8.343;4.262;3.321;0;23.514;1.304;17.416;31.337;38.928;12.859;1.742;0;103.585;173;793;2.565;4.246;1.199;46;0;9.022;0;0;21;57;55;283;436;852;3.750;29.535;11.812;182;0;0;0;45.279;1.576;55.640;106.889;93.002;26.500;5.630;0;289.238;2.409;26.675;60.848;19.063;9.180;5.163;0;123.338;0
BANCO TRIANGULO S.A.;17.351.180;b1;C;2;S4;8;UBERLANDIA;MG;09/2023;592.390;0;0;0;0;0;0;0;0;0;0;179;0;0;0;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161.403;376.021;49.141;2.025;5;0;0;588.594;0;0;0;0;0;0;0;0;325;1.486;1.140;561;106;0;0;3.617;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;09/2023;583.121;9;131;352;623;110;0;0;1.225;3.763;22.626;47.390;39.116;11.198;2.117;0;126.210;191;5.020;13.167;26.235;6.290;53;0;50.954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.516;58.639;198.105;91.297;28.848;10.436;0;388.841;1.602;8.702;2.106;1.276;888;1.317;0;15.891;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7.512.780;b3S;I;2;S5;9;AGUAS MORNAS;SC;09/2023;578.696;31;282;804;1.596;485;18;0;3.216;1.852;12.892;33.401;51.683;22.518;10.630;0;132.976;183;2.609;7.863;16.820;7.853;200;0;35.529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;757;19.951;171.194;63.785;45.736;36.291;0;337.714;4.362;9.305;18.474;25.000;10.040;1.929;151;69.260;0
BANCO PAULISTA S.A.;61.820.817;b1;C;2;S4;8;SAO PAULO;SP;09/2023;574.450;1.924;34.727;93.039;179.738;105.381;43.337;0;458.146;6;7.466;16.109;19.772;7.700;1.735;0;52.788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;6.920;2.256;6.725;7.135;40.239;132;63.516;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;75.847;b3S;I;2;S5;9;CRICIUMA;SC;09/2023;570.060;0;0;0;0;0;0;0;0;2.703;28.570;67.620;111.561;40.849;34.483;438;286.223;139;6.774;16.825;23.631;3.258;1;0;50.629;365;2.327;6.153;15.891;14.693;45.378;18.981;103.787;1.846;66.157;25.159;207;0;0;0;93.370;0;0;0;0;0;0;0;0;253;8.462;4.096;4.719;4.428;13.790;303;36.051;0
