Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Cheque Especial e Conta Garantida;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2023;474.170.977;485.310;12.855.612;26.574.456;32.609.733;6.115.788;1.794.769;83.415;80.519.083;108.683;2.762.411;6.742.574;9.267.301;1.624.064;9.879;0;20.514.912;980.052;12.157.221;98.427;4.031;0;0;0;13.239.730;115.378;26.015.085;5.529.099;485.883;110.102;25.526;0;32.281.073;16.678;7.453.368;9.966.479;5.894.107;4.893.751;3.955.567;0;32.179.950;1.195.660;5.997.919;7.044.250;8.058.720;1.081.060;183.198;65.087;23.625.895;23.734;1.662.527;3.707.370;5.956.633;2.171.883;2.038.283;12.989;15.573.418;3.220;710.740;2.328.594;2.954.457;443.152;122.862;0;6.563.025;530;1.290.499;3.097.809;2.452.996;85.473;108.656;0;7.035.963;242.637.928
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5.097.757;b3S;I;2;S5;9;CURITIBA;PR;12/2023;6.354;537;843;1.684;1.526;34;0;0;4.624;0;0;0;0;0;0;0;0;0;0;653;0;0;0;0;653;42;814;179;0;0;0;0;1.035;0;0;0;0;0;0;0;0;0;7;22;13;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4.355.489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2023;6.328;0;17;76;609;695;3.423;1.173;5.992;0;12;31;63;25;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;88;0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1.330.387;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;12/2023;6.257;436;1.493;1.978;996;26;0;0;4.930;0;0;0;0;0;0;0;0;10;2;95;0;0;0;0;107;6;675;0;0;0;0;0;681;0;0;0;0;0;0;0;0;13;206;304;17;0;0;0;539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5.841.967;b3S;I;2;S5;9;SAPIRANGA;RS;12/2023;6.247;24;325;873;597;8;0;0;1.827;71;177;371;326;50;0;0;994;0;1;306;410;0;0;0;716;350;1.870;42;0;0;0;0;2.262;0;0;0;0;0;0;0;0;27;50;95;168;69;39;0;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58.158.387;n1;I;2;S5;14;SANTOS;SP;12/2023;6.003;0;633;1.698;2.798;874;0;0;6.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VR;50.524;b1;C;2;S4;199;SAO PAULO;SP;12/2023;5.909;0;2.620;3.210;79;0;0;0;5.909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO AFINZ S.A. - BANCO MÚLTIPLO;4.814.563;b1;C;2;S4;8;BARUERI;SP;12/2023;5.817;0;897;2.622;2.298;0;0;0;5.817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8.030.602;b3S;I;2;S5;9;SAO PAULO;SP;12/2023;5.640;51;1.124;1.770;1.271;11;0;0;4.227;0;66;159;91;2;0;0;318;9;983;7;0;0;0;0;999;0;86;0;0;0;0;0;86;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1.374.196;b3S;I;2;S5;9;SAO FRANCISCO DE SALES;MG;12/2023;5.381;23;627;1.981;1.407;133;96;0;4.266;0;29;73;137;45;0;0;285;3;226;16;0;0;0;0;245;0;544;37;0;0;0;0;581;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74.220.948;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;12/2023;5.312;0;155;575;454;47;17;0;1.248;15;212;542;1.097;702;811;0;3.378;81;130;286;0;0;0;0;497;6;108;0;0;0;0;0;114;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2.794.761;b3S;I;2;S5;9;VICOSA;MG;12/2023;5.126;68;295;779;1.620;587;80;0;3.429;0;71;221;612;325;0;0;1.228;5;96;24;0;0;0;0;124;19;282;8;0;0;0;0;310;0;0;0;0;0;0;0;0;31;3;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;S5;9;ROLANDIA;PR;12/2023;4.989;0;134;1.439;447;0;0;0;2.020;0;282;1.129;1.507;0;0;0;2.917;0;32;15;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANQI INSTITUICAO DE PAGAMENTO LTDA.;30.723.871;n4;C;2;S5;41;SAO PAULO;SP;12/2023;4.757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.757;0;0;0;0;0;4.757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAÍBA;3.428.338;b3S;I;2;S5;9;CAMPINA GRANDE;PB;12/2023;4.534;16;127;354;629;310;0;0;1.435;0;184;547;1.308;479;0;0;2.519;16;17;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;266;133;48;45;43;0;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CF GROUP SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;41.349.521;n1;I;2;S5;44;PORTO ALEGRE;RS;12/2023;4.448;0;0;0;0;0;0;0;0;1.814;801;1.087;630;115;0;0;4.448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14.568.725;b3C;I;2;S4;9;RIO DE JANEIRO;RJ;12/2023;4.374;0;882;1.500;1.000;0;0;0;3.382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;114;303;290;240;0;991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3.058.464;n1;I;1;S4;30;BOA VISTA;RR;12/2023;4.018;590;463;1.346;1.619;0;0;0;4.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO EFÍ S.A.;37.229.413;n1;C;2;S5;14;OURO PRETO;MG;12/2023;3.879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2.144;1.100;573;61;0;0;0;3.878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84.156.470;b3S;I;2;S5;9;BELEM;PA;12/2023;3.864;229;380;898;816;49;0;0;2.372;4;94;273;399;0;0;0;771;11;184;0;0;0;0;0;195;8;424;30;0;0;0;0;463;0;0;0;0;0;0;0;0;61;2;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE ITAPETININGA - SICOOB CRED-ACI;8.844.074;b3S;I;2;S5;9;ITAPETININGA;SP;12/2023;3.810;14;298;829;592;35;0;0;1.768;0;159;394;830;234;0;0;1.617;14;230;1;0;0;0;0;245;6;133;11;0;0;0;0;150;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF;3.603.683;b3S;I;2;S5;9;BRASILIA;DF;12/2023;3.771;0;34;101;189;25;0;0;349;1;286;755;1.542;834;0;0;3.419;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TENTOS S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;41.498.340;n1;I;2;S4;14;IJUI;RS;12/2023;3.762;0;0;3.762;0;0;0;0;3.762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA;42.934.794;b3S;I;2;S5;9;PIMENTA;MG;12/2023;3.277;30;267;702;1.172;83;0;0;2.255;1;30;45;90;0;0;0;166;15;320;65;0;0;0;0;400;28;304;88;0;0;0;0;420;0;0;0;0;0;0;0;0;17;19;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDBANK;51.949;b1;C;3;S4;199;SAO PAULO;SP;12/2023;3.262;0;215;0;3.047;0;0;0;3.262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21.797.311;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2023;3.244;32;237;631;1.232;266;595;0;2.993;0;0;0;0;0;0;0;0;39;195;5;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RAPIDIUM SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;40.269.467;n1;I;2;S5;10;TOLEDO;PR;12/2023;3.232;330;584;1.000;1.090;190;39;0;3.232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL;2.217.068;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2023;3.231;26;347;816;1.146;143;0;0;2.479;0;0;0;0;0;0;0;0;19;480;11;0;0;0;0;510;0;216;0;0;0;0;0;216;0;0;0;0;0;0;0;0;22;4;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5.192.316;n1;I;2;S4;14;SANTO CRISTO;RS;12/2023;3.196;76;180;224;41;0;0;0;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.160;232;0;0;0;0;1.392;0;0;0;0;0;0;0;0;874;360;48;1;0;0;0;1.284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UP.P SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;35.977.097;n1;I;2;S5;44;SAO PAULO;SP;12/2023;3.162;1.619;144;286;267;0;0;0;2.316;0;393;453;0;0;0;0;846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FFCRED SOCIEDADE DE CRÉDITO DIRETO S.A..;39.738.065;n1;I;2;S5;43;ERECHIM;RS;12/2023;3.133;4;368;799;1.394;295;0;0;2.860;25;56;82;109;0;0;0;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;9.210.106;n1;I;2;S5;10;BELEM;PA;12/2023;3.102;715;435;383;185;18;0;0;1.735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;998;208;0;0;0;0;1.226;0;0;0;0;0;0;0;0;45;15;26;48;7;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3.862.898;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2023;3.078;49;78;1.191;1.499;67;0;0;2.884;0;0;0;0;0;0;0;0;24;68;60;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DELCRED SOCIEDADE DE CRÉDITO DIRETO S.A.;38.224.857;n1;I;2;S5;43;ARACAJU;SE;12/2023;2.988;422;269;1.536;583;55;0;0;2.865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;122;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32.422.628;b3S;I;2;S5;9;GUACUI;ES;12/2023;2.976;200;814;502;73;0;0;0;1.589;0;0;0;0;0;0;0;0;0;1.236;0;0;0;0;0;1.236;2;50;2;0;0;0;0;55;0;0;0;0;0;0;0;0;92;3;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDEPENDÊNCIA COOPERATIVA DE CRÉDITO E INVESTIMENTO - INDEPENDÊNCIA COOPERATIVA DE CRÉDITO;4.306.351;b3S;I;2;S5;9;SAO PAULO;SP;12/2023;2.805;0;40;110;118;0;0;0;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;889;1.503;0;0;0;0;2.391;0;0;0;0;0;0;0;0;22;5;10;28;28;53;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS DO RIO GRANDE DO SUL;3.973.814;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2023;2.772;49;520;1.075;967;115;0;0;2.725;0;0;0;0;0;0;0;0;0;1;45;2;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18.282.093;n1;I;2;S4;29;PORTO ALEGRE;RS;12/2023;2.743;0;0;0;0;0;0;0;0;0;11;30;253;0;0;0;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;205;578;1.262;361;0;0;2.450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DO ABC - COOPER 7;4.414.354;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;12/2023;2.733;35;431;1.243;616;153;0;0;2.479;0;0;0;0;0;0;0;0;0;249;0;0;0;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS;5.491.616;b3S;I;2;S5;9;MINEIROS;GO;12/2023;2.717;0;97;315;617;147;0;0;1.176;0;0;0;0;0;0;0;0;0;19;314;0;0;0;0;333;0;93;5;0;0;0;0;98;0;0;0;0;0;0;0;0;129;119;302;465;58;37;0;1.111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC;3.000.142;b3S;I;2;S4;9;PORTO ALEGRE;RS;12/2023;2.689;0;51;157;306;153;0;0;667;11;12;21;53;55;64;0;216;0;18;669;0;0;0;0;687;0;226;58;0;0;0;0;284;0;0;0;0;0;0;0;0;0;220;171;217;137;90;0;835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8.240.446;b3S;I;2;S5;9;IBIAM;SC;12/2023;2.589;17;378;531;501;33;0;0;1.460;0;78;168;220;33;0;0;499;0;0;0;0;0;0;188;188;0;95;19;0;0;0;0;114;0;0;0;0;0;0;0;0;77;34;72;93;38;14;0;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1.722.480;n4;I;2;;41;CACHOEIRINHA;RS;12/2023;2.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;2.150;331;0;0;0;0;2.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4.307.598;n1;I;2;S5;10;SOROCABA;SP;12/2023;2.507;0;1.237;833;149;0;0;0;2.219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;0;0;0;0;0;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7.693.858;n1;I;2;S5;10;IBIA;MG;12/2023;2.419;0;421;62;90;43;0;0;616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;1.293;248;0;0;0;0;1.803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5.667.301;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;12/2023;2.418;40;273;452;492;49;0;0;1.305;0;1;2;9;2;0;0;14;9;282;54;59;0;0;0;404;0;646;0;0;0;0;0;646;0;0;0;0;0;0;0;0;41;7;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER - COOPEREMB;46.642.294;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;12/2023;2.401;0;115;375;935;792;9;0;2.226;0;13;40;81;0;0;0;134;0;40;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;7.652.226;n1;I;2;S4;14;RIO DE JANEIRO;RJ;12/2023;2.248;0;126;2.076;46;0;0;0;2.248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4.572.960;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2023;2.243;54;148;277;756;519;44;0;1.798;0;19;41;145;202;0;0;407;2;13;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDICONSUMO - COOPERATIVA DE CRÉDITO;47.074.323;b3S;I;2;S5;9;SANTO ANDRE;SP;12/2023;2.021;6;148;510;851;326;0;0;1.841;0;6;18;39;0;0;0;64;13;81;5;0;0;0;0;100;0;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
