Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;12/2014;29.285;0;29.285;0;29.285;45.198;0;0;33;0;33;66.977;112.207;NA;26,10%;26,10%;26,10%;NA%;4,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;12/2014;33.378;0;33.378;0;33.378;112.149;0;0;0;0;0;0;112.149;NA;29,76%;29,76%;29,76%;NA%;6,02%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;12/2014;24.314;0;24.314;0;24.314;112.117;0;0;0;0;0;0;112.117;NA;21,69%;21,69%;21,69%;NA%;10,05%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;12/2014;35.063;0;35.063;0;35.063;112.043;0;0;0;0;0;0;112.043;NA;31,29%;31,29%;31,29%;NA%;6,85%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;12/2014;18.445;0;18.445;1.739;20.184;111.471;0;0;0;0;0;0;111.471;NA;16,55%;16,55%;18,11%;NA%;18,88%
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;12/2014;35.961;0;35.961;0;35.961;110.852;0;0;0;0;0;0;110.852;NA;32,44%;32,44%;32,44%;NA%;5,61%
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2014;23.719;0;23.719;0;23.719;109.298;0;0;0;0;0;0;109.298;NA;21,70%;21,70%;21,70%;NA%;13,27%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;12/2014;18.414;0;18.414;0;18.414;107.902;0;0;0;0;0;0;107.902;NA;17,07%;17,07%;17,07%;NA%;3,81%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;12/2014;33.095;0;33.095;0;33.095;107.716;0;0;0;0;0;0;107.716;NA;30,72%;30,72%;30,72%;NA%;3,71%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;12/2014;77.951;0;77.951;0;77.951;107.626;0;0;0;0;0;0;107.626;NA;72,43%;72,43%;72,43%;NA%;0,69%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;12/2014;22.197;0;22.197;0;22.197;105.323;0;0;0;0;0;0;105.323;NA;21,08%;21,08%;21,08%;NA%;10,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;12/2014;23.773;0;23.773;0;23.773;105.216;0;0;0;0;0;0;105.216;NA;22,59%;22,59%;22,59%;NA%;11,21%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;12/2014;14.228;0;14.228;0;14.228;91.892;0;0;8.212;0;8.212;4.384;104.487;NA;13,62%;13,62%;13,62%;NA%;6,49%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;12/2014;16.988;0;16.988;0;16.988;103.919;0;0;0;0;0;0;103.919;NA;16,35%;16,35%;16,35%;NA%;16,22%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;12/2014;24.976;0;24.976;0;24.976;102.887;0;0;0;0;0;0;102.887;NA;24,28%;24,28%;24,28%;NA%;20,56%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;12/2014;23.444;0;23.444;0;23.444;102.606;0;0;0;0;0;0;102.606;NA;22,85%;22,85%;22,85%;NA%;6,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;12/2014;29.261;0;29.261;0;29.261;102.418;0;0;0;0;0;0;102.418;NA;28,57%;28,57%;28,57%;NA%;11,31%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;12/2014;19.071;0;19.071;0;19.071;101.933;0;0;0;0;0;0;101.933;NA;18,71%;18,71%;18,71%;NA%;5,83%
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;12/2014;20.307;0;20.307;0;20.307;85.692;0;0;0;0;0;16.126;101.818;NA;19,94%;19,94%;19,94%;NA%;7,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;12/2014;24.735;0;24.735;0;24.735;101.680;0;0;0;0;0;0;101.680;NA;24,33%;24,33%;24,33%;NA%;29,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;12/2014;31.442;0;31.442;0;31.442;101.657;0;0;0;0;0;0;101.657;NA;30,93%;30,93%;30,93%;NA%;3,10%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;12/2014;25.080;0;25.080;0;25.080;101.061;0;0;0;0;0;0;101.061;NA;24,82%;24,82%;24,82%;NA%;4,44%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;12/2014;19.851;0;19.851;0;19.851;100.500;0;0;0;0;0;0;100.500;NA;19,75%;19,75%;19,75%;NA%;17,69%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;12/2014;18.520;0;18.520;0;18.520;99.907;0;0;0;0;0;0;99.907;NA;18,54%;18,54%;18,54%;NA%;16,98%
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;12/2014;29.499;0;29.499;0;29.499;99.810;0;0;0;0;0;0;99.810;NA;29,56%;29,56%;29,56%;NA%;5,39%
WESTERN UNION;51767;b1;;C;3;SAO PAULO;SP;12/2014;92.694;0;92.694;0;92.694;59.565;9.180;0;244;0;9.424;29.657;98.647;NA;93,97%;93,97%;93,97%;NA%;41,65%
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;12/2014;60.054;0;60.054;0;60.054;96.826;0;0;0;0;0;0;96.826;NA;62,02%;62,02%;62,02%;NA%;1,68%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;12/2014;18.146;0;18.146;0;18.146;96.644;0;0;0;0;0;0;96.644;NA;18,78%;18,78%;18,78%;NA%;9,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;12/2014;28.555;0;28.555;0;28.555;96.433;0;0;0;0;0;0;96.433;NA;29,61%;29,61%;29,61%;NA%;19,05%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;12/2014;27.086;0;27.086;0;27.086;95.929;0;0;0;0;0;0;95.929;NA;28,24%;28,24%;28,24%;NA%;18,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;12/2014;24.164;0;24.164;0;24.164;95.614;0;0;0;0;0;0;95.614;NA;25,27%;25,27%;25,27%;NA%;38,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;12/2014;43.271;0;43.271;0;43.271;94.856;0;0;0;0;0;0;94.856;NA;45,62%;45,62%;45,62%;NA%;2,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;12/2014;17.201;0;17.201;0;17.201;93.807;0;0;0;0;0;0;93.807;NA;18,34%;18,34%;18,34%;NA%;5,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;12/2014;26.270;0;26.270;0;26.270;93.730;0;0;0;0;0;0;93.730;NA;28,03%;28,03%;28,03%;NA%;19,89%
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;12/2014;17.061;0;17.061;0;17.061;92.524;0;0;0;0;0;0;92.524;NA;18,44%;18,44%;18,44%;NA%;1,64%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;12/2014;13.261;0;13.261;0;13.261;74.157;0;1.116;13.990;992;16.099;1.181;91.437;NA;14,50%;14,50%;14,50%;NA%;40,10%
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;12/2014;18.604;0;18.604;0;18.604;90.235;0;0;0;0;0;0;90.235;NA;20,62%;20,62%;20,62%;NA%;21,16%
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;12/2014;14.426;0;14.426;0;14.426;13.157;0;0;7;2.664;2.671;73.990;89.818;NA;16,06%;16,06%;16,06%;NA%;24,80%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;12/2014;29.660;0;29.660;0;29.660;89.369;0;0;0;0;0;0;89.369;NA;33,19%;33,19%;33,19%;NA%;1,82%
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;12/2014;121.295;0;121.295;0;121.295;16.638;35.015;0;0;0;35.015;37.171;88.824;NA;136,56%;136,56%;136,56%;NA%;2,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;12/2014;33.304;0;33.304;0;33.304;87.772;0;0;0;0;0;0;87.772;NA;37,94%;37,94%;37,94%;NA%;4,11%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;12/2014;38.865;0;38.865;0;38.865;87.669;0;0;0;0;0;0;87.669;NA;44,33%;44,33%;44,33%;NA%;9,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;12/2014;16.982;0;16.982;0;16.982;87.406;0;0;0;0;0;0;87.406;NA;19,43%;19,43%;19,43%;NA%;22,30%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;12/2014;76.662;0;76.662;0;76.662;87.243;0;0;0;0;0;0;87.243;NA;87,87%;87,87%;87,87%;NA%;12,45%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;12/2014;94.846;0;94.846;0;94.846;86.744;0;0;0;0;0;0;86.744;NA;109,34%;109,34%;109,34%;NA%;3,38%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;12/2014;14.311;0;14.311;0;14.311;85.857;0;0;0;0;0;0;85.857;NA;16,67%;16,67%;16,67%;NA%;9,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;12/2014;26.792;0;26.792;0;26.792;85.810;0;0;0;0;0;0;85.810;NA;31,22%;31,22%;31,22%;NA%;4,68%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;12/2014;30.834;0;30.834;0;30.834;85.215;0;0;0;0;0;0;85.215;NA;36,18%;36,18%;36,18%;NA%;6,85%
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;12/2014;23.196;0;23.196;0;23.196;65.365;0;0;19.680;0;19.680;0;85.046;NA;27,27%;27,27%;27,27%;NA%;8,28%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;12/2014;63.955;0;63.955;0;63.955;84.743;0;0;0;0;0;0;84.743;NA;75,47%;75,47%;75,47%;NA%;2,77%
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;12/2014;15.611;0;15.611;0;15.611;38.937;0;0;34.828;2.203;37.030;8.706;84.673;NA;18,44%;18,44%;18,44%;NA%;7,81%
BANCO ARBI S.A.;54403563;b1;;I;2;RIO DE JANEIRO;RJ;12/2014;25.174;0;25.174;0;25.174;75.069;0;0;0;490;490;9.090;84.649;NA;29,74%;29,74%;29,74%;NA%;35,96%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;12/2014;55.394;0;55.394;0;55.394;84.052;0;0;0;0;0;0;84.052;NA;65,90%;65,90%;65,90%;NA%;3,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;12/2014;27.025;0;27.025;0;27.025;83.768;0;0;0;0;0;0;83.768;NA;32,26%;32,26%;32,26%;NA%;9,23%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;12/2014;71.039;0;71.039;0;71.039;82.648;0;0;0;0;0;0;82.648;NA;85,95%;85,95%;85,95%;NA%;4,65%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;12/2014;100.091;0;100.091;0;100.091;81.826;0;0;0;0;0;0;81.826;NA;122,32%;122,32%;122,32%;NA%;3,21%
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;12/2014;16.023;0;16.023;0;16.023;63.574;0;0;0;0;0;17.938;81.512;NA;19,66%;19,66%;19,66%;NA%;0,20%
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;12/2014;24.444;0;24.444;0;24.444;66.045;9.653;0;12;0;9.665;5.485;81.196;NA;30,10%;30,10%;30,10%;NA%;11,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;12/2014;29.309;0;29.309;0;29.309;81.067;0;0;0;0;0;0;81.067;NA;36,15%;36,15%;36,15%;NA%;17,09%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;12/2014;29.345;0;29.345;0;29.345;80.660;0;0;0;0;0;0;80.660;NA;36,38%;36,38%;36,38%;NA%;1,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;12/2014;21.360;0;21.360;0;21.360;80.632;0;0;0;0;0;0;80.632;NA;26,49%;26,49%;26,49%;NA%;12,08%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;12/2014;35.613;0;35.613;0;35.613;80.238;0;0;0;0;0;0;80.238;NA;44,38%;44,38%;44,38%;NA%;4,45%
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;12/2014;10.173;0;10.173;0;10.173;56.216;0;0;0;0;0;23.972;80.188;NA;12,69%;12,69%;12,69%;NA%;29,88%
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;12/2014;25.508;0;25.508;0;25.508;78.952;0;0;0;0;0;0;78.952;NA;32,31%;32,31%;32,31%;NA%;0,78%
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;12/2014;14.154;0;14.154;0;14.154;32.704;176;0;34;2.676;2.886;40.728;76.318;NA;18,55%;18,55%;18,55%;NA%;9,01%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;12/2014;12.301;0;12.301;0;12.301;69.293;0;0;2.716;0;2.716;3.990;75.999;NA;16,19%;16,19%;16,19%;NA%;20,97%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;12/2014;23.209;0;23.209;0;23.209;75.990;0;0;0;0;0;0;75.990;NA;30,54%;30,54%;30,54%;NA%;9,21%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;12/2014;13.759;0;13.759;0;13.759;75.918;0;0;0;0;0;0;75.918;NA;18,12%;18,12%;18,12%;NA%;5,89%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;12/2014;30.418;0;30.418;0;30.418;75.087;0;0;0;0;0;0;75.087;NA;40,51%;40,51%;40,51%;NA%;3,58%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;12/2014;10.735;0;10.735;0;10.735;74.458;0;0;0;0;0;0;74.458;NA;14,42%;14,42%;14,42%;NA%;6,52%
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;12/2014;40.124;0;40.124;0;40.124;58.569;0;0;0;0;0;15.849;74.418;NA;53,92%;53,92%;53,92%;NA%;0,88%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;12/2014;16.940;0;16.940;0;16.940;74.220;0;0;0;0;0;0;74.220;NA;22,82%;22,82%;22,82%;NA%;3,52%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;12/2014;29.560;0;29.560;0;29.560;74.021;0;0;0;0;0;0;74.021;NA;39,93%;39,93%;39,93%;NA%;5,13%
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;12/2014;15.519;0;15.519;0;15.519;73.618;0;0;0;0;0;0;73.618;NA;21,08%;21,08%;21,08%;NA%;4,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;12/2014;33.965;0;33.965;0;33.965;72.413;0;0;0;0;0;0;72.413;NA;46,90%;46,90%;46,90%;NA%;6,12%
PETRA;51688;b1;;C;2;CURITIBA;PR;12/2014;15.260;0;15.260;0;15.260;33.304;0;0;7;140;147;38.769;72.220;NA;21,13%;21,13%;21,13%;NA%;8,53%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;12/2014;22.234;0;22.234;0;22.234;71.682;0;0;0;0;0;0;71.682;NA;31,02%;31,02%;31,02%;NA%;6,33%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;12/2014;77.872;0;77.872;0;77.872;71.567;0;0;0;0;0;0;71.567;NA;108,81%;108,81%;108,81%;NA%;0,01%
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;12/2014;30.852;0;30.852;0;30.852;71.294;0;0;0;0;0;0;71.294;NA;43,27%;43,27%;43,27%;NA%;2,56%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;12/2014;22.958;0;22.958;0;22.958;71.088;0;0;0;0;0;0;71.088;NA;32,29%;32,29%;32,29%;NA%;12,99%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;12/2014;11.344;0;11.344;0;11.344;70.964;0;0;0;0;0;0;70.964;NA;15,99%;15,99%;15,99%;NA%;7,32%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;12/2014;21.242;0;21.242;0;21.242;70.486;0;0;0;0;0;0;70.486;NA;30,14%;30,14%;30,14%;NA%;22,04%
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;12/2014;9.086;0;9.086;0;9.086;14.321;4.920;0;2.194;7.048;14.163;41.983;70.466;NA;12,89%;12,89%;12,89%;NA%;5,50%
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;12/2014;46.464;0;46.464;0;46.464;38.843;0;0;10;7.647;7.658;23.943;70.443;NA;65,96%;65,96%;65,96%;NA%;65,74%
