Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE CAMPINA GRANDE LTDA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;09/2004;1.724;0;0;4.000;2.655;8.379;0;0;0;0;0;0;0;0;8.379;0;659;9.038;0;3.590;12.628
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTERIO PUBLICO NO ESTADO DO PARANA;4886317;b3S;;I;2;CURITIBA;PR;09/2004;1.452;0;0;1.920;8.334;11.706;0;0;0;0;0;0;0;19;11.725;0;278;12.003;0;607;12.610
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;09/2004;760;0;0;5.558;0;6.318;0;0;0;0;0;0;0;0;6.318;0;833;7.151;0;5.340;12.491
COOPERATIVA DE CRÉDITO RURAL CERRADO;74040056;b3S;;I;2;CAMPO VERDE;MT;09/2004;3.844;0;0;5;2.520;6.368;0;0;0;0;0;0;0;158;6.526;0;1.999;8.525;0;3.965;12.490
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;09/2004;3.686;0;0;6.099;0;9.785;0;0;0;0;0;0;0;0;9.785;0;473;10.258;0;2.231;12.489
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;09/2004;2.224;0;0;0;5.459;7.683;0;0;0;0;0;0;0;552;8.236;0;1.054;9.290;0;3.153;12.443
BANCO OK DE INVESTIMENTOS S.A.;689364;b2;;I;2;BRASILIA;DF;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.074;8.074;0;4.349;12.424
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS CATEGORIAS AFINS DE CURITIBA, REGIÃO METROPOLITANA E LITORAL - UNICRED CURITIBA;2347114;b3S;;I;2;CURITIBA;PR;09/2004;958;0;0;0;7.221;8.178;0;0;0;0;0;0;0;0;8.178;0;782;8.960;0;3.461;12.421
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;;I;2;IJUI;RS;09/2004;2.646;0;0;6.616;0;9.262;0;0;0;0;0;0;0;0;9.262;0;159;9.421;0;2.998;12.419
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;;I;2;BELO HORIZONTE;MG;09/2004;259;0;0;5;1.183;1.446;0;0;0;0;0;0;0;0;1.446;0;1.836;3.282;0;9.092;12.374
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPIRITO SANTO - CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;09/2004;1.727;0;0;0;6.870;8.597;0;0;0;0;0;0;0;0;8.597;0;767;9.365;0;2.994;12.358
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SANTA BÁRBARA D'OESTE, AMERICANA E NOVA ODESSA;3055269;b3S;;I;2;AMERICANA;SP;09/2004;1.482;0;0;7.545;0;9.027;0;0;0;0;0;0;0;177;9.204;0;343;9.546;0;2.807;12.354
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DA AMUREL;1052693;b3S;;I;2;TUBARAO;SC;09/2004;1.010;0;0;9.713;0;10.723;0;0;0;0;0;0;0;0;10.723;0;309;11.031;0;1.260;12.291
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;892;892;0;11.387;12.279
COOPERATIVA DE CRÉDITO RURAL DE BOA ESPERANÇA LTDA - BELCREDI;869687;b3S;;I;2;BOA ESPERANCA;MG;09/2004;1.113;0;0;0;2.805;3.918;0;0;0;0;0;0;0;3.595;7.513;0;2.241;9.753;0;2.480;12.234
COOPERATIVA DE CRÉDITO RURAL DE ARAGUARI LTDA - ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;09/2004;1.581;0;0;0;4.971;6.553;0;0;0;0;0;0;0;0;6.553;0;2.447;9.000;0;3.231;12.230
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DE GOIÂNIA;2480577;b3S;;I;2;GOIANIA;GO;09/2004;2.096;0;0;0;6.020;8.116;0;0;0;0;0;0;0;0;8.116;0;655;8.771;0;3.447;12.218
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE SAO LOURENCO E REGIAO LTDA - UNICRED CIRCUITO DAS AGUAS;1605007;b3S;;I;2;SAO LOURENCO;MG;09/2004;1.286;0;0;0;8.453;9.738;0;0;0;0;0;0;0;0;9.738;0;562;10.301;0;1.903;12.203
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MÉDICOS E DEMAIS PROFISSIONAIS NÍVEL SUPERIOR DA SAÚDE DE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;09/2004;1.542;0;0;0;7.005;8.547;0;0;0;0;0;0;0;0;8.547;0;582;9.130;0;3.061;12.191
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL;3750034;b3S;;I;2;PORTO ALEGRE;RS;09/2004;578;0;0;2.109;6.454;9.141;0;0;0;0;0;0;0;113;9.254;0;215;9.469;0;2.715;12.184
COOPERATIVA DE CRÉDITO RURAL REGIÃO DE ITURAMA LTDA E CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;09/2004;2.616;0;0;0;3.450;6.066;0;0;0;0;0;0;0;0;6.066;0;2.350;8.416;0;3.758;12.173
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;09/2004;50;0;0;3.725;0;3.775;0;0;0;0;0;0;0;0;3.775;0;594;4.369;0;7.776;12.145
COOPERATIVA DE CREDITO RURAL DA GRANDE CACERES;3500740;b3S;;I;2;CACERES;MT;09/2004;5.012;0;0;149;3.462;8.623;0;0;0;0;0;0;0;66;8.689;0;2.355;11.043;0;1.087;12.130
COOPERATIVA DE CRÉDITO RURAL DE CARLOS CHAGAS LTDA - CREDICAR;41753500;b3S;;I;2;CARLOS CHAGAS;MG;09/2004;2.604;0;0;0;4.644;7.248;0;0;0;0;0;0;0;49;7.297;0;792;8.089;0;3.958;12.047
COOPERATIVA DE CREDITO RURAL DE ALFREDO CHAVES - SICOOB ALFREDO CHAVES;32474884;b3S;;I;2;ALFREDO CHAVES;ES;09/2004;2.266;0;0;0;5.625;7.891;0;0;0;0;0;0;0;695;8.585;0;660;9.245;0;2.711;11.956
COOPERATIVA DE CRÉDITO RURAL DE DIVINÓPOLIS LTDA - CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;09/2004;3.103;0;0;0;5.191;8.293;0;0;0;0;0;0;0;16;8.310;0;1.522;9.831;0;1.983;11.814
COOPERATIVA DE CREDITO MUTUO DOS EMPREGADOS DAS INDUSTRIAS TEXTEIS E DO VESTUARIO DA REGIAO DE BLUMENAU-CREDITÊXTIL;3461243;b3S;;I;2;BLUMENAU;SC;09/2004;1.119;0;0;0;7.661;8.780;0;0;0;0;0;0;0;0;8.780;0;508;9.288;0;2.524;11.812
COOPERATIVA DE CREDITO RURAL DE COLORADO;87776209;b3S;;I;2;COLORADO;RS;09/2004;2.028;0;0;267;2.563;4.858;0;0;0;0;0;0;0;109;4.967;0;4.532;9.499;0;2.276;11.775
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DO CENTRO OESTE DE MINAS GERAIS LTDA - DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;09/2004;1.925;0;0;5.395;0;7.319;0;0;0;0;0;0;0;0;7.319;0;849;8.169;0;3.524;11.693
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;09/2004;940;0;0;0;8.402;9.342;0;0;0;0;0;0;0;0;9.342;0;498;9.839;0;1.839;11.679
COOPERATIVA DE CRÉDITO RURAL DE CONSELHEIRO PENA LTDA - CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;09/2004;2.536;0;0;0;4.301;6.836;0;0;0;0;0;0;0;295;7.132;0;300;7.431;0;4.245;11.676
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;;I;2;TAUBATE;SP;09/2004;1.072;0;0;6.435;0;7.508;0;0;0;0;0;0;0;0;7.508;0;670;8.178;0;3.486;11.663
CREDIBOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MILITARES E DEFESA CIVIL DO ESTADO DO RIO DE JANEIRO LTDA;3626764;b3S;;I;2;RIO DE JANEIRO;RJ;09/2004;74;0;0;0;0;74;0;0;0;0;0;0;0;9.976;10.049;0;1.021;11.070;0;495;11.566
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JOINVILLE-COOPERCRED DE JOINVILLE;2780020;b3S;;I;2;JOINVILLE;SC;09/2004;5.768;0;0;289;3.492;9.549;0;0;0;0;0;0;0;0;9.549;0;547;10.096;0;1.406;11.503
COOPERATIVA DE CREDITO RURAL VALE DO CHAPECOZINHO - SICOOB/SC - VALCREDI;2090126;b3S;;I;2;PASSOS MAIA;SC;09/2004;1.148;0;0;55;6.848;8.052;0;0;0;0;0;0;0;1.288;9.340;0;298;9.638;0;1.805;11.443
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;09/2004;799;0;0;6.619;0;7.419;0;0;0;0;0;0;0;0;7.419;0;451;7.870;0;3.571;11.441
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;09/2004;0;0;0;366;565;931;0;0;0;0;0;0;0;4.482;5.413;0;305;5.718;0;5.715;11.433
COOPERATIVA DE CRÉDITO RURAL CAMPOS DAS VERTENTES LTDA;22724710;b3S;;I;2;SAO TIAGO;MG;09/2004;3.326;0;0;0;5.887;9.212;0;0;0;0;0;0;0;0;9.212;0;686;9.899;0;1.512;11.411
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.798;8.798;0;2.555;11.353
COOPERATIVA DE CRÉDITO RURAL DE SANTO ANTONIO DO MONTE LTDA - CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;09/2004;2.664;0;0;0;3.514;6.178;0;0;0;0;0;0;0;55;6.233;0;1.396;7.629;0;3.702;11.332
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE REGIAO DO IGUAÇU - UNICRED DO IGUAÇU;1848322;b3S;;I;2;PATO BRANCO;PR;09/2004;1.072;0;0;0;8.423;9.495;0;0;0;0;0;0;0;0;9.495;0;325;9.820;0;1.484;11.304
COOPERATIVA DE CRÉDITO RURAL DE SÃO JOSÉ DA LAGE;12706834;b3S;;I;2;SAO JOSE DA LAJE;AL;09/2004;5;0;0;0;0;5;0;0;0;0;0;0;0;8.024;8.029;0;528;8.557;0;2.636;11.193
COOPERATIVA DE CRÉDITO RURAL DE RESPLENDOR LTDA;38485983;b3S;;I;2;RESPLENDOR;MG;09/2004;1.907;0;0;0;4.178;6.086;0;0;0;0;0;0;0;19;6.104;0;2.158;8.263;0;2.925;11.188
COOPERATIVA DE CRÉDITO RURAL VALE DO MUCURI LTDA - CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;09/2004;2.964;0;0;0;3.630;6.594;0;0;0;0;0;0;0;22;6.616;0;1.821;8.437;0;2.742;11.179
COOPERATIVA DE CREDITO RURAL DO VALE SICOOB/SC-BRAÇO DO NORTE;86829827;b3S;;I;2;BRACO DO NORTE;SC;09/2004;1.943;0;0;0;7.301;9.243;0;0;0;0;0;0;0;201;9.444;0;612;10.056;0;1.119;11.175
COOPERATIVA DE CRÉDITO RURAL NOROESTE DO PARANÁ - SICOOB CREDI NOROESTE;5556424;b3S;;I;2;CAMPO MOURAO;PR;09/2004;2.490;0;0;0;3.773;6.263;0;0;0;0;0;0;0;1.972;8.235;0;286;8.521;0;2.608;11.130
COOPERATIVA DE CRÉDITO RURAL DO SUL DE MINAS LTDA.;3590086;b3S;;I;2;CARMO DE MINAS;MG;09/2004;1.082;0;0;0;2.073;3.155;0;0;0;0;0;0;0;5.136;8.291;0;740;9.032;0;2.063;11.094
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO PAULISTA - UNICRED CENTRO PAULISTA;71988653;b3S;;I;2;SAO CARLOS;SP;09/2004;1.017;0;0;7.221;0;8.238;0;0;0;0;0;0;0;0;8.238;0;494;8.732;0;2.271;11.002
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.372;1.372;0;9.575;10.947
CORRETORA GERAL DE VALORES E CAMBIO LTDA;92858380;n2;;I;2;PORTO ALEGRE;RS;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.161;5.161;0;5.782;10.943
COOPERATIVA DE CRÉDITO RURAL DE ITAMARAJU LTDA;1205736;b3S;;I;2;ITAMARAJU;BA;09/2004;1.842;0;0;387;2.997;5.226;0;0;0;0;0;0;0;630;5.856;0;778;6.634;0;4.301;10.936
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED;2924977;b3S;;I;2;CURITIBA;PR;09/2004;2.153;0;0;1.647;5.330;9.130;0;0;0;0;0;0;0;50;9.180;0;519;9.699;0;1.220;10.919
COOPERATIVA DE CREDITO RURAL DE AJURICABA;93136471;b3S;;I;2;AJURICABA;RS;09/2004;1.815;0;0;177;3.894;5.886;0;0;0;0;0;0;0;623;6.509;0;1.603;8.113;0;2.800;10.913
DIMARCO DISTRIBUIDORA DE TITULOS E VALORES MOBLIARIOS S/A;28116887;n2;;I;2;RIO DE JANEIRO;RJ;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.449;4.449;0;6.376;10.825
COOPERATIVA DE CRÉDITO RURAL DE ITAÚNA LTDA - CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;09/2004;3.179;0;0;0;4.532;7.710;0;0;0;0;0;0;0;31;7.741;0;754;8.495;0;2.256;10.751
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;2;CAMPO GRANDE;MS;09/2004;936;0;0;7;2.260;3.203;0;0;0;0;0;0;0;0;3.203;0;1.239;4.442;0;6.290;10.732
COOPERATIVA DE CRÉDITO RURAL DO VALE DO ARAGUAIA LTDA;24830879;b3S;;I;2;MINEIROS;GO;09/2004;2.466;0;0;0;723;3.189;0;0;0;0;0;0;0;203;3.392;0;1.476;4.868;0;5.801;10.669
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;09/2004;1.872;0;0;7.063;63;8.998;0;0;0;0;0;0;0;0;8.998;0;138;9.136;0;1.504;10.639
COOPERATIVA DE CRÉDITO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;09/2004;1.064;0;0;736;4.201;6.001;0;0;0;0;0;0;0;917;6.917;0;1.223;8.141;0;2.437;10.577
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE POÇOS DE CALDAS LTDA.;2326434;b3S;;I;2;POCOS DE CALDAS;MG;09/2004;1.631;0;0;0;6.362;7.993;0;0;0;0;0;0;0;0;7.993;0;471;8.464;0;2.092;10.556
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;103;0;10.414;10.517
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECCOES DE CUIABA;4019608;b3S;;I;2;CUIABA;MT;09/2004;2.609;0;0;0;5.211;7.821;0;0;0;0;0;0;0;473;8.294;0;393;8.687;0;1.816;10.503
FIN-HAB CREDITO IMOBILIARIO S/A;90535998;n1;;I;2;PORTO ALEGRE;RS;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.374;3.374;0;7.104;10.478
COOPERATIVA DE CRÉDITO RURAL DE CAMPOS ALTOS LTDA - CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;09/2004;1.966;0;0;0;3.916;5.881;0;0;0;0;0;0;0;2.148;8.029;0;484;8.513;0;1.958;10.471
COOPERATIVA DE CRÉDITO RURAL DE UNAÍ LTDA;86564051;b3S;;I;2;UNAI;MG;09/2004;3.120;0;0;0;1.746;4.866;0;0;0;0;0;0;0;65;4.931;0;1.469;6.400;0;4.052;10.452
COOPERATIVA DE CRÉDITO RURAL DE BAMBUÍ LTDA;66259110;b3S;;I;2;BAMBUI;MG;09/2004;1.856;0;0;199;2.726;4.781;0;0;0;0;0;0;0;1.475;6.256;0;1.411;7.667;0;2.752;10.419
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;;I;2;CAXIAS DO SUL;RS;09/2004;0;0;0;1.630;0;1.630;0;0;0;0;0;0;0;0;1.630;0;259;1.889;0;8.455;10.344
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DOS CAMPOS DAS VERTENTES LTDA. - UNICRED CAMPOS DAS VERTENTES;86493426;b3S;;I;2;BARBACENA;MG;09/2004;1.463;0;0;0;6.879;8.343;0;0;0;0;0;0;0;0;8.343;0;415;8.757;0;1.581;10.338
COOPERATIVA DE CRÉDITO RURAL DO SUL DE RONDÔNIA LTDA.;3632872;b3S;;I;2;VILHENA;RO;09/2004;3.040;0;0;0;1.801;4.841;0;0;0;0;0;0;0;298;5.138;0;468;5.606;0;4.725;10.331
COOPERATIVA DE CRÉDITO RURAL DE ABAETÉ LTDA - CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;09/2004;1.963;0;0;0;3.008;4.971;0;0;0;0;0;0;0;14;4.985;0;1.791;6.776;0;3.553;10.329
EUROLEASE S.A. ARRENDAMENTO MERCANTIL;42290403;n1;;I;3;PASSA QUATRO;MG;09/2004;0;0;0;0;0;0;0;0;0;0;0;1.211;1.211;0;1.211;0;2.036;3.247;0;6.967;10.214
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA. - SICOOB EXECUTIVO;694877;b3S;;I;2;BRASILIA;DF;09/2004;376;0;0;1.792;129;2.297;0;0;0;0;0;0;0;597;2.894;0;2.024;4.919;0;5.239;10.158
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;09/2004;800;0;0;7.798;0;8.598;0;0;0;0;0;0;0;0;8.598;0;129;8.727;0;1.369;10.097
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;0;9.882;10.015
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE CANA DA REGIÃO DE GUARANÉSIA LTDA - RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;09/2004;854;0;0;0;2.114;2.968;0;0;0;0;0;0;0;3.109;6.077;0;743;6.820;0;3.157;9.977
COOPERATIVA DE CRÉDITO RURAL DE CACOAL LTDA;3612764;b3S;;I;2;CACOAL;RO;09/2004;1.337;0;0;2.563;0;3.900;0;0;0;0;0;0;0;0;3.900;0;1.932;5.831;0;4.141;9.972
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE EMPRESAS VINCULADAS A EXPLORAÇAO DE ENERGIA ELETRICA DO ESTADO DE MATO GROSSO;2348455;b3S;;I;2;CUIABA;MT;09/2004;4.496;0;0;130;0;4.626;0;0;0;0;0;0;0;400;5.026;0;4.196;9.223;0;714;9.937
COOPERATIVA DE CRÉDITO RURAL DOS CAFEICULTORES DA REGIÃO DE LAJINHA LTDA;25395435;b3S;;I;2;LAJINHA;MG;09/2004;2.094;0;0;1.159;2.313;5.566;0;0;0;0;0;0;0;52;5.618;0;2.239;7.858;0;1.878;9.736
COOPERATIVA DE CRÉDITO RURAL SÃO GOTARDO LTDA.;3645752;b3S;;I;2;SAO GOTARDO;MG;09/2004;2.703;0;0;0;2.151;4.854;0;0;0;0;0;0;0;1.367;6.221;0;1.400;7.621;0;2.115;9.736
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;09/2004;296;0;0;0;3.019;3.315;0;0;0;0;0;0;0;2.787;6.102;0;204;6.306;0;3.425;9.731
BOREAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;30280184;n2;;I;2;RIO DE JANEIRO;RJ;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.840;3.840;0;5.884;9.724
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SETE LAGOAS LTDA.;71163315;b3S;;I;2;SETE LAGOAS;MG;09/2004;1.478;0;0;0;5.895;7.373;0;0;0;0;0;0;0;0;7.373;0;469;7.841;0;1.847;9.688
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA E PRODUTORES RURAIS DO NORDESTE DE MINAS E SUL DA BAHIA LTDA - CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;09/2004;4.020;0;0;0;3.174;7.195;0;0;0;0;0;0;0;40;7.235;0;509;7.744;0;1.850;9.594
COOPERATIVA DE CREDITO RURAL DE CAMPO GRANDE E REGIAO;3042597;b3S;;I;2;CAMPO GRANDE;MS;09/2004;3.026;0;0;130;4.630;7.786;0;0;0;0;0;0;0;0;7.786;0;620;8.406;0;1.146;9.552
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA DE ESTADO DOS NEGOCIOS DOS TRANSPORTES E ÓRGAOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;09/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;843;843;0;8.688;9.531
COOPERATIVA DE CRÉDITO RURAL DE CAPELINHA LTDA;71243034;b3S;;I;2;CAPELINHA;MG;09/2004;1.452;0;0;196;2.607;4.255;0;0;0;0;0;0;0;2.744;6.999;0;506;7.505;0;2.020;9.524
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COMERCIANTES DE MEDICAMENTOS, PERFUMARIA E COSMETICOS DA GRANDE CUIABÁ;4904878;b3S;;I;2;CUIABA;MT;09/2004;3.659;0;0;46;2.851;6.556;0;0;0;0;0;0;0;28;6.585;0;1.751;8.336;0;1.050;9.386
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS  E DEMAIS PROFISSIONAIS DA SAÚDE DE OURO PRETO LTDA - UNICRED INCONFIDENTES;747017;b3S;;I;2;OURO PRETO;MG;09/2004;1.490;0;0;0;6.278;7.768;0;0;0;0;0;0;0;0;7.768;0;561;8.329;0;1.044;9.373
COOPERATIVA DE CRÉDITO RURAL DO MÉDIO ARAGUAIA;26571224;b3S;;I;2;BARRA DO GARCAS;MT;09/2004;2.581;0;0;328;2.971;5.879;0;0;0;0;0;0;0;86;5.966;0;1.934;7.899;0;1.441;9.340
