Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;06/2014;25.915;0;25.915;0;25.915;82.391;0;0;0;0;0;0;82.391;NA;31,45%;31,45%;31,45%;NA%;1,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;06/2014;20.127;0;20.127;0;20.127;81.904;0;0;0;0;0;0;81.904;NA;24,57%;24,57%;24,57%;NA%;29,76%
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;06/2014;24.621;0;24.621;0;24.621;69.560;7.039;0;5;0;7.044;4.594;81.198;NA;30,32%;30,32%;30,32%;NA%;1,20%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;06/2014;13.531;0;13.531;0;13.531;80.131;0;0;0;0;0;0;80.131;NA;16,89%;16,89%;16,89%;NA%;9,56%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;06/2014;31.031;0;31.031;0;31.031;79.608;0;0;0;0;0;0;79.608;NA;38,98%;38,98%;38,98%;NA%;4,77%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;06/2014;27.394;0;27.394;0;27.394;78.568;0;0;0;0;0;0;78.568;NA;34,87%;34,87%;34,87%;NA%;3,69%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;06/2014;11.386;0;11.386;0;11.386;72.316;0;0;2.971;0;2.971;2.882;78.169;NA;14,57%;14,57%;14,57%;NA%;11,89%
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;06/2014;51.526;0;51.526;0;51.526;61.587;0;0;0;0;0;16.315;77.902;NA;66,14%;66,14%;66,14%;NA%;0,72%
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;06/2014;19.452;0;19.452;0;19.452;77.775;0;0;0;0;0;0;77.775;NA;25,01%;25,01%;25,01%;NA%;0,91%
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;06/2014;32.994;0;32.994;0;32.994;20.563;0;0;566;48.986;49.552;7.488;77.602;NA;42,52%;42,52%;42,52%;NA%;0,53%
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;06/2014;19.710;0;19.710;0;19.710;60.769;0;0;0;0;0;16.497;77.266;NA;25,51%;25,51%;25,51%;NA%;7,67%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;06/2014;20.135;0;20.135;0;20.135;77.039;0;0;0;0;0;0;77.039;NA;26,14%;26,14%;26,14%;NA%;23,72%
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;06/2014;77.648;0;77.648;0;77.648;65.724;1.157;0;0;0;1.157;9.703;76.584;NA;101,39%;101,39%;101,39%;NA%;1,17%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;06/2014;11.026;0;11.026;0;11.026;65.683;0;0;0;0;0;10.765;76.448;NA;14,42%;14,42%;14,42%;NA%;7,48%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;06/2014;20.025;0;20.025;0;20.025;76.426;0;0;0;0;0;0;76.426;NA;26,20%;26,20%;26,20%;NA%;5,71%
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;;I;2;SAO PAULO;SP;06/2014;21.046;0;21.046;0;21.046;72.956;0;0;0;0;0;2.494;75.450;NA;27,89%;27,89%;27,89%;NA%;0,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;06/2014;16.217;0;16.217;0;16.217;75.277;0;0;0;0;0;0;75.277;NA;21,54%;21,54%;21,54%;NA%;4,41%
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;06/2014;11.358;0;11.358;0;11.358;4.690;0;0;2;57.405;57.407;12.756;74.852;NA;15,17%;15,17%;15,17%;NA%;14,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;06/2014;26.741;0;26.741;0;26.741;74.659;0;0;0;0;0;0;74.659;NA;35,82%;35,82%;35,82%;NA%;11,93%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;06/2014;14.684;0;14.684;0;14.684;74.527;0;0;0;0;0;0;74.527;NA;19,70%;19,70%;19,70%;NA%;3,83%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;06/2014;20.259;0;20.259;0;20.259;74.084;0;0;0;0;0;0;74.084;NA;27,35%;27,35%;27,35%;NA%;14,03%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;06/2014;18.354;0;18.354;0;18.354;72.166;0;0;0;0;0;0;72.166;NA;25,43%;25,43%;25,43%;NA%;2,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;06/2014;10.061;0;10.061;0;10.061;71.833;0;0;0;0;0;0;71.833;NA;14,01%;14,01%;14,01%;NA%;5,27%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;06/2014;11.230;0;11.230;0;11.230;71.431;0;0;0;0;0;0;71.431;NA;15,72%;15,72%;15,72%;NA%;23,62%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;06/2014;25.847;0;25.847;0;25.847;71.414;0;0;0;0;0;0;71.414;NA;36,19%;36,19%;36,19%;NA%;4,85%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;06/2014;29.229;0;29.229;0;29.229;70.973;0;0;0;0;0;0;70.973;NA;41,18%;41,18%;41,18%;NA%;6,83%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;06/2014;76.867;0;76.867;0;76.867;70.728;0;0;0;0;0;0;70.728;NA;108,68%;108,68%;108,68%;NA%;0,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;06/2014;30.277;0;30.277;0;30.277;70.554;0;0;0;0;0;0;70.554;NA;42,91%;42,91%;42,91%;NA%;8,43%
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;06/2014;22.080;0;22.080;0;22.080;70.166;0;0;0;0;0;0;70.166;NA;31,47%;31,47%;31,47%;NA%;17,52%
TULLETT PREBON BRASIL S.A. CORRETORA DE VALORES E CAMBIO;61747085;n2;;I;2;SAO PAULO;SP;06/2014;21.697;0;21.697;0;21.697;7.141;0;0;0;0;0;62.835;69.976;NA;31,01%;31,01%;31,01%;NA%;5,12%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;06/2014;11.993;0;11.993;0;11.993;69.810;0;0;0;0;0;0;69.810;NA;17,18%;17,18%;17,18%;NA%;22,03%
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;;I;2;ARIQUEMES;RO;06/2014;33.527;0;33.527;0;33.527;69.429;0;0;0;0;0;0;69.429;NA;48,29%;48,29%;48,29%;NA%;9,82%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;06/2014;20.688;0;20.688;0;20.688;69.180;0;0;0;0;0;0;69.180;NA;29,90%;29,90%;29,90%;NA%;5,75%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;06/2014;13.797;0;13.797;0;13.797;62.555;0;0;7;0;7;6.520;69.081;NA;19,97%;19,97%;19,97%;NA%;38,17%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;06/2014;26.250;0;26.250;0;26.250;68.334;0;0;0;0;0;0;68.334;NA;38,41%;38,41%;38,41%;NA%;5,30%
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;06/2014;8.061;0;8.061;0;8.061;53.709;0;0;0;0;0;14.093;67.802;NA;11,89%;11,89%;11,89%;NA%;33,27%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS ESTADOS DO TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO CERRADO;3836609;b3S;;I;2;DIANOPOLIS;TO;06/2014;10.599;0;10.599;0;10.599;66.124;0;0;0;0;0;0;66.124;NA;16,03%;16,03%;16,03%;NA%;20,15%
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;06/2014;12.819;0;12.819;0;12.819;65.740;0;0;0;0;0;0;65.740;NA;19,50%;19,50%;19,50%;NA%;5,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;06/2014;17.939;0;17.939;0;17.939;65.685;0;0;0;0;0;0;65.685;NA;27,31%;27,31%;27,31%;NA%;2,34%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;06/2014;10.093;0;10.093;0;10.093;65.467;0;0;0;0;0;0;65.467;NA;15,42%;15,42%;15,42%;NA%;10,65%
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;;I;2;TENENTE PORTELA;RS;06/2014;10.039;0;10.039;0;10.039;65.452;0;0;0;0;0;0;65.452;NA;15,34%;15,34%;15,34%;NA%;17,34%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;06/2014;27.043;0;27.043;0;27.043;65.332;0;0;0;0;0;0;65.332;NA;41,39%;41,39%;41,39%;NA%;7,25%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;06/2014;13.413;0;13.413;0;13.413;65.274;0;0;0;0;0;0;65.274;NA;20,55%;20,55%;20,55%;NA%;7,87%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;06/2014;25.478;0;25.478;0;25.478;65.133;0;0;0;0;0;0;65.133;NA;39,12%;39,12%;39,12%;NA%;14,03%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;06/2014;14.245;0;14.245;0;14.245;65.120;0;0;0;0;0;0;65.120;NA;21,87%;21,87%;21,87%;NA%;49,23%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;06/2014;69.341;0;69.341;0;69.341;65.039;0;0;0;0;0;0;65.039;NA;106,62%;106,62%;106,62%;NA%;0,02%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;;I;2;SANANDUVA;RS;06/2014;10.834;0;10.834;0;10.834;64.776;0;0;0;0;0;0;64.776;NA;16,73%;16,73%;16,73%;NA%;26,92%
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;06/2014;53.331;0;53.331;0;53.331;39.030;0;0;9;43;51;25.614;64.695;NA;82,43%;82,43%;82,43%;NA%;60,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;06/2014;24.775;0;24.775;0;24.775;64.479;0;0;0;0;0;0;64.479;NA;38,42%;38,42%;38,42%;NA%;10,83%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;06/2014;13.644;0;13.644;0;13.644;64.468;0;0;0;0;0;0;64.468;NA;21,16%;21,16%;21,16%;NA%;17,14%
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;06/2014;24.115;0;24.115;0;24.115;64.001;0;0;0;0;0;0;64.001;NA;37,68%;37,68%;37,68%;NA%;2,28%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;06/2014;13.005;0;13.005;0;13.005;63.959;0;0;0;0;0;0;63.959;NA;20,33%;20,33%;20,33%;NA%;22,07%
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;06/2014;17.820;0;17.820;0;17.820;63.453;0;0;0;0;0;0;63.453;NA;28,08%;28,08%;28,08%;NA%;0,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;06/2014;35.112;0;35.112;0;35.112;63.233;0;0;0;0;0;0;63.233;NA;55,53%;55,53%;55,53%;NA%;0,93%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;06/2014;14.158;0;14.158;0;14.158;63.196;0;0;0;0;0;0;63.196;NA;22,40%;22,40%;22,40%;NA%;28,80%
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;;I;2;PORTO REAL;RJ;06/2014;26.317;0;26.317;0;26.317;55.533;0;0;138;0;138;7.300;62.971;NA;41,79%;41,79%;41,79%;NA%;0,91%
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;;I;1;NATAL;RN;06/2014;31.660;0;31.660;0;31.660;54.406;0;0;0;0;0;8.345;62.750;NA;50,45%;50,45%;50,45%;NA%;3,65%
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;06/2014;7.679;0;7.679;0;7.679;14.160;2.359;0;2.083;6.873;11.314;37.097;62.572;NA;12,27%;12,27%;12,27%;NA%;5,33%
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;06/2014;14.814;0;14.814;0;14.814;372;171;0;17.563;2.847;20.581;41.511;62.465;NA;23,72%;23,72%;23,72%;NA%;12,28%
SICOOB AC CREDI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;06/2014;24.287;0;24.287;0;24.287;62.179;0;0;0;0;0;0;62.179;NA;39,06%;39,06%;39,06%;NA%;7,50%
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;06/2014;8.689;0;8.689;0;8.689;62.016;0;0;0;0;0;0;62.016;NA;14,01%;14,01%;14,01%;NA%;26,71%
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;06/2014;15.809;0;15.809;0;15.809;61.995;0;0;0;0;0;0;61.995;NA;25,50%;25,50%;25,50%;NA%;11,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;06/2014;9.571;0;9.571;0;9.571;61.371;0;0;0;0;0;0;61.371;NA;15,60%;15,60%;15,60%;NA%;19,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;06/2014;13.003;0;13.003;0;13.003;61.081;0;0;0;0;0;0;61.081;NA;21,29%;21,29%;21,29%;NA%;18,96%
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;06/2014;22.582;0;22.582;0;22.582;56.370;0;0;0;0;0;4.547;60.917;NA;37,07%;37,07%;37,07%;NA%;3,05%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;06/2014;23.416;0;23.416;0;23.416;60.893;0;0;0;0;0;0;60.893;NA;38,45%;38,45%;38,45%;NA%;9,89%
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3512293;n2;;I;2;SAO PAULO;SP;06/2014;6.095;0;6.095;0;6.095;4.615;18;0;0;0;18;56.236;60.870;NA;10,01%;10,01%;10,01%;NA%;9,55%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;06/2014;17.371;0;17.371;0;17.371;60.511;0;0;0;0;0;0;60.511;NA;28,71%;28,71%;28,71%;NA%;10,26%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;;I;2;CASCAVEL;PR;06/2014;12.263;0;12.263;0;12.263;60.439;0;0;0;0;0;0;60.439;NA;20,29%;20,29%;20,29%;NA%;7,65%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;06/2014;10.901;0;10.901;0;10.901;60.112;0;0;0;0;0;0;60.112;NA;18,13%;18,13%;18,13%;NA%;18,19%
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;06/2014;7.085;0;7.085;0;7.085;43.759;0;0;0;0;0;16.332;60.091;NA;11,79%;11,79%;11,79%;NA%;0,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARANÉSIA LTDA. - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;06/2014;20.200;0;20.200;0;20.200;60.063;0;0;0;0;0;0;60.063;NA;33,63%;33,63%;33,63%;NA%;5,44%
PETRA;51688;b1;;C;2;CURITIBA;PR;06/2014;13.232;0;13.232;0;13.232;24.153;0;0;17;191;208;35.636;59.997;NA;22,05%;22,05%;22,05%;NA%;16,18%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;06/2014;22.826;0;22.826;0;22.826;59.887;0;0;0;0;0;0;59.887;NA;38,12%;38,12%;38,12%;NA%;6,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;;I;2;BURITIS;RO;06/2014;18.053;0;18.053;0;18.053;59.876;0;0;0;0;0;0;59.876;NA;30,15%;30,15%;30,15%;NA%;10,76%
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;06/2014;9.785;0;9.785;0;9.785;59.715;0;0;0;0;0;0;59.715;NA;16,39%;16,39%;16,39%;NA%;7,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;06/2014;14.731;0;14.731;0;14.731;59.544;0;0;0;0;0;0;59.544;NA;24,74%;24,74%;24,74%;NA%;7,42%
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;06/2014;8.786;0;8.786;0;8.786;30.545;0;0;27.957;0;27.957;914;59.416;NA;14,79%;14,79%;14,79%;NA%;3,72%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;06/2014;11.926;0;11.926;0;11.926;59.298;0;0;0;0;0;0;59.298;NA;20,11%;20,11%;20,11%;NA%;14,73%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;06/2014;13.270;0;13.270;0;13.270;58.339;0;0;0;0;0;0;58.339;NA;22,75%;22,75%;22,75%;NA%;7,38%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;06/2014;30.598;0;30.598;0;30.598;58.007;0;0;0;0;0;0;58.007;NA;52,75%;52,75%;52,75%;NA%;6,08%
JGP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14035129;n2;;I;2;RIO DE JANEIRO;RJ;06/2014;6.452;0;6.452;0;6.452;4.721;0;0;0;0;0;52.211;56.932;NA;11,33%;11,33%;11,33%;NA%;6,12%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CRUZ MACHADO - CRESOL CRUZ MACHADO;5277312;b3S;;I;2;CRUZ MACHADO;PR;06/2014;12.317;0;12.317;0;12.317;56.567;0;0;0;0;0;0;56.567;NA;21,77%;21,77%;21,77%;NA%;5,33%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;06/2014;42.823;0;42.823;0;42.823;56.161;0;0;0;0;0;0;56.161;NA;76,25%;76,25%;76,25%;NA%;1,39%
