Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Adicional de Capital Principal;Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;06/2023;NA;NA;NA;NA;25.501;136.208;0;NA;NA;NA;0;9.428;145.636;NA;NA%;NA%;17,51%;NA;NA%;22,05%
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;I;2;SALVADOR;BA;06/2023;NA;NA;NA;NA;26.435;138.706;0;NA;NA;NA;0;6.903;145.609;NA;NA%;NA%;18,15%;NA;NA%;2,17%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MISSÕES FRONTEIRA RS - CRESOL MISSÕES FRONTEIRA RS;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;06/2023;NA;NA;NA;NA;25.017;139.604;0;NA;NA;NA;0;5.802;145.406;NA;NA%;NA%;17,20%;NA;NA%;11,12%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;06/2023;NA;NA;NA;NA;50.297;133.184;0;NA;NA;NA;0;11.241;144.425;NA;NA%;NA%;34,83%;NA;NA%;13,26%
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;06/2023;NA;NA;NA;NA;25.864;140.315;0;NA;NA;NA;0;4.036;144.351;NA;NA%;NA%;17,92%;NA;NA%;20,26%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;06/2023;NA;NA;NA;NA;32.060;130.916;0;NA;NA;NA;0;10.189;141.104;NA;NA%;NA%;22,72%;NA;NA%;19,67%
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;06/2023;NA;NA;NA;NA;20.808;134.714;0;NA;NA;NA;0;4.100;138.815;NA;NA%;NA%;14,99%;NA;NA%;12,46%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2480577;b3S;S5;I;2;GOIANIA;GO;06/2023;NA;NA;NA;NA;38.461;128.292;0;NA;NA;NA;0;10.362;138.654;NA;NA%;NA%;27,74%;NA;NA%;22,70%
SF3 CFI - PRUDENCIAL;1000083474;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;28.442;123.373;0;NA;NA;NA;0;13.692;137.065;NA;NA%;NA%;20,75%;NA;NA%;1,53%
BANCO RNX S.A. - PRUDENCIAL;1000081775;b2;S4;I;2;CURITIBA;PR;06/2023;20.752;0;20.752;0;20.752;116.439;0;0;0;0;0;20.438;136.876;145.904;15,16%;15,16%;15,16%;3.422;14,22%;1,23%
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;I;3;SAO PAULO;SP;06/2023;105.159;0;105.159;0;105.159;48.690;0;0;0;0;0;87.372;136.061;NA;77,29%;77,29%;77,29%;6.803;NA%;18,61%
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;06/2023;NA;NA;NA;NA;29.449;130.452;0;NA;NA;NA;0;5.315;135.767;NA;NA%;NA%;21,69%;NA;NA%;3,29%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;06/2023;NA;NA;NA;NA;15.862;124.963;0;NA;NA;NA;0;6.940;131.903;NA;NA%;NA%;12,03%;NA;NA%;17,42%
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;06/2023;114.794;0;114.794;0;114.794;79.884;0;0;0;0;0;50.160;130.044;NA;88,27%;88,27%;88,27%;3.251;NA%;8,32%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S5;I;2;ITABUNA;BA;06/2023;NA;NA;NA;NA;44.934;122.061;0;NA;NA;NA;0;7.302;129.362;NA;NA%;NA%;34,73%;NA;NA%;27,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;06/2023;NA;NA;NA;NA;29.350;124.697;0;NA;NA;NA;0;4.442;129.139;NA;NA%;NA%;22,73%;NA;NA%;18,32%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;I;2;UBERABA;MG;06/2023;NA;NA;NA;NA;30.369;123.030;0;NA;NA;NA;0;5.781;128.811;NA;NA%;NA%;23,58%;NA;NA%;23,28%
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;06/2023;NA;NA;NA;NA;20.138;120.891;0;NA;NA;NA;0;7.619;128.510;NA;NA%;NA%;15,67%;NA;NA%;6,32%
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;I;2;SAO PAULO;SP;06/2023;31.638;0;31.638;0;31.638;22.584;19.648;0;16;0;19.665;85.673;127.922;NA;24,73%;24,73%;24,73%;3.198;NA%;1,95%
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;06/2023;NA;NA;NA;NA;34.260;122.106;0;NA;NA;NA;0;5.644;127.749;NA;NA%;NA%;26,82%;NA;NA%;4,80%
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;06/2023;NA;NA;NA;NA;24.389;120.195;0;NA;NA;NA;0;6.984;127.179;NA;NA%;NA%;19,18%;NA;NA%;16,18%
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;06/2023;20.529;0;20.529;0;20.529;13.521;0;0;0;0;0;113.045;126.566;48.278;16,22%;16,22%;16,22%;3.164;42,52%;2,17%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;06/2023;NA;NA;NA;NA;20.595;120.438;0;NA;NA;NA;0;5.097;125.535;NA;NA%;NA%;16,41%;NA;NA%;15,08%
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;06/2023;73.539;0;73.539;0;73.539;64.340;0;0;549;0;549;60.605;125.494;1.006.952;58,60%;58,60%;58,60%;3.137;7,30%;22,59%
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;06/2023;NA;NA;NA;NA;27.366;119.049;0;NA;NA;NA;0;6.074;125.123;NA;NA%;NA%;21,87%;NA;NA%;13,87%
LECCA - PRUDENCIAL;1000080680;n1;S4;I;2;RIO DE JANEIRO;RJ;06/2023;19.281;0;19.281;0;19.281;67.802;0;0;0;0;0;57.006;124.808;NA;15,45%;15,45%;15,45%;3.120;NA%;1,75%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;06/2023;NA;NA;NA;NA;19.862;120.170;0;NA;NA;NA;0;3.703;123.873;NA;NA%;NA%;16,03%;NA;NA%;6,80%
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;06/2023;NA;NA;NA;NA;31.157;119.257;0;NA;NA;NA;0;3.949;123.206;NA;NA%;NA%;25,29%;NA;NA%;2,27%
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;I;2;RIO BRANCO;AC;06/2023;NA;NA;NA;NA;54.379;115.371;0;NA;NA;NA;0;7.572;122.943;NA;NA%;NA%;44,23%;NA;NA%;3,24%
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;06/2023;NA;NA;NA;NA;10.978;117.054;0;NA;NA;NA;0;5.264;122.318;NA;NA%;NA%;8,98%;NA;NA%;44,70%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;06/2023;NA;NA;NA;NA;18.721;108.276;0;NA;NA;NA;0;13.925;122.201;NA;NA%;NA%;15,32%;NA;NA%;19,36%
TRUSTEE DTVM PRUDENCIAL;1000086354;n2;S4;I;2;SAO PAULO;SP;06/2023;16.740;0;16.740;0;16.740;20.745;0;0;413;0;413;100.737;121.896;NA;13,73%;13,73%;13,73%;3.047;NA%;31,73%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;37076205;b3S;S5;I;2;BRASILIA;DF;06/2023;NA;NA;NA;NA;19.064;113.756;0;NA;NA;NA;0;7.596;121.352;NA;NA%;NA%;15,71%;NA;NA%;9,21%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;06/2023;NA;NA;NA;NA;122.751;116.161;0;NA;NA;NA;0;4.912;121.073;NA;NA%;NA%;101,39%;NA;NA%;11,03%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;06/2023;NA;NA;NA;NA;20.791;115.896;0;NA;NA;NA;0;4.187;120.083;NA;NA%;NA%;17,31%;NA;NA%;11,01%
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;06/2023;394.527;0;394.527;0;394.527;20.349;11.293;0;41.450;0;52.743;45.995;119.087;3.136.063;331,29%;331,29%;331,29%;2.977;12,58%;0,60%
LAR COOPERATIVA DE CRÉDITO - LAR CREDI;39343350;b3S;S5;I;2;MEDIANEIRA;PR;06/2023;NA;NA;NA;NA;27.734;116.569;0;NA;NA;NA;0;1.684;118.253;NA;NA%;NA%;23,45%;NA;NA%;1,96%
RPW S/A SCFI - PRUDENCIAL;1000083209;n1;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;18.698;109.947;0;NA;NA;NA;0;8.085;118.032;NA;NA%;NA%;15,84%;NA;NA%;5,97%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO NORTE - CRESOL CENTRO NORTE;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;06/2023;NA;NA;NA;NA;16.556;114.047;0;NA;NA;NA;0;3.239;117.286;NA;NA%;NA%;14,12%;NA;NA%;12,00%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;06/2023;NA;NA;NA;NA;30.968;112.548;0;NA;NA;NA;0;4.704;117.252;NA;NA%;NA%;26,41%;NA;NA%;1,09%
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;06/2023;NA;NA;NA;NA;16.813;107.209;0;NA;NA;NA;0;10.018;117.228;NA;NA%;NA%;14,34%;NA;NA%;47,59%
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;06/2023;NA;NA;NA;NA;48.348;105.146;0;NA;NA;NA;0;11.584;116.731;NA;NA%;NA%;41,42%;NA;NA%;17,83%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;06/2023;NA;NA;NA;NA;42.558;107.750;0;NA;NA;NA;0;8.212;115.962;NA;NA%;NA%;36,70%;NA;NA%;11,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;118.130;111.188;0;NA;NA;NA;0;4.662;115.849;NA;NA%;NA%;101,97%;NA;NA%;0,07%
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;06/2023;NA;NA;NA;NA;27.314;111.991;0;NA;NA;NA;0;2.824;114.815;NA;NA%;NA%;23,79%;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;S5;I;2;GOIANIA;GO;06/2023;NA;NA;NA;NA;42.039;106.158;0;NA;NA;NA;0;8.037;114.195;NA;NA%;NA%;36,81%;NA;NA%;1,84%
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;06/2023;NA;NA;NA;NA;47.075;107.975;0;NA;NA;NA;0;5.819;113.794;NA;NA%;NA%;41,37%;NA;NA%;1,84%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;I;2;CONCORDIA;SC;06/2023;NA;NA;NA;NA;17.305;109.526;0;NA;NA;NA;0;3.994;113.521;NA;NA%;NA%;15,24%;NA;NA%;11,94%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;06/2023;NA;NA;NA;NA;14.650;105.947;0;NA;NA;NA;0;6.134;112.080;NA;NA%;NA%;13,07%;NA;NA%;13,09%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;06/2023;NA;NA;NA;NA;67.520;102.424;0;NA;NA;NA;0;9.290;111.714;NA;NA%;NA%;60,44%;NA;NA%;1,59%
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;06/2023;NA;NA;NA;NA;38.763;105.398;0;NA;NA;NA;0;6.113;111.511;NA;NA%;NA%;34,76%;NA;NA%;9,32%
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;06/2023;58.845;0;58.845;0;58.845;101.371;0;0;0;0;0;9.759;111.130;NA;52,95%;52,95%;52,95%;2.778;NA%;0,18%
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;06/2023;NA;NA;NA;NA;42.310;107.272;0;NA;NA;NA;0;3.442;110.713;NA;NA%;NA%;38,22%;NA;NA%;1,62%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;06/2023;NA;NA;NA;NA;20.217;98.950;0;NA;NA;NA;0;11.187;110.137;NA;NA%;NA%;18,36%;NA;NA%;24,31%
BANCO LETSBANK - PRUDENCIAL;1000086206;b1;S4;I;2;SAO PAULO;SP;06/2023;7.196;0;7.196;0;7.196;99.894;0;0;0;0;0;10.226;110.119;255.113;6,54%;6,54%;6,54%;2.753;2,82%;48,31%
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;I;2;GANDU;BA;06/2023;NA;NA;NA;NA;19.099;101.816;0;NA;NA;NA;0;8.084;109.900;NA;NA%;NA%;17,38%;NA;NA%;17,20%
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;06/2023;25.633;0;25.633;0;25.633;88.852;0;0;219;12.632;12.851;7.000;108.703;118.465;23,58%;23,58%;23,58%;2.718;21,64%;0,95%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;I;2;ITAJUBA;MG;06/2023;NA;NA;NA;NA;18.189;102.527;0;NA;NA;NA;0;6.060;108.588;NA;NA%;NA%;16,75%;NA;NA%;17,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED CAMINHO NOVO;71479653;b3S;S5;I;2;JUIZ DE FORA;MG;06/2023;NA;NA;NA;NA;20.847;103.327;0;NA;NA;NA;0;4.307;107.634;NA;NA%;NA%;19,37%;NA;NA%;5,98%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;06/2023;NA;NA;NA;NA;117.742;104.203;0;NA;NA;NA;0;2.999;107.202;NA;NA%;NA%;109,83%;NA;NA%;0,07%
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;I;2;CACADOR;SC;06/2023;NA;NA;NA;NA;20.143;99.402;0;NA;NA;NA;0;6.915;106.317;NA;NA%;NA%;18,95%;NA;NA%;16,27%
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;06/2023;NA;NA;NA;NA;21.788;97.610;0;NA;NA;NA;0;6.252;103.863;NA;NA%;NA%;20,98%;NA;NA%;11,72%
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;06/2023;NA;NA;NA;NA;105.105;100.463;0;NA;NA;NA;0;2.757;103.219;NA;NA%;NA%;101,83%;NA;NA%;0,55%
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;80.421;89.390;0;NA;NA;NA;0;13.559;102.949;NA;NA%;NA%;78,12%;NA;NA%;5,82%
COMPANHIA HIPOTECARIA PIRATINI - CHP - PRUDENCIAL;1000085520;n1;S4;I;2;PORTO ALEGRE;RS;06/2023;21.277;0;21.277;0;21.277;58.415;0;0;0;0;0;44.310;102.725;NA;20,71%;20,71%;20,71%;2.568;NA%;1,88%
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;I;2;BELO HORIZONTE;MG;06/2023;56.992;0;56.992;0;56.992;73.670;0;0;0;0;0;28.461;102.131;NA;55,80%;55,80%;55,80%;2.553;NA%;0,36%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;I;2;PINHALZINHO;SC;06/2023;NA;NA;NA;NA;17.801;98.355;0;NA;NA;NA;0;3.729;102.084;NA;NA%;NA%;17,44%;NA;NA%;13,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;06/2023;NA;NA;NA;NA;28.992;96.920;0;NA;NA;NA;0;4.973;101.893;NA;NA%;NA%;28,45%;NA;NA%;6,15%
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;I;2;DOURADOS;MS;06/2023;NA;NA;NA;NA;40.622;96.769;0;NA;NA;NA;0;5.053;101.822;NA;NA%;NA%;39,90%;NA;NA%;9,29%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;I;2;SAO CARLOS;SP;06/2023;19.332;0;19.332;0;19.332;96.834;0;0;0;0;0;3.869;100.703;155.422;19,20%;19,20%;19,20%;2.518;12,44%;20,60%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E CATEGORIAS AFINS - UNICRED MÚLTIPLO VALOR LTDA.;1090027;b3S;S5;I;2;NITEROI;RJ;06/2023;NA;NA;NA;NA;23.569;95.204;0;NA;NA;NA;0;5.308;100.513;NA;NA%;NA%;23,45%;NA;NA%;14,11%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;06/2023;NA;NA;NA;NA;18.731;95.145;0;NA;NA;NA;0;5.168;100.313;NA;NA%;NA%;18,67%;NA;NA%;15,42%
MONEYCORP - PRUDENCIAL;1000082028;b2;S4;I;2;SAO PAULO;SP;06/2023;17.585;0;17.585;0;17.585;5.918;986;0;18;0;1.004;92.408;99.329;66.787;17,70%;17,70%;17,70%;2.483;26,33%;6,01%
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;06/2023;NA;NA;NA;NA;55.089;93.245;0;NA;NA;NA;0;5.502;98.746;NA;NA%;NA%;55,79%;NA;NA%;10,62%
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;I;2;JAGUARIUNA;SP;06/2023;NA;NA;NA;NA;114.086;82.360;0;NA;NA;NA;0;15.353;97.713;NA;NA%;NA%;116,76%;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;S5;I;2;BRASILIA;DF;06/2023;NA;NA;NA;NA;46.161;85.782;0;NA;NA;NA;0;11.311;97.094;NA;NA%;NA%;47,54%;NA;NA%;3,45%
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;06/2023;NA;NA;NA;NA;28.453;87.831;0;NA;NA;NA;0;9.015;96.846;NA;NA%;NA%;29,38%;NA;NA%;5,33%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PÃO DE AÇÚCAR E GRUPO ASSAÍ;46277273;b3S;S5;I;2;SAO PAULO;SP;06/2023;NA;NA;NA;NA;99.948;87.870;0;NA;NA;NA;0;6.133;94.003;NA;NA%;NA%;106,32%;NA;NA%;0,15%
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;06/2023;NA;NA;NA;NA;22.977;89.315;0;NA;NA;NA;0;3.275;92.589;NA;NA%;NA%;24,82%;NA;NA%;5,57%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;06/2023;NA;NA;NA;NA;106.161;88.513;0;NA;NA;NA;0;3.946;92.459;NA;NA%;NA%;114,82%;NA;NA%;0,54%
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;06/2023;NA;NA;NA;NA;19.605;86.352;0;NA;NA;NA;0;5.553;91.905;NA;NA%;NA%;21,33%;NA;NA%;10,09%
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;S5;I;2;SANTA CRUZ DO SUL;RS;06/2023;NA;NA;NA;NA;49.572;74.645;0;NA;NA;NA;0;17.177;91.822;NA;NA%;NA%;53,99%;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;06/2023;NA;NA;NA;NA;15.613;82.298;0;NA;NA;NA;0;8.227;90.525;NA;NA%;NA%;17,25%;NA;NA%;8,82%
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;06/2023;NA;NA;NA;NA;21.817;76.751;0;NA;NA;NA;0;13.492;90.243;NA;NA%;NA%;24,18%;NA;NA%;9,34%
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;06/2023;NA;NA;NA;NA;20.468;84.490;0;NA;NA;NA;0;4.285;88.775;NA;NA%;NA%;23,06%;NA;NA%;8,31%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S4;I;2;CURITIBA;PR;06/2023;15.008;0;15.008;1.418;16.427;77.538;0;0;0;0;0;10.850;88.389;176.696;16,98%;16,98%;18,58%;2.210;8,49%;8,60%
