Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97.489.280;b3S;I;2;S5;9;ITABUNA;BA;06/2023;50.519;24;1.038;2.929;6.397;4.778;2.665;0;17.831;146;2.292;5.247;4.668;85;27;0;12.466;1;436;1.158;1.693;219;0;0;3.507;0;0;0;0;0;0;0;0;250;3.688;1.352;17;0;0;0;5.307;0;180;819;4.005;133;0;0;5.137;221;1.532;1.301;2.374;670;173;0;6.271;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92.935.741;b3S;I;2;S5;9;PORTO ALEGRE;RS;06/2023;49.820;0;1.705;4.909;10.698;5.067;1.573;0;23.952;108;1.279;3.555;7.307;3.071;1.326;3;16.649;0;130;447;1.100;547;402;0;2.626;0;17;45;135;134;346;0;677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;432;1.070;2.564;1.458;380;0;5.917;0
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82.133.182;b3S;I;2;S5;9;TIMBO;SC;06/2023;49.741;13;116;343;476;121;40;0;1.109;713;3.278;11.831;13.798;3.051;513;0;33.185;14;486;1.398;2.721;803;1;0;5.423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377;849;1.925;1.247;1.796;0;6.195;1.113;1.962;120;245;211;178;0;3.828;0
AGROLEND SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;43.774.196;n1;I;2;S5;14;SAO PAULO;SP;06/2023;49.316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;44.668;4.065;0;0;0;49.316;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5.410.056;b3S;I;2;S5;9;JAGUARUNA;SC;06/2023;48.424;1;12;35;64;64;47;0;223;374;2.170;5.390;8.390;2.614;345;0;19.283;206;1.008;2.699;5.003;711;3;0;9.630;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;124;2.049;2.640;4.267;3.374;2.536;0;14.990;294;1.144;1.090;1.206;340;199;25;4.297;0
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86.791.837;b3S;I;2;S5;9;CACADOR;SC;06/2023;48.346;0;0;0;0;0;0;0;0;667;4.113;8.065;12.147;2.192;138;0;27.323;210;1.213;3.285;6.602;2.140;4;0;13.454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430;3.008;1.104;942;509;0;5.994;407;878;269;21;0;0;0;1.575;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;S5;9;IPATINGA;MG;06/2023;47.676;95;716;2.096;3.834;575;8;0;7.324;253;3.069;6.397;11.151;3.171;366;0;24.407;111;661;1.634;2.385;356;12;0;5.159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;3.396;3.394;130;100;0;7.181;1.304;1.003;1.251;45;0;0;0;3.603;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4.181.542;b3S;I;2;S5;9;PITANGUI;MG;06/2023;47.243;0;112;287;539;180;0;0;1.118;370;5.040;12.846;14.780;1.761;264;0;35.060;4;305;782;1.361;305;0;0;2.756;0;0;0;0;0;0;0;0;124;1.371;665;4;0;0;0;2.165;0;0;0;0;0;0;0;0;845;4.130;610;246;143;169;0;6.143;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5.269.976;b3S;I;2;S5;9;FORMOSA DO SUL;SC;06/2023;47.153;0;23;57;134;59;46;0;318;194;1.392;3.058;5.725;2.966;1.667;0;15.002;29;169;459;947;344;28;0;1.976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.604;11.898;5.167;4.193;3.886;0;27.749;171;279;561;883;187;25;3;2.109;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3.750.034;b3S;I;2;S4;9;PORTO ALEGRE;RS;06/2023;46.870;1;1.103;4.330;8.926;5.049;4.797;0;24.205;0;167;989;1.075;388;84;0;2.704;0;0;0;0;0;0;0;0;0;20;45;119;76;174;220;653;28;4.690;1.521;11;0;0;0;6.249;0;0;0;0;0;0;0;0;22;633;1.518;3.602;2.763;4.519;0;13.058;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4.751.713;b3S;I;2;S5;9;PORTO VELHO;RO;06/2023;46.433;46;1.792;4.965;12.698;8.651;8.667;0;36.820;117;2.040;2.689;2.653;466;303;0;8.269;6;46;147;401;108;0;0;708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;276;7;0;0;0;0;636;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1.009.908;b3S;I;2;S5;9;PARA DE MINAS;MG;06/2023;46.406;0;0;0;0;0;0;0;0;159;8.183;9.385;10.410;3.288;2.113;0;33.538;3;812;2.035;4.011;1.105;2;0;7.969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;160;160;0;0;596;384;3.003;887;28;0;0;0;4.303;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68.228.006;b3S;I;2;S5;9;SAO PAULO;SP;06/2023;46.373;81;4.416;14.637;17.410;32;0;0;36.577;624;1.236;3.595;4.281;53;7;0;9.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2.405.189;b3S;I;2;S5;9;FLORIANOPOLIS;SC;06/2023;46.033;10;46;134;243;92;38;0;561;630;5.073;11.496;12.809;1.865;1.083;0;32.956;64;439;1.070;1.502;239;3;0;3.317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701;1.424;3.152;2.525;1.030;367;0;9.199;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5.158.093;b3S;I;2;S5;9;CARATINGA;MG;06/2023;45.906;0;0;0;0;0;0;0;0;524;3.531;8.308;10.251;4.321;3.568;0;30.504;56;1.101;2.626;4.635;1.001;8;0;9.427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;960;3.635;745;517;119;0;0;5.975;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2.382.755;b3S;I;2;S5;9;NATAL;RN;06/2023;45.718;380;1.218;4.338;10.707;9.422;9.918;0;35.984;239;1.093;1.622;2.341;939;853;0;7.087;6;106;300;444;116;49;0;1.021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.214;312;100;0;0;0;0;1.626;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2.904.138;b3S;I;2;S5;9;AUREA;RS;06/2023;45.673;2;2;6;9;7;0;0;25;161;1.631;4.128;6.227;2.757;692;0;15.597;14;147;409;878;336;18;0;1.801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;2.450;8.938;5.792;4.812;3.976;0;26.198;260;228;958;433;133;38;3;2.052;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83.836.114;b3S;I;2;S5;9;BELEM;PA;06/2023;45.092;124;1.810;6.890;15.146;9.612;6.330;0;39.912;70;366;986;1.125;211;2;0;2.759;8;106;366;737;116;0;0;1.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;165;331;2;0;0;0;1.087;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19.402.130;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2023;44.773;271;2.595;6.380;13.738;8.485;11.026;0;42.496;50;278;632;543;53;19;0;1.576;0;11;30;87;17;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;391;11;0;0;0;0;556;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25.626.490;b3S;I;2;S4;9;LAVRAS;MG;06/2023;44.563;13;240;636;819;435;672;0;2.815;201;4.026;5.637;7.495;991;7;0;18.358;3;182;470;647;81;0;0;1.384;0;0;0;0;0;0;0;0;133;3.079;1.006;7;0;0;0;4.226;18;4.791;3.476;825;127;55;0;9.292;450;3.026;2.544;1.661;534;275;0;8.489;0
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3.985.375;b3S;I;2;S5;9;ROLIM DE MOURA;RO;06/2023;44.148;0;0;0;0;0;0;0;0;297;6.181;15.888;4.152;280;54;0;26.852;20;348;619;651;16;0;0;1.654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.895;0;0;0;0;0;1.895;909;6.250;5.129;1.349;107;3;0;13.747;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5.667.301;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;06/2023;43.763;46;1.634;4.337;10.329;8.183;15.606;0;40.136;113;553;1.206;718;129;60;0;2.778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371;448;27;3;0;0;0;848;0
COOPERATIVA DE CAPITAL E EMPRÉSTIMO COOPERMULTICRED - COOPERMC;51.010.858;b3S;I;2;S5;9;GUARULHOS;SP;06/2023;43.575;76;2.465;9.271;19.000;9.083;875;0;40.770;38;408;590;1.130;593;46;0;2.805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89.280.960;b3S;I;2;S5;9;CAXIAS DO SUL;RS;06/2023;43.431;360;4.311;10.047;20.693;5.537;0;0;40.948;111;219;592;1.060;348;94;0;2.425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;41;0;0;0;0;0;58;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2.883.398;b3S;I;2;S5;9;BLUMENAU;SC;06/2023;43.361;4;54;149;264;48;0;0;519;292;3.046;10.012;10.076;2.757;3.018;0;29.199;15;972;2.892;5.621;1.062;0;0;10.563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;537;1.834;651;46;12;0;0;3.080;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DO OURO - CRESOL VALE DO OURO;2.025.743;b3S;I;2;S5;9;EUCLIDES DA CUNHA;BA;06/2023;42.876;10;80;217;207;51;0;0;565;3.434;3.799;7.605;11.159;2.290;4;0;28.291;132;429;1.048;1.909;246;0;0;3.764;0;0;0;0;0;0;0;0;5;19;7;0;0;0;0;31;0;0;266;0;0;0;0;266;2.418;1.333;1.305;4.700;154;14;34;9.959;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6.910.457;b3S;I;2;S5;9;SANTA CRUZ DAS PALMEIRAS;SP;06/2023;42.824;14;286;747;2.026;1.770;613;0;5.456;327;3.216;6.935;10.383;4.220;704;0;25.785;0;69;189;561;124;0;0;943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2.419;506;176;0;0;3.114;1.157;4.775;835;411;306;43;0;7.526;0
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39.231.527;b3S;I;2;S5;9;MACAE;RJ;06/2023;42.745;0;0;0;0;0;0;0;0;121;2.943;6.813;8.722;1.896;242;0;20.737;23;553;1.353;2.211;411;3;0;4.553;0;7;25;70;37;169;0;308;91;6.024;2.552;20;0;0;0;8.687;0;0;0;0;0;0;0;0;164;1.224;2.031;2.671;1.163;1.207;0;8.461;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1.657.678;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;06/2023;42.468;0;0;0;0;0;0;0;0;520;4.106;7.752;14.383;4.892;549;0;32.202;46;568;1.574;3.183;542;0;0;5.914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.060;2.553;288;368;84;0;0;4.353;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1.374.196;b3S;I;2;S5;9;SAO FRANCISCO DE SALES;MG;06/2023;41.799;0;0;0;0;0;0;0;0;52;1.140;4.449;2.204;342;102;0;8.288;0;51;146;262;40;0;0;499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.831;14.092;10.458;2.406;64;0;31.850;65;640;363;4;4;35;49;1.161;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73.326.449;b3S;I;2;S5;9;CRUZ ALTA;RS;06/2023;41.755;112;325;676;1.719;450;0;0;3.282;1.420;4.558;8.569;10.350;2.818;878;0;28.593;78;183;702;1.078;145;0;0;2.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;914;1.621;0;0;0;0;2.581;780;2.236;624;954;519;0;0;5.112;0
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37.554.441;b3S;I;2;S5;9;DOURADOS;MS;06/2023;41.312;0;0;1;3;0;0;0;4;54;1.088;2.647;4.636;1.569;1.657;0;11.652;14;759;2.219;3.968;388;1;0;7.348;21;252;747;1.968;1.721;7.724;1.316;13.748;0;0;0;0;0;0;0;0;0;0;1.104;0;0;0;0;1.104;364;1.860;1.369;2.521;406;797;139;7.456;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1.566.038;b3S;I;2;S5;9;MANAUS;AM;06/2023;41.065;0;0;0;0;0;0;0;0;673;2.322;4.845;5.696;1.060;312;72;14.980;220;902;2.343;4.114;187;0;0;7.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.537;1.333;362;855;760;2.850;622;18.320;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74.244.344;b3S;I;2;S5;9;SAO PAULO;SP;06/2023;40.279;25;2.686;11.003;20.956;4.989;0;0;39.659;139;41;141;241;58;0;0;620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8.647.473;b3S;I;2;S5;9;CORONEL FREITAS;SC;06/2023;39.899;0;0;0;0;0;0;0;0;224;747;1.932;2.980;1.820;983;0;8.685;76;234;637;1.286;262;3;0;2.498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;1.958;10.151;4.812;3.768;3.476;0;24.552;235;1.027;1.422;1.147;289;3;39;4.163;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27.171.974;b3S;I;2;S5;9;CARIACICA;ES;06/2023;39.717;60;5.720;18.344;13.977;1.251;0;0;39.353;89;73;120;77;4;0;0;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1.703.620;b3S;I;2;S5;9;BOM DESPACHO;MG;06/2023;39.700;0;12;29;15;0;0;0;55;555;5.631;13.077;13.528;1.570;0;0;34.360;4;88;235;432;94;0;0;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;2.518;609;965;0;0;0;4.430;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPLUIZA;2.093.154;b3S;I;2;S5;9;FRANCA;SP;06/2023;39.612;1.127;8.603;17.181;12.114;66;0;0;39.090;86;112;190;124;11;0;0;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62.562.012;b3S;I;2;S5;9;SAO PAULO;SP;06/2023;39.575;119;3.637;13.714;18.581;2.546;13;0;38.609;235;617;71;42;0;0;0;965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71.441.406;b3S;I;2;S5;9;PEDRO LEOPOLDO;MG;06/2023;39.385;96;1.108;2.620;2.910;973;506;0;8.212;387;2.401;5.857;6.282;499;0;0;15.427;35;840;2.226;3.394;520;0;0;7.014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1.689;2.190;1.463;464;0;0;5.809;554;1.955;405;7;0;0;0;2.922;0
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5.597.773;b3S;I;2;S5;9;NOVA BRASILANDIA;RO;06/2023;39.379;0;1;4;0;0;0;0;6;361;9.500;13.118;1.509;1;0;0;24.489;1;245;477;462;14;0;0;1.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.479;0;3.990;0;0;0;5.469;318;6.512;1.387;1;0;0;0;8.217;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4.833.655;b3S;I;2;S5;9;SAO PAULO;SP;06/2023;39.347;510;3.822;10.629;14.788;1.952;5;0;31.705;481;749;1.513;2.087;833;147;0;5.810;22;36;100;197;58;0;0;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;798;326;275;2;0;0;18;1.419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2.480.577;b3S;I;2;S5;9;GOIANIA;GO;06/2023;39.114;0;0;0;0;0;0;0;0;227;1.943;5.913;7.946;3.179;464;0;19.671;90;761;2.100;5.256;2.282;27;0;10.516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.754;3.328;391;885;908;1.661;0;8.926;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94.243.839;b3S;I;2;S5;9;CASCA;RS;06/2023;38.922;0;0;0;0;0;0;0;0;41;1.748;5.798;9.990;5.019;3.410;0;26.006;0;219;617;628;97;0;0;1.561;0;77;210;502;428;453;0;1.671;55;2.068;672;8;0;0;0;2.804;0;0;0;0;0;0;0;0;245;913;1.610;2.163;1.078;873;0;6.881;0
CREDISAN COOPERATIVA DE CRÉDITO;62.109.566;b3S;I;2;S5;9;SAO JOAO DA BOA VISTA;SP;06/2023;38.827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;727;1.980;2.018;145;0;0;4.876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;962;9.984;16.517;6.113;270;106;0;33.951;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4.886.317;b3S;I;2;S4;9;CURITIBA;PR;06/2023;38.825;0;1.623;4.434;9.348;6.154;6.276;0;27.835;0;133;544;162;9;0;0;848;0;14;39;94;41;0;0;188;0;0;0;0;0;0;0;0;15;6.484;2.001;11;0;0;0;8.510;0;0;0;0;0;0;0;0;0;392;234;428;306;82;0;1.443;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9.330.158;b3S;I;2;S5;9;TREZE DE MAIO;SC;06/2023;38.805;0;12;36;112;66;1;0;227;190;1.643;3.510;6.216;1.634;221;0;13.413;114;891;2.372;5.507;1.675;0;0;10.560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1.337;2.682;3.474;2.572;1.574;0;11.652;103;1.707;487;535;110;4;7;2.953;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1.667.766;b3S;I;2;S5;9;NOVA SERRANA;MG;06/2023;38.277;0;7;23;9;0;0;0;38;268;2.569;7.331;8.464;770;0;0;19.402;0;160;531;928;218;0;0;1.837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.472;2.948;6.631;236;672;0;12.960;698;2.955;145;128;113;0;0;4.040;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11.907.520;b3S;I;2;S5;9;CAMPINA GRANDE;PB;06/2023;38.210;7;325;896;1.439;567;255;0;3.489;320;4.581;6.378;7.664;1.920;0;0;20.863;33;1.028;2.744;4.377;722;4;0;8.909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;798;3.358;793;0;0;0;0;4.949;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3.102.185;b3S;I;2;S5;9;JOAO PESSOA;PB;06/2023;37.679;12;1.351;3.505;10.150;10.872;7.755;0;33.644;24;1.203;1.316;881;105;0;0;3.529;1;17;49;86;26;0;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;236;73;2;0;0;0;327;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;4.406.371;b3S;I;2;S5;9;GOIANIA;GO;06/2023;37.558;21;197;525;1.066;374;19;0;2.202;127;1.234;3.222;5.027;1.460;610;0;11.680;29;385;978;1.902;414;0;0;3.708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;576;15.213;183;0;0;16.058;1.288;1.012;634;865;78;33;0;3.910;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4.894.460;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2023;37.539;11;2.422;5.509;12.611;10.058;6.927;0;37.539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;06/2023;36.669;0;45;71;4;0;0;0;120;173;1.414;16.973;6.439;5.150;0;0;30.148;0;136;287;434;0;0;0;857;80;229;623;1.447;1.104;2.051;4;5.538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0
