Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;09/2013;162.132;94.699;131.371;71.405;30.762;675;28.541;20,10%;16,89%;0;9
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;09/2013;161.332;106.429;123.574;116.954;37.758;2.390;37.758;32,12%;4,02%;0;4
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;09/2013;161.328;52.971;111.312;98.999;50.016;-1.846;50.016;13,99%;23,99%;1;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;09/2013;160.596;102.804;135.177;95.669;25.418;1.132;25.244;21,79%;13,02%;0;24
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;09/2013;159.890;83.668;134.995;105.979;24.895;433;24.453;23,13%;11,97%;0;17
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;;I;2;CAMPO GRANDE;MS;09/2013;159.538;107.593;113.133;90.820;46.405;3.282;43.282;33,20%;15,95%;0;6
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;09/2013;158.579;0;137.113;0;21.466;-1.549;21.466;17,84%;8,54%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;ESPERA FELIZ;MG;09/2013;158.216;79.817;134.692;114.076;23.524;310;23.369;23,64%;8,28%;0;24
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;09/2013;157.583;114.895;138.814;133.747;18.769;1.340;17.093;14,52%;14,97%;0;15
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;09/2013;156.216;4.047;131.791;0;24.426;365;10.179;14,74%;13,73%;2;0
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;09/2013;156.070;0;110.798;3.145;45.272;255;44.164;27,81%;4,57%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;09/2013;155.720;89.663;119.575;115.705;36.144;2.079;35.904;36,35%;5,95%;0;1
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;09/2013;154.157;93.381;55.075;33.325;99.082;2.627;97.798;76,40%;0,61%;0;0
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;09/2013;154.106;88.094;121.551;120.380;32.554;1.446;31.936;22,96%;1,35%;0;3
BR PARTNERS;51822;b2;;C;2;SAO PAULO;SP;09/2013;153.692;0;50.159;39.923;103.532;-7.803;103.532;17,28%;1,43%;2;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;09/2013;151.933;140.165;103.468;85.202;48.465;1.720;48.465;31,80%;0,16%;1;0
BANCO OURINVEST S.A.;78632767;b2;;I;2;SAO PAULO;SP;09/2013;150.964;78.209;110.795;70.273;40.169;-2.411;39.659;25,56%;1,92%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;09/2013;150.836;106.015;121.689;111.868;29.147;376;29.147;22,26%;5,34%;0;9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;09/2013;148.855;84.177;112.966;109.688;35.889;2.757;35.786;31,15%;13,86%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;09/2013;148.335;60.192;132.971;92.828;15.364;1.002;14.304;17,83%;25,12%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;09/2013;147.661;98.294;114.404;110.416;33.257;1.612;31.365;30,05%;3,66%;0;6
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;09/2013;147.043;127.481;120.129;115.596;26.914;1.097;26.914;21,80%;12,09%;0;7
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;09/2013;146.179;157.140;66.394;29.825;79.785;13.687;79.785;15,65%;0,39%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;09/2013;146.129;48.364;124.128;122.714;22.001;643;21.666;23,51%;11,02%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;09/2013;145.395;67.945;131.156;129.412;14.239;756;14.194;14,06%;8,57%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;09/2013;144.489;80.142;120.457;71.630;24.032;389;22.215;19,40%;14,36%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;09/2013;144.136;98.133;128.338;123.510;15.799;1.031;15.444;14,10%;9,82%;0;9
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;09/2013;143.922;106.269;114.019;84.520;29.904;612;29.374;25,31%;10,25%;0;5
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;09/2013;143.879;118.414;77.584;59.270;66.295;9.679;66.295;32,40%;1,48%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;09/2013;142.087;71.292;88.774;74.427;53.313;2.334;52.209;60,47%;4,42%;0;0
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;09/2013;138.947;81.315;125.190;123.073;13.758;1.140;13.483;13,49%;18,54%;0;8
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;09/2013;138.546;102.511;107.325;62.591;31.221;1.029;30.910;27,85%;9,17%;0;9
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;09/2013;138.331;113.304;93.051;91.571;45.280;-1.057;45.280;26,75%;0,21%;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;09/2013;138.209;777;129.713;0;8.496;93;8.496;14,87%;4,22%;0;0
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;09/2013;137.980;67.361;105.611;103.168;32.369;1.644;32.090;30,90%;5,51%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;09/2013;137.435;89.101;109.928;107.540;27.507;1.312;27.507;25,34%;0,67%;0;6
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;09/2013;137.045;250;91.441;0;45.604;-1.310;45.254;136,70%;5,12%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;09/2013;136.366;91.494;111.075;88.167;25.291;1.177;24.693;26,78%;6,66%;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;09/2013;135.440;89.236;46.279;33.220;89.161;4.455;86.792;94,14%;3,91%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;09/2013;134.915;77.766;109.640;87.109;25.275;1.394;25.193;25,81%;5,73%;0;10
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;09/2013;134.718;144.032;110.614;105.045;24.105;791;24.105;11,55%;3,82%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;09/2013;134.069;66.582;109.807;103.911;24.262;981;24.205;25,06%;10,59%;0;16
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;09/2013;133.670;74.702;119.677;113.649;13.992;686;13.973;14,87%;15,77%;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;09/2013;133.619;97.251;113.994;107.951;19.625;462;19.004;19,05%;7,93%;0;9
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;09/2013;132.810;37.110;107.986;103.435;24.824;178;24.805;19,41%;3,54%;0;17
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;09/2013;132.251;92.721;107.164;52.504;25.087;763;25.040;23,00%;10,51%;0;4
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;09/2013;131.994;106.411;114.246;41.643;17.748;22;17.748;15,81%;10,73%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;09/2013;131.763;69.861;77.859;61.944;53.905;3.475;53.098;66,23%;3,64%;0;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;09/2013;131.332;64.581;20.722;14.182;110.610;148;107.856;66,49%;4,34%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;09/2013;129.216;71.345;113.333;101.061;15.883;300;16.258;17,32%;26,21%;0;9
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;09/2013;127.680;0;15.181;0;112.498;3.064;109.747;59,97%;2,83%;1;0
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;09/2013;127.606;851;96.171;0;31.435;2.037;31.435;17,07%;4,91%;0;0
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;09/2013;126.995;14.710;103.016;81.898;23.979;-1.053;23.976;23,51%;4,84%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;09/2013;125.688;77.185;1.224;0;124.464;2.665;124.464;111,92%;1,06%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;09/2013;125.588;86.899;104.391;62.786;21.196;1.296;21.084;21,16%;25,09%;0;6
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;09/2013;125.381;110.271;90.930;85.700;34.451;2.085;34.451;22,23%;1,45%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;09/2013;124.956;61.564;69.398;65.622;55.558;2.911;55.081;71,32%;3,19%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;09/2013;124.094;92.402;106.408;101.909;17.686;2;17.183;15,45%;9,27%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;09/2013;122.294;59.114;109.909;107.406;12.386;788;12.347;14,74%;9,03%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;09/2013;122.199;71.756;97.862;62.281;24.338;1.059;22.627;20,20%;12,56%;0;2
PLANNER;51341;n1;;C;2;SAO PAULO;SP;09/2013;120.696;0;110.647;0;10.049;-2.103;0;NI%;0,00%;25;0
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;09/2013;120.258;0;8.720;3.237;111.537;83;111.537;209,58%;2,56%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;09/2013;119.624;84.304;104.425;93.150;15.199;434;14.220;14,85%;33,47%;0;7
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;09/2013;118.707;121.955;66.999;56.459;51.708;4.722;51.708;34,43%;0,36%;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;09/2013;118.109;40.846;106.818;104.872;11.291;473;11.291;19,88%;21,18%;0;1
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;09/2013;117.910;97.211;63.571;56.248;54.339;3.412;54.244;57,63%;1,90%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;09/2013;116.734;69.600;98.700;89.607;18.034;568;16.789;17,90%;29,81%;0;8
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;09/2013;116.354;55.780;97.940;89.125;18.414;1.086;18.340;26,44%;19,62%;0;9
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;09/2013;115.769;258;96.649;0;19.120;-1.820;17.255;11,38%;29,30%;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;09/2013;115.307;76.116;82.646;79.887;32.660;1.498;32.458;40,65%;2,69%;0;4
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;09/2013;114.849;54.798;103.674;100.840;11.175;764;11.172;16,67%;20,92%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;09/2013;114.697;43.363;98.408;97.180;16.289;537;16.095;20,17%;3,45%;0;9
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;09/2013;114.520;41.617;94.068;80.733;20.452;836;20.029;33,20%;13,12%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;09/2013;113.922;30.381;105.537;103.368;8.385;415;8.338;13,04%;6,09%;0;10
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;09/2013;113.291;58.656;91.957;70.129;21.334;953;21.270;25,99%;23,76%;0;6
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;09/2013;112.890;0;10.539;0;102.351;302;102.351;84,03%;0,24%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;09/2013;112.577;70.303;92.881;91.259;19.696;1.179;19.679;23,50%;4,91%;0;7
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;09/2013;111.610;69.827;94.364;90.935;17.247;562;17.026;19,37%;13,36%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;09/2013;111.560;72.845;84.054;69.315;27.507;920;27.498;33,61%;6,32%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;09/2013;110.890;50.836;98.065;96.271;12.825;774;12.627;16,43%;10,42%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;09/2013;110.531;50.043;89.232;87.071;21.299;1.064;21.291;27,54%;25,20%;0;8
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;09/2013;110.449;0;73.787;4.526;36.662;-1.117;36.662;76,67%;2,33%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS ? SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;09/2013;110.385;55.548;96.236;95.097;14.149;321;13.468;17,74%;6,15%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;09/2013;110.320;79.407;82.002;77.014;28.317;879;28.096;33,30%;7,03%;0;5
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;09/2013;109.676;83.593;85.301;79.668;24.375;-88;24.375;35,52%;1,71%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;09/2013;109.492;64.419;93.597;92.644;15.896;-133;15.896;18,25%;7,87%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;09/2013;109.467;57.920;87.272;67.505;22.196;1.026;21.763;28,57%;24,65%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;09/2013;108.123;65.830;92.882;70.257;15.242;735;14.182;15,40%;32,79%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;09/2013;107.490;59.051;86.377;83.433;21.113;886;21.039;22,76%;25,42%;0;4
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;09/2013;107.111;73.992;68.911;64.200;38.200;2.222;38.200;33,24%;0,12%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. ? SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;09/2013;106.243;67.997;91.150;67.726;15.093;742;14.872;19,22%;17,69%;0;15
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;09/2013;105.994;73.858;87.321;84.971;18.673;281;18.391;21,98%;7,25%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;09/2013;105.440;76.341;93.129;88.174;12.311;551;11.854;14,87%;15,47%;0;14
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;09/2013;105.169;69.314;81.380;48.610;23.789;1.051;23.773;29,25%;4,11%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;09/2013;105.125;64.586;82.116;79.721;23.009;1.659;22.966;28,83%;5,46%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PANAMBI - SICREDI PANAMBI RS;91983155;b3S;;I;2;PANAMBI;RS;09/2013;104.253;38.305;87.263;67.232;16.990;570;15.693;19,76%;34,67%;0;3
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;09/2013;103.867;98.178;87.897;75.908;15.970;1.095;15.044;12,73%;0,00%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;09/2013;103.523;79.575;77.867;35.506;25.656;1.482;25.580;32,10%;4,73%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;09/2013;103.195;69.170;81.464;79.176;21.732;426;21.410;27,74%;15,99%;0;8
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;09/2013;103.044;68.609;15.663;6.152;87.382;2.365;87.382;109,26%;4,09%;0;0
CM CAPITAL MARKETS;51248;n2;;C;3;SAO PAULO;SP;09/2013;102.959;0;64.353;0;38.605;565;0;NI%;0,00%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;09/2013;102.893;52.854;73.303;68.797;29.590;1.971;29.130;48,55%;6,76%;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;09/2013;101.361;50.253;81.345;79.308;20.017;403;19.939;26,40%;14,32%;0;5
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;09/2013;101.178;0;97.370;0;3.808;-534;3.808;24,60%;7,52%;0;0
