Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;03/2014;27.727;0;27.727;0;27.727;64.907;0;0;0;0;0;0;64.907;NA;42,72%;42,72%;42,72%;NA%;6,86%
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;03/2014;8.645;0;8.645;0;8.645;41.005;0;0;22.901;0;22.901;914;64.821;NA;13,34%;13,34%;13,34%;NA%;3,90%
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;03/2014;49.180;0;49.180;0;49.180;38.707;0;0;10;40;50;25.614;64.370;NA;76,40%;76,40%;76,40%;NA%;63,71%
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;03/2014;46.293;0;46.293;0;46.293;17.394;0;0;0;0;0;46.744;64.138;NA;72,18%;72,18%;72,18%;NA%;2,60%
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;03/2014;34.342;0;34.342;0;34.342;3.278;3.855;0;8;29.833;33.696;26.928;63.902;NA;53,74%;53,74%;53,74%;NA%;2,80%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;03/2014;14.106;0;14.106;0;14.106;63.835;0;0;0;0;0;0;63.835;NA;22,10%;22,10%;22,10%;NA%;47,88%
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;03/2014;15.626;0;15.626;0;15.626;63.752;0;0;0;0;0;0;63.752;NA;24,51%;24,51%;24,51%;NA%;10,89%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;03/2014;19.485;0;19.485;0;19.485;63.594;0;0;0;0;0;0;63.594;NA;30,64%;30,64%;30,64%;NA%;2,14%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;03/2014;68.459;0;68.459;0;68.459;63.312;0;0;0;0;0;0;63.312;NA;108,13%;108,13%;108,13%;NA%;0,01%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;03/2014;10.899;0;10.899;0;10.899;51.585;81;37;10.500;130;10.748;857;63.190;NA;17,25%;17,25%;17,25%;NA%;21,55%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;03/2014;24.145;0;24.145;0;24.145;63.173;0;0;0;0;0;0;63.173;NA;38,22%;38,22%;38,22%;NA%;15,14%
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;03/2014;643;0;643;0;643;4.814;0;0;1;45.293;45.294;12.756;62.863;NA;1,02%;1,02%;1,02%;NA%;109,09%
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;;I;2;PORTO REAL;RJ;03/2014;25.742;0;25.742;0;25.742;55.237;0;0;210;0;210;7.300;62.747;NA;41,02%;41,02%;41,02%;NA%;0,80%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS ESTADOS DO TOCANTINS E BAHIA - SICREDI UNIÃO CERRADO;3836609;b3S;;I;2;DIANOPOLIS;TO;03/2014;10.256;0;10.256;0;10.256;62.701;0;0;0;0;0;0;62.701;NA;16,36%;16,36%;16,36%;NA%;21,38%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;03/2014;11.447;0;11.447;0;11.447;62.062;0;0;0;0;0;0;62.062;NA;18,44%;18,44%;18,44%;NA%;21,36%
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;03/2014;11.788;0;11.788;0;11.788;62.002;0;0;0;0;0;0;62.002;NA;19,01%;19,01%;19,01%;NA%;5,68%
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS MÉDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIÃO METROPOLITANA E LITORAL;2347114;b3S;;I;2;CURITIBA;PR;03/2014;17.243;0;17.243;0;17.243;61.825;0;0;0;0;0;0;61.825;NA;27,89%;27,89%;27,89%;NA%;0,01%
MSB BANK S.A. BANCO DE CÂMBIO;19307785;b2;;I;2;SAO PAULO;SP;03/2014;7.985;0;7.985;0;7.985;9.826;38.490;0;2;0;38.492;13.152;61.470;NA;12,99%;12,99%;12,99%;NA%;0,48%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;03/2014;16.653;0;16.653;0;16.653;60.938;0;0;0;0;0;0;60.938;NA;27,33%;27,33%;27,33%;NA%;11,12%
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;03/2014;22.035;0;22.035;0;22.035;60.794;0;0;0;0;0;0;60.794;NA;36,24%;36,24%;36,24%;NA%;2,64%
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;;I;1;NATAL;RN;03/2014;31.014;0;31.014;0;31.014;52.298;0;0;0;0;0;8.358;60.656;NA;51,13%;51,13%;51,13%;NA%;4,80%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;03/2014;13.715;0;13.715;0;13.715;60.513;0;0;0;0;0;0;60.513;NA;22,66%;22,66%;22,66%;NA%;29,80%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;03/2014;11.888;0;11.888;0;11.888;60.368;0;0;0;0;0;0;60.368;NA;19,69%;19,69%;19,69%;NA%;22,66%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;03/2014;12.198;0;12.198;0;12.198;60.151;0;0;0;0;0;0;60.151;NA;20,28%;20,28%;20,28%;NA%;7,12%
PETRA;51688;b1;;C;2;CURITIBA;PR;03/2014;12.990;0;12.990;0;12.990;24.013;0;0;87;202;289;35.636;59.939;NA;21,67%;21,67%;21,67%;NA%;16,58%
SICOOB AC CREDI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;03/2014;24.446;0;24.446;0;24.446;59.241;0;0;0;0;0;0;59.241;NA;41,27%;41,27%;41,27%;NA%;7,39%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;03/2014;13.864;0;13.864;0;13.864;52.412;0;0;10;0;10;6.520;58.942;NA;23,52%;23,52%;23,52%;NA%;33,82%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA QUARTA COLÔNIA DO RGS - SICREDI QUARTA COLÔNIA;87755047;b3S;;I;2;NOVA PALMA;RS;03/2014;14.269;0;14.269;0;14.269;58.668;0;0;0;0;0;0;58.668;NA;24,32%;24,32%;24,32%;NA%;7,83%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;03/2014;8.765;0;8.765;0;8.765;58.654;0;0;0;0;0;0;58.654;NA;14,94%;14,94%;14,94%;NA%;12,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;03/2014;14.648;0;14.648;0;14.648;58.123;0;0;0;0;0;0;58.123;NA;25,20%;25,20%;25,20%;NA%;13,24%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;03/2014;8.717;0;8.717;0;8.717;58.026;0;0;0;0;0;0;58.026;NA;15,02%;15,02%;15,02%;NA%;19,34%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;03/2014;22.833;0;22.833;0;22.833;58.019;0;0;0;0;0;0;58.019;NA;39,35%;39,35%;39,35%;NA%;9,59%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;03/2014;14.222;0;14.222;0;14.222;57.855;0;0;0;0;0;0;57.855;NA;24,58%;24,58%;24,58%;NA%;7,79%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;03/2014;12.980;0;12.980;0;12.980;57.613;0;0;0;0;0;0;57.613;NA;22,53%;22,53%;22,53%;NA%;18,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;03/2014;24.453;0;24.453;0;24.453;56.744;0;0;0;0;0;0;56.744;NA;43,09%;43,09%;43,09%;NA%;10,22%
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;03/2014;9.062;0;9.062;0;9.062;56.435;0;0;0;0;0;0;56.435;NA;16,06%;16,06%;16,06%;NA%;8,60%
BEXS;51743;b2;;C;2;SAO PAULO;SP;03/2014;7.618;0;7.618;0;7.618;23.184;13.837;0;60;0;13.897;19.183;56.263;NA;13,54%;13,54%;13,54%;NA%;9,92%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;03/2014;10.059;0;10.059;0;10.059;56.252;0;0;0;0;0;0;56.252;NA;17,88%;17,88%;17,88%;NA%;11,02%
JGP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14035129;n2;;I;2;RIO DE JANEIRO;RJ;03/2014;8.803;0;8.803;0;8.803;4.029;0;0;0;0;0;52.211;56.240;NA;15,65%;15,65%;15,65%;NA%;5,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;03/2014;10.152;0;10.152;0;10.152;53.958;0;0;0;0;0;2.093;56.051;NA;18,11%;18,11%;18,11%;NA%;14,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;03/2014;29.353;0;29.353;0;29.353;55.456;0;0;0;0;0;0;55.456;NA;52,93%;52,93%;52,93%;NA%;6,04%
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;03/2014;-1.448;0;-1.448;0;-1.448;32.535;0;0;0;0;0;22.735;55.270;NA;-2,62%;-2,62%;-2,62%;NA%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;03/2014;10.625;0;10.625;0;10.625;55.257;0;0;0;0;0;0;55.257;NA;19,23%;19,23%;19,23%;NA%;12,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;03/2014;11.206;0;11.206;0;11.206;55.114;0;0;0;0;0;0;55.114;NA;20,33%;20,33%;20,33%;NA%;29,16%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;03/2014;61.776;0;61.776;0;61.776;54.941;0;0;0;0;0;0;54.941;NA;112,44%;112,44%;112,44%;NA%;1,09%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;03/2014;41.919;0;41.919;0;41.919;54.667;0;0;0;0;0;0;54.667;NA;76,68%;76,68%;76,68%;NA%;1,28%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;03/2014;11.635;0;11.635;0;11.635;54.629;0;0;0;0;0;0;54.629;NA;21,30%;21,30%;21,30%;NA%;14,03%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;03/2014;17.343;0;17.343;0;17.343;54.502;0;0;0;0;0;0;54.502;NA;31,82%;31,82%;31,82%;NA%;1,85%
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;03/2014;24.508;0;24.508;0;24.508;53.937;0;0;0;0;0;0;53.937;NA;45,44%;45,44%;45,44%;NA%;3,20%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;03/2014;12.696;0;12.696;0;12.696;53.709;0;0;0;0;0;0;53.709;NA;23,64%;23,64%;23,64%;NA%;7,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;03/2014;22.188;0;22.188;0;22.188;53.549;0;0;0;0;0;0;53.549;NA;41,43%;41,43%;41,43%;NA%;6,74%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CASCAVEL - CRESOL CASCAVEL;2448310;b3S;;I;2;CASCAVEL;PR;03/2014;12.185;0;12.185;0;12.185;53.542;0;0;0;0;0;0;53.542;NA;22,76%;22,76%;22,76%;NA%;7,75%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA E DOS ÓRGÃOS VINCULADOS À PRESIDÊNCIA DA REPÚBLICA LTDA. - SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;;I;2;BRASILIA;DF;03/2014;47.128;0;47.128;0;47.128;53.390;0;0;0;0;0;0;53.390;NA;88,27%;88,27%;88,27%;NA%;1,63%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5203605;b3S;;I;2;BURITIS;RO;03/2014;17.172;0;17.172;0;17.172;53.288;0;0;0;0;0;0;53.288;NA;32,23%;32,23%;32,23%;NA%;4,84%
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;03/2014;19.973;0;19.973;0;19.973;52.708;0;0;0;0;0;0;52.708;NA;37,89%;37,89%;37,89%;NA%;7,28%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - UNICRED ANHANGUERA;2647564;b3S;;I;2;ARARAS;SP;03/2014;8.150;0;8.150;0;8.150;52.688;0;0;0;0;0;0;52.688;NA;15,47%;15,47%;15,47%;NA%;10,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;03/2014;33.812;0;33.812;0;33.812;52.423;0;0;0;0;0;0;52.423;NA;64,50%;64,50%;64,50%;NA%;0,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;;I;2;PIUMHI;MG;03/2014;10.114;0;10.114;0;10.114;52.151;0;0;0;0;0;0;52.151;NA;19,39%;19,39%;19,39%;NA%;15,17%
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;;I;2;ARARUAMA;RJ;03/2014;15.195;0;15.195;0;15.195;43.525;0;0;0;0;0;8.344;51.869;NA;29,30%;29,30%;29,30%;NA%;0,35%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18966739;b3S;;I;2;TRES PONTAS;MG;03/2014;10.166;0;10.166;0;10.166;51.762;0;0;0;0;0;0;51.762;NA;19,64%;19,64%;19,64%;NA%;16,76%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;;I;2;BARRA BONITA;SP;03/2014;56.770;0;56.770;0;56.770;51.396;0;0;0;0;0;0;51.396;NA;110,45%;110,45%;110,45%;NA%;1,59%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CRUZ MACHADO - CRESOL CRUZ MACHADO;5277312;b3S;;I;2;CRUZ MACHADO;PR;03/2014;11.257;0;11.257;0;11.257;51.191;0;0;0;0;0;0;51.191;NA;21,99%;21,99%;21,99%;NA%;5,08%
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;03/2014;14.727;0;14.727;0;14.727;51.184;0;0;0;0;0;0;51.184;NA;28,77%;28,77%;28,77%;NA%;7,53%
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;03/2014;112.876;0;112.876;0;112.876;30.540;844;0;0;0;844;19.692;51.077;NA;220,99%;220,99%;220,99%;NA%;0,26%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARANÉSIA LTDA. - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;03/2014;18.212;0;18.212;0;18.212;50.981;0;0;0;0;0;0;50.981;NA;35,72%;35,72%;35,72%;NA%;4,58%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;03/2014;11.465;0;11.465;0;11.465;50.739;0;0;0;0;0;0;50.739;NA;22,59%;22,59%;22,59%;NA%;24,11%
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S.A. - AFERR;3058464;n1;;I;1;BOA VISTA;RR;03/2014;12.030;0;12.030;0;12.030;49.974;0;0;91;0;91;641;50.706;NA;23,73%;23,73%;23,73%;NA%;3,37%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;03/2014;11.924;0;11.924;0;11.924;50.654;0;0;0;0;0;0;50.654;NA;23,54%;23,54%;23,54%;NA%;6,50%
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;03/2014;8.807;0;8.807;0;8.807;6.833;16.023;0;0;0;16.023;27.744;50.601;NA;17,41%;17,41%;17,41%;NA%;26,66%
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;03/2014;38.203;0;38.203;0;38.203;3.419;4.449;0;14.824;27.878;47.151;0;50.570;NA;75,54%;75,54%;75,54%;NA%;6,87%
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;03/2014;19.975;0;19.975;0;19.975;50.432;0;0;0;0;0;0;50.432;NA;39,61%;39,61%;39,61%;NA%;27,49%
MÚLTIPLA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;;I;2;FORTALEZA;CE;03/2014;6.067;0;6.067;0;6.067;39.551;0;0;0;0;0;10.610;50.160;NA;12,10%;12,10%;12,10%;NA%;0,79%
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS FEDERAIS DE MINAS GERAIS LTDA.;1760242;b3S;;I;2;BELO HORIZONTE;MG;03/2014;18.579;0;18.579;0;18.579;50.141;0;0;0;0;0;0;50.141;NA;37,05%;37,05%;37,05%;NA%;3,85%
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;03/2014;6.953;0;6.953;0;6.953;1.867;2.758;0;2.033;5.907;10.699;37.097;49.663;NA;14,00%;14,00%;14,00%;NA%;6,15%
CREDSUPER - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;4138455;b3S;;I;2;NATAL;RN;03/2014;15.325;0;15.325;0;15.325;49.380;0;0;0;0;0;0;49.380;NA;31,03%;31,03%;31,03%;NA%;9,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57647653;b3S;;I;2;HOLAMBRA;SP;03/2014;9.399;0;9.399;0;9.399;49.258;0;0;0;0;0;0;49.258;NA;19,08%;19,08%;19,08%;NA%;17,36%
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;03/2014;17.826;0;17.826;0;17.826;40.185;0;0;2;0;2;8.849;49.036;NA;36,35%;36,35%;36,35%;NA%;32,51%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;03/2014;10.556;0;10.556;0;10.556;48.965;0;0;0;0;0;0;48.965;NA;21,56%;21,56%;21,56%;NA%;8,80%
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;;I;2;CATANDUVA;SP;03/2014;50.338;0;50.338;0;50.338;47.770;0;0;0;0;0;0;47.770;NA;105,38%;105,38%;105,38%;NA%;1,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;;I;2;JOAO PINHEIRO;MG;03/2014;13.388;0;13.388;0;13.388;47.727;0;0;0;0;0;0;47.727;NA;28,05%;28,05%;28,05%;NA%;8,12%
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;03/2014;15.562;0;15.562;0;15.562;241;423;0;2.688;2.717;5.828;41.511;47.581;NA;32,71%;32,71%;32,71%;NA%;12,43%
WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;;I;2;SAO PAULO;SP;03/2014;5.266;0;5.266;0;5.266;23.418;0;0;12;11.058;11.070;13.042;47.530;NA;11,08%;11,08%;11,08%;NA%;40,06%
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;03/2014;8.504;0;8.504;0;8.504;4.638;3.035;0;0;0;3.035;39.541;47.214;NA;18,01%;18,01%;18,01%;NA%;12,15%
