Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA  DE  CRÉDITO DA REGIÃO DE ITURAMA LTDA  SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;06/2008;352;0;0;29.125;-583;28.542;0;0;0;0;0;378;4.894;1.649;35.815;0;35.815
COOPERATIVA DE CRÉDITO DE UNAÍ E NOROESTE MINEIRO LTDA - SICOOB CREDIUNAÍ;86564051;b3S;;I;2;UNAI;MG;06/2008;176;0;0;12.568;-110;12.459;0;0;0;0;0;710;19.476;2.665;35.486;0;35.486
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;06/2008;206;14.650;14.648;0;0;0;0;0;0;0;0;3.276;0;2.692;35.473;0;35.473
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;06/2008;831;0;0;21.931;-651;21.279;0;0;0;0;0;768;10.874;1.481;35.234;0;35.234
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;06/2008;110;0;1.082;22.462;-2.207;20.255;0;0;0;0;0;620;11.602;1.484;35.153;0;35.153
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE ARARAQUARA E REGIÃO - SICREDI ARARAQUARA SP;73113243;b3S;;I;2;ARARAQUARA;SP;06/2008;77;5;265;9.964;-102;9.862;0;0;0;0;0;135;23.284;1.361;34.988;0;34.988
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;06/2008;158;32.428;0;1.679;-4;1.674;0;0;0;0;0;352;33;95;34.740;0;34.740
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA -UNICRED VALES DO TAQUARI E RIO PARDO;1635462;b3S;;I;2;LAJEADO;RS;06/2008;140;0;0;22.077;-403;21.674;0;0;0;0;0;537;11.515;617;34.483;0;34.483
BANCO MAXINVEST S.A.;80271455;b2;;I;2;CURITIBA;PR;06/2008;105;21.725;0;6.763;-143;6.620;0;0;0;0;0;524;1;5.433;34.408;0;34.408
COOPERATIVA DE CRÉDITO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;06/2008;166;224;0;29.422;-724;28.698;0;0;0;0;0;546;3.311;1.427;34.371;0;34.371
ASSOCIACAO DE POUPANCA E EMPRESTIMO DE PERNAMBUCO-APEPE;10959245;n1;;I;2;RECIFE;PE;06/2008;9;0;0;25.450;-14.435;11.015;0;0;0;0;0;3.008;20.099;47;34.179;0;34.179
SICOOB NOSSACOOP-COOP.DE ECON. E CRÉD. DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA E DOS SERVIDORES DO MINISTÉRIO DO TRABALHO E EMPREGO DE MINAS GERAIS LTDA;1760242;b3S;;I;2;BELO HORIZONTE;MG;06/2008;265;0;0;20.932;-604;20.328;0;0;0;0;0;1.518;11.058;984;34.153;0;34.153
H.H.PICCHIONI;30829;n2;;C;2;BELO HORIZONTE;MG;06/2008;1.198;5.500;15.597;0;0;0;0;0;0;0;0;6.981;93;4.760;34.128;0;34.128
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;;I;2;JUIZ DE FORA;MG;06/2008;230;0;0;12.525;-365;12.160;0;0;0;0;0;781;18.728;1.986;33.887;0;33.887
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;06/2008;629;0;0;8.783;-370;8.413;0;0;0;0;0;47;24.210;575;33.874;0;33.874
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO SOTURNO - SICREDI VALE DO SOTURNO;87788394;b3S;;I;2;FAXINAL DO SOTURNO;RS;06/2008;124;0;0;16.486;-1.881;14.605;0;0;0;0;0;113;17.153;1.619;33.614;0;33.614
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;06/2008;158;0;528;22.410;-621;21.788;0;0;0;0;0;189;9.818;1.125;33.607;0;33.607
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DA SAÚDE DE PATOS DE MINAS LTDA;2582212;b3S;;I;2;PATOS DE MINAS;MG;06/2008;87;0;0;12.135;-339;11.796;0;0;0;0;0;516;20.139;1.028;33.566;0;33.566
COOPERATIVA DE CRÉDITO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;06/2008;220;0;0;23.848;-690;23.158;0;0;0;0;0;333;8.621;1.183;33.515;0;33.515
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;06/2008;153;0;7.654;17.226;-207;17.019;0;0;0;0;0;936;6.226;1.485;33.474;0;33.474
COOPERATIVA DE CRÉDITO DE SANTO ANTONIO DO MONTE LTDA - SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;06/2008;251;0;0;17.188;-642;16.546;0;0;0;0;0;825;14.655;1.184;33.459;0;33.459
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;06/2008;151;0;0;20.147;-406;19.741;0;0;0;0;0;292;10.789;2.392;33.365;0;33.365
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62280490;n2;;I;2;SAO PAULO;SP;06/2008;55;0;30.325;0;0;0;0;0;0;0;0;2.643;0;189;33.213;0;33.213
COOPERATIVA DE CREDITO DO OESTE DE MINAS GERAIS LTDA - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;06/2008;298;0;0;19.735;-311;19.424;0;0;0;0;0;735;10.805;1.923;33.184;0;33.184
COOPERATIVA DE CREDITO DO NORDESTE DE MINAS GERAIS LTDA. - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;06/2008;151;0;0;20.591;-540;20.051;0;0;0;0;0;638;9.463;2.715;33.018;0;33.018
COOPERATIVA DE CRÉDITO DA REGIÃO DE GUARANÉSIA LTDA - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;06/2008;193;0;0;21.029;-385;20.645;0;0;0;0;0;611;10.082;1.353;32.883;0;32.883
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE  DE GUARULHOS - UNICRED DE GUARULHOS;2250794;b3S;;I;2;GUARULHOS;SP;06/2008;1.262;0;2.526;10.438;-379;10.059;0;0;0;0;0;239;18.348;336;32.771;0;32.771
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;;I;2;PORTO ALEGRE;RS;06/2008;725;7.403;15.120;0;0;0;0;0;0;0;0;8.651;10;776;32.685;0;32.685
COOPERATIVA DE CRÉDITO RURAL DO VALE DO ARAGUAIA LTDA;24830879;b3S;;I;2;MINEIROS;GO;06/2008;235;0;0;12.082;-659;11.424;0;0;0;0;0;283;18.278;2.242;32.462;0;32.462
COOPERATIVA DE CRÉDITO RURAL DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;06/2008;270;0;0;15.186;-1.595;13.591;0;0;0;0;0;367;16.419;1.815;32.462;0;32.462
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE CAMPINA GRANDE LTDA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;06/2008;240;0;0;14.082;-122;13.960;0;0;0;0;0;259;15.716;2.045;32.221;0;32.221
COOPERATIVA DE CRÉDITO RURAL CERRADO;74040056;b3S;;I;2;CAMPO VERDE;MT;06/2008;211;0;0;14.611;-870;13.742;0;0;0;0;0;284;15.164;2.435;31.836;0;31.836
COOPERATIVA DE CREDITO DOS PRODUTORES RURAIS DA REGIÃO DE CARATINGA LTDA - SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;06/2008;345;0;831;20.218;-879;19.339;0;0;0;0;0;1.381;8.045;1.563;31.504;0;31.504
COOPERATIVA DE CREDITO RURAL CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;06/2008;642;0;10.725;14.387;-1.129;13.258;0;0;0;0;0;448;4.674;1.703;31.449;0;31.449
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DE CONTABILISTAS DO OESTE CATARINENSE LTDA - UNICRED OESTE CATARINENSE;1039011;b3S;;I;2;CHAPECO;SC;06/2008;67;0;0;19.613;-245;19.368;0;0;0;0;0;708;10.632;565;31.338;0;31.338
COOPERATIVA DE CRÉDITO RURAL DE JI-PARANÁ LTDA;2309070;b3S;;I;2;JI-PARANA;RO;06/2008;3.266;0;1.687;26.690;-2.038;24.653;0;0;0;0;0;172;84;1.438;31.301;0;31.301
COOPERATIVA DE CRÉDITO RURAL CAMPOS DAS VERTENTES LTDA - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;06/2008;588;0;18;18.297;-391;17.907;0;0;0;0;0;1.488;9.607;1.626;31.235;0;31.235
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO OESTE DE MINAS LTDA;71425458;b3S;;I;2;FORMIGA;MG;06/2008;261;0;0;12.962;-254;12.709;0;0;0;0;0;814;15.467;1.792;31.043;0;31.043
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;06/2008;13;0;0;11.101;-89;11.012;0;0;0;0;0;23;19.482;455;30.985;0;30.985
BARIGUI S.A. CREDITO, FINANCIAMENTO E INVESTIMENTOS;556603;n1;;I;2;CURITIBA;PR;06/2008;136;5.082;0;25.355;-871;24.484;0;0;0;0;0;794;9;472;30.977;0;30.977
UNILETRA;50593;n1;;C;2;VITORIA;ES;06/2008;454;2.800;8.411;8.770;-1.053;7.716;0;0;0;0;0;1.104;8.182;2.265;30.932;0;30.932
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;06/2008;98;0;0;16.720;-1.047;15.673;0;0;0;0;0;718;12.877;1.532;30.899;0;30.899
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;;I;2;IRAI DE MINAS;MG;06/2008;21;0;0;13.729;-108;13.621;0;0;0;0;0;431;15.657;1.002;30.733;0;30.733
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR;1869822;b3S;;I;2;SARANDI;RS;06/2008;1.948;0;13.153;17.838;-6.594;11.244;0;0;0;0;0;858;2.057;1.439;30.699;0;30.699
COOPERATIVA DE CREDITO RURAL DE CAMPO GRANDE E REGIAO;3042597;b3S;;I;2;CAMPO GRANDE;MS;06/2008;274;0;0;15.559;-518;15.041;0;0;0;0;0;246;13.354;1.445;30.361;0;30.361
SCHRODER INVESTMENT MANAGEMENT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92886662;n2;;I;3;SAO PAULO;SP;06/2008;49;0;21.435;0;0;0;0;0;0;0;0;6.608;302;1.801;30.195;0;30.195
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;06/2008;2;0;1.110;28.775;-664;28.112;0;0;0;0;0;894;0;3;30.121;0;30.121
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MÉDICOS E DEMAIS PROFISSIONAIS NÍVEL SUPERIOR DA SAÚDE DE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;06/2008;121;0;278;11.339;-419;10.919;0;0;0;0;0;594;16.599;1.534;30.045;0;30.045
GERALDO CORREA - CORRETORA DE VALORES MOBILIARIOS S/A;20230272;n2;;I;2;BELO HORIZONTE;MG;06/2008;379;0;25.712;0;0;0;0;0;0;0;0;1.033;13;2.699;29.836;0;29.836
COOPERATIVA DE ECONOMIA E CRÉDITO DOS COMERCIANTES DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;06/2008;534;0;2.617;17.866;-915;16.952;0;0;0;0;0;899;7.318;1.217;29.537;0;29.537
COOPERATIVA DE CRÉDITO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;06/2008;93;0;0;17.508;-569;16.939;0;0;0;0;0;11;12.048;335;29.426;0;29.426
TROPICAL COMPANHIA DE CREDITO IMOBILIARIO;4392825;n1;;I;2;MANAUS;AM;06/2008;318;86;0;10.942;-9.200;1.742;0;0;0;0;0;24.254;2.514;295;29.210;0;29.210
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE JUNDIAÍ E REGIÃO - SICREDI JUNDIAÍ SUDESTE;4167614;b3S;;I;2;JUNDIAI;SP;06/2008;234;0;245;15.715;-425;15.290;0;0;0;0;0;1.627;10.387;1.261;29.044;0;29.044
COOPERATIVA DE CRÉDITO RURAL DE PIUMHI LTDA;41805003;b3S;;I;2;PIUMHI;MG;06/2008;464;69;5.382;16.948;-255;16.694;0;0;0;0;0;161;4.781;1.406;28.957;0;28.957
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA GRANDE CUIABÁ   SICREDI EMPREENDEDORES MT;4904878;b3S;;I;2;CUIABA;MT;06/2008;394;0;0;13.209;-987;12.222;0;0;0;0;0;385;13.749;2.081;28.831;0;28.831
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO SICREDI SAÚDE CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;06/2008;163;0;146;12.507;-345;12.162;0;0;0;0;0;68;15.326;852;28.718;0;28.718
COOPERATIVA DE CREDITO MUTUO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTERIO PUBLICO NO ESTADO DO PARANA - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;06/2008;130;0;0;8.511;-43;8.468;0;0;0;0;0;28;19.517;335;28.479;0;28.479
COOPERATIVA DE CRÉDITO RURAL DE PATROCÍNIO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;06/2008;153;0;0;20.175;-279;19.896;0;0;0;0;0;208;7.337;800;28.394;0;28.394
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES AGRÍCOLAS E PECUÁRIOS DA MÉDIA SOROCABANA;44373041;b3S;;I;2;ASSIS;SP;06/2008;147;0;8.493;14.949;-115;14.833;0;0;0;0;0;13;4.056;776;28.318;0;28.318
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;;I;2;SAO PAULO;SP;06/2008;11.392;0;0;16.983;-85;16.898;0;0;0;0;0;10;0;0;28.300;0;28.300
COOPERATIVA DE CRÉDITO RURAL VALE DO CHAPECOZINHO - SICOOB - VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;06/2008;568;0;2.166;14.403;-2.335;12.067;0;0;0;0;0;314;12.008;1.145;28.268;0;28.268
BANEX;50878;n1;;C;2;SAO PAULO;SP;06/2008;1.146;6.109;12;15.603;-2.039;13.564;0;0;0;0;0;5.682;48;1.567;28.129;0;28.129
COOPERATIVA DE CRÉDITO RURAL DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;;I;2;BOA ESPERANCA;MG;06/2008;117;0;2.893;17.400;-468;16.932;0;0;0;0;0;972;5.893;1.157;27.964;0;27.964
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL;3750034;b3S;;I;2;PORTO ALEGRE;RS;06/2008;27;0;0;12.581;-183;12.397;0;0;0;0;0;190;13.946;1.050;27.610;0;27.610
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;06/2008;224;0;0;19.953;-727;19.226;0;0;0;0;0;42;7.072;947;27.511;0;27.511
COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;06/2008;462;0;1.646;11.624;-3.443;8.182;0;0;0;0;0;476;15.986;747;27.498;0;27.498
COOPERATIVA DE CRÉDITO RURAL DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;06/2008;647;0;0;10.607;-319;10.288;0;0;0;0;0;1.113;13.402;1.787;27.237;0;27.237
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;;I;2;CATANDUVA;SP;06/2008;51;0;304;27.075;-1.865;25.210;0;0;0;0;0;654;28;650;26.898;0;26.898
COOPERATIVA DE CREDITO RURAL JUSCIMEIRA;32983165;b3S;;I;2;JUSCIMEIRA;MT;06/2008;199;0;0;16.238;-1.318;14.921;0;0;0;0;0;397;8.845;2.261;26.623;0;26.623
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;06/2008;851;0;0;15.089;-1.716;13.373;0;0;0;0;0;298;10.858;1.195;26.575;0;26.575
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DAS MISSOES LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;06/2008;119;0;0;10.666;-316;10.350;0;0;0;0;0;118;15.294;627;26.507;0;26.507
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;;I;2;MANAUS;AM;06/2008;0;12.460;12.546;566;-6;561;0;0;0;0;0;2;768;153;26.489;0;26.489
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA USIMINAS E EMPRESAS COLIGADAS LTDA - COOPECO;19869338;b3S;;I;2;IPATINGA;MG;06/2008;834;190;0;12.770;-417;12.353;0;0;0;0;0;819;9.730;2.367;26.293;0;26.293
COOPERATIVA DE CRÉDITO DE CAPELINHA E REGIÃO LTDA. - SICOOB CREDICAP;71243034;b3S;;I;2;CAPELINHA;MG;06/2008;331;0;84;18.102;-749;17.353;0;0;0;0;0;423;6.791;1.165;26.147;0;26.147
UNICRED DOURADOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE DOURADOS;37554441;b3S;;I;2;DOURADOS;MS;06/2008;38;0;496;5.805;-637;5.168;0;0;0;0;0;522;18.478;1.318;26.019;0;26.019
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;06/2008;379;580;230;15.842;-891;14.952;0;0;0;0;0;88;8.214;1.465;25.908;0;25.908
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;;I;2;BELEM;PA;06/2008;275;0;0;22.777;-349;22.428;0;0;0;0;0;20;2.013;1.147;25.883;0;25.883
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;06/2008;98;0;0;23.367;-274;23.093;0;0;0;0;0;1.784;8;867;25.850;0;25.850
SAO PAULO CORRETORA DE VALORES LTDA;61822052;n2;;I;2;SAO PAULO;SP;06/2008;35;0;1.001;0;0;0;0;0;0;0;0;24.197;3;470;25.707;0;25.707
COOPERATIVA DE CRÉDITO DE PARAOPEBA LTDA - SICOOB CREDIPARAOPEBA;22749014;b3S;;I;2;PARAOPEBA;MG;06/2008;224;0;0;10.718;-175;10.543;0;0;0;0;0;429;13.275;1.195;25.665;0;25.665
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;06/2008;27;3.357;15.303;0;0;0;0;0;0;0;0;1.470;1;5.391;25.549;0;25.549
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;06/2008;68;37;2.402;21.417;-1.636;19.781;0;0;0;0;0;1.951;22;1.273;25.535;0;25.535
COOPERATIVA DE CRÉDITO DOS COMERCIANTES DE CONFECÇÕES E CERAMISTAS DE ARAGUARI E REGIÃO LTDA. -SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;06/2008;673;0;2.239;16.002;-894;15.108;0;0;0;0;0;107;6.021;1.286;25.433;0;25.433
COOPERATIVA DE CRÉDITO DO LAGO TRÊS MARIAS LTDA. - SICOOB CREDINOVA;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;06/2008;346;0;0;16.423;-247;16.176;0;0;0;0;0;868;6.015;2.016;25.421;0;25.421
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DO VALE DO PARAÍSO LTDA - SICOOB CREDIVAP;22656789;b3S;;I;2;ESPERA FELIZ;MG;06/2008;511;0;0;16.386;-283;16.102;0;0;0;0;0;765;6.971;1.006;25.356;0;25.356
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;06/2008;154;0;6.098;16.758;-331;16.427;0;0;0;0;0;66;1.369;1.068;25.181;0;25.181
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO - SICOOB COOPERCREDI-SP;915950;b3S;;I;2;SAO PAULO;SP;06/2008;218;0;0;19.084;-582;18.502;0;0;0;0;0;1.688;3.523;1.144;25.075;0;25.075
COOPERATIVA DE CRÉDITO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;06/2008;88;0;0;8.600;-314;8.286;0;0;0;0;0;1.299;14.492;858;25.023;0;25.023
COOPERATIVA DE CRÉDITO RURAL DE BRASÍLIA LTDA. - SICOOB CREDIBRASÍLIA;1187961;b3S;;I;2;BRASILIA;DF;06/2008;280;102;0;14.391;-2.992;11.399;0;0;0;0;0;137;11.738;1.274;24.930;0;24.930
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SUL E SUDOESTE MINEIRO LTDA. - SICOOB CREDIACIP;599085;b3S;;I;2;PASSOS;MG;06/2008;144;0;0;12.820;-397;12.423;0;0;0;0;0;691;11.207;441;24.907;0;24.907
BONCRED;51389;n1;;C;2;NOVO HAMBURGO;RS;06/2008;159;0;9.583;5.771;-78;5.693;17;8.574;3.605;-41;12.155;100;0;781;28.470;3.605;24.866
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE CENTRO MINEIRA LTDA.;71411854;b3S;;I;2;BETIM;MG;06/2008;95;0;0;7.779;-213;7.565;0;0;0;0;0;484;15.373;1.306;24.824;0;24.824
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE BELÉM;83315408;b3S;;I;2;BELEM;PA;06/2008;188;0;0;13.897;-608;13.289;0;0;0;0;0;140;10.325;801;24.743;0;24.743
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS   CREDITÊXTIL;3461243;b3S;;I;2;BLUMENAU;SC;06/2008;717;0;0;15.355;-277;15.078;0;0;0;0;0;972;6.474;1.411;24.651;0;24.651
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;;I;2;IJUI;RS;06/2008;278;0;0;10.265;-294;9.971;0;0;0;0;0;270;13.807;287;24.612;0;24.612
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DE GOIÂNIA;2480577;b3S;;I;2;GOIANIA;GO;06/2008;150;0;0;8.949;-225;8.724;0;0;0;0;0;29;13.692;1.936;24.532;0;24.532
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;;I;1;NATAL;RN;06/2008;92;0;13.144;8.190;-2.912;5.278;0;0;0;0;0;1.198;1.600;3.212;24.524;0;24.524
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;;I;2;SAO PAULO;SP;06/2008;117;20.830;468;490;0;490;0;0;0;0;0;2.035;81;475;24.496;0;24.496
