Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7.108.146;b3S;I;2;S5;9;CRIXAS;GO;06/2022;23.425;0;0;0;0;0;0;0;0;60;237;624;1.122;195;0;0;2.238;0;27;80;202;75;0;0;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;1.030;6.667;8.508;1.510;0;0;17.782;133;2.813;76;0;0;0;0;3.022;0
COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA;42.934.794;b3S;I;2;S5;9;PIMENTA;MG;06/2022;23.114;0;33;80;149;44;24;0;329;3;1.396;1.194;2.658;1.416;478;0;7.145;0;80;247;517;160;0;0;1.004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.841;3.713;3.114;1.762;233;0;12.663;61;1.307;175;70;85;274;0;1.972;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7.853.842;b3S;I;2;S5;9;OURO;SC;06/2022;23.108;0;0;0;0;0;0;0;0;1.259;2.377;3.605;3.563;1.503;1.267;0;13.574;7;118;292;466;67;0;0;949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;2.093;0;0;0;0;0;2.145;2.216;1.042;1.101;1.150;480;450;0;6.440;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1.736.516;b3S;I;2;S5;9;DIVINOPOLIS;MG;06/2022;22.771;0;119;344;662;204;0;0;1.330;279;2.203;5.275;8.003;1.053;66;0;16.879;10;147;353;236;32;0;0;778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;1.361;1.100;724;39;169;0;3.784;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86.585.049;b3S;I;2;S5;9;UBERABA;MG;06/2022;22.313;0;0;0;0;0;0;0;0;147;3.544;2.626;1.806;299;0;0;8.422;0;74;130;169;22;0;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;2.932;5.031;208;0;0;0;8.514;392;3.760;683;68;31;49;0;4.983;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA;57.563.728;b3S;I;2;S5;9;PAULINIA;SP;06/2022;22.274;16;1.241;5.353;11.984;3.170;38;0;21.802;0;36;123;148;55;61;0;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;36;0;8;0;0;0;50;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68.512.748;b3S;I;2;S5;9;ESMERALDAS;MG;06/2022;22.245;0;28;75;116;0;0;0;220;226;1.424;3.499;6.240;1.880;20;0;13.288;23;529;1.407;2.583;502;5;0;5.051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;332;566;846;214;0;0;2.076;372;1.157;36;42;3;0;0;1.610;0
CREDISIS OESTE - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE;4.985.665;b3S;I;2;S5;9;ESPIGAO D'OESTE;RO;06/2022;22.231;0;0;0;0;0;0;0;0;0;1.638;3.155;382;13;0;0;5.190;0;85;186;260;0;0;0;531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.280;2.924;0;0;0;10.204;158;5.628;520;0;0;0;0;6.305;0
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3.128.973;b3S;I;2;S5;9;TERESINA;PI;06/2022;22.171;2;103;321;542;247;162;0;1.376;104;1.609;3.688;3.475;166;0;0;9.042;6;177;513;833;97;0;0;1.626;0;0;0;0;0;0;0;0;374;3.321;1.525;8;0;0;0;5.228;0;0;0;0;0;0;0;0;186;976;1.291;1.967;331;148;0;4.899;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4.525.997;b3S;I;2;S4;9;CAXIAS DO SUL;RS;06/2022;21.824;12;226;589;856;133;2;0;1.818;34;960;2.481;3.720;904;8;0;8.107;0;87;209;329;135;0;0;760;0;0;0;0;0;0;0;0;154;3.348;1.085;7;0;0;0;4.594;0;0;0;0;0;0;0;0;165;1.377;1.199;1.571;899;1.335;0;6.545;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73.092.827;b3S;I;2;S5;9;SAO PAULO;SP;06/2022;21.203;9;1.181;2.784;6.324;4.675;3.655;0;18.628;6;145;388;954;452;115;0;2.060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;351;128;3;0;0;0;515;0
ANDBANK;51.949;b1;C;3;S4;199;SAO PAULO;SP;06/2022;21.189;0;0;0;0;0;0;0;0;0;7.037;6.895;4.841;514;1.897;0;21.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0
COOPERATIVA  ECONOMIA CRÉDITO MÚTUO  SERVS E EMPREGADOS PÚBLICOS MUNIC DE BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA E VESPASIANO SICOOB CREDISERV;1.864.151;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2022;20.959;301;2.776;5.732;7.762;3.479;24;0;20.073;26;97;184;259;46;0;0;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;115;88;3;0;0;0;274;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51.489.318;b3S;I;2;S5;9;SAO PAULO;SP;06/2022;20.903;0;503;1.382;3.139;1.669;11;0;6.705;324;1.273;2.925;6.200;2.801;202;0;13.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;358;0;0;0;0;473;0
BANCO MONEO S.A.;7.441.209;b2;I;2;S4;8;CAXIAS DO SUL;RS;06/2022;20.837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;2.423;6.836;8.755;1.922;4;0;20.054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;135;293;307;20;0;0;783;0
COOPERATIVA DE CRÉDITO RURAL  E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5.745.533;b3S;I;2;S5;9;ITATIBA DO SUL;RS;06/2022;20.761;0;4;10;22;9;0;0;44;133;867;2.074;1.517;562;479;0;5.633;25;130;361;837;395;30;0;1.777;0;0;0;0;0;0;0;0;1;13;3;0;0;0;0;18;52;1.003;2.686;2.393;2.246;2.400;0;10.781;76;246;1.224;617;220;123;3;2.508;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47.944.277;b3S;I;2;S5;9;JUNDIAI;SP;06/2022;20.551;0;421;1.265;1.379;17;0;0;3.082;0;2.079;5.464;9.834;92;0;0;17.469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;18.188.384;n1;I;2;S5;10;MARINGA;PR;06/2022;20.470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.787;3.904;8.104;1.673;1;0;0;20.470;0
BANCO RANDON S.A.;11.476.673;b2;I;2;S4;8;CAXIAS DO SUL;RS;06/2022;20.398;21;1.766;4.273;3.662;4;0;0;9.726;506;887;2.220;2.291;182;0;0;6.086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;855;1.921;1.795;0;0;0;4.585;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2.285.107;b3S;I;2;S5;9;CAMPINAS;SP;06/2022;19.906;677;1.478;3.724;7.597;4.541;39;0;18.056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.845;5;0;0;0;0;0;1.850;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71.261.184;b3S;I;2;S5;9;CARATINGA;MG;06/2022;19.617;0;0;0;0;0;0;0;0;58;1.244;3.290;6.427;1.993;2.115;0;15.125;11;273;730;1.028;96;0;0;2.139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;1.510;607;0;0;0;0;2.353;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2.924.977;b3S;I;2;S4;9;CURITIBA;PR;06/2022;19.516;0;38;113;189;68;0;0;408;56;1.416;3.463;4.540;756;27;0;10.258;1;168;448;777;231;0;0;1.625;0;0;0;0;0;0;0;0;120;2.348;722;3;0;0;0;3.193;0;0;0;0;0;0;0;0;87;1.170;1.148;1.064;450;113;0;4.031;0
SERVICOOP - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS ESTADUAIS E MUNICIPAIS DO RIO GRANDE DO SUL;3.973.814;b3S;I;2;S5;9;PORTO ALEGRE;RS;06/2022;19.473;201;1.476;5.138;6.243;184;0;0;13.241;302;1.169;2.077;2.383;164;0;0;6.095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;34;93;0;0;0;0;136;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8.652.872;b3S;I;2;S5;9;SANTA TEREZINHA DO PROGRESSO;SC;06/2022;19.358;0;0;0;0;0;0;0;0;139;414;1.047;2.270;734;50;0;4.653;9;118;315;702;272;9;0;1.425;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;13;166;994;2.877;3.253;1.902;1.242;0;10.433;225;502;1.142;668;192;105;1;2.834;0
BANCO XCMG BRASIL S.A.;36.658.769;b2;I;3;S4;8;POUSO ALEGRE;MG;06/2022;19.244;0;0;0;0;0;0;0;0;104;3.118;6.513;8.153;1.356;0;0;19.244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8.143.326;b3S;I;2;S5;9;SAO LUIS;MA;06/2022;18.818;48;465;1.244;2.667;2.109;1.661;0;8.195;91;718;1.468;1.262;80;0;0;3.620;3;266;694;1.150;152;0;0;2.265;0;0;0;0;0;0;0;0;277;2.587;799;4;0;0;0;3.668;0;0;0;0;0;0;0;0;122;559;222;160;7;0;0;1.070;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;06/2022;18.708;0;0;0;0;0;0;0;0;936;1.441;2.963;5.701;3;0;0;11.045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;47;0;0;0;0;167;0;0;0;0;0;0;0;0;252;4.146;2.911;181;5;0;0;7.496;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2.254.376;b3S;I;2;S5;9;DORES DO INDAIA;MG;06/2022;18.520;0;0;0;0;0;0;0;0;129;2.327;3.439;4.028;839;73;0;10.835;14;339;803;1.792;589;0;0;3.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;1.522;905;919;602;4;0;4.148;0
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13.178.690;n1;I;1;S4;30;RECIFE;PE;06/2022;18.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.558;6.541;8.793;417;0;0;0;18.309;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DE TEÓFILO OTONI LTDA. - UNICRED TRÊS VALES;1.709.266;b3S;I;2;S5;9;TEOFILO OTONI;MG;06/2022;18.128;0;142;312;163;0;0;0;616;42;1.270;3.255;3.593;560;201;0;8.920;6;88;246;361;101;0;0;802;0;8;33;77;36;0;0;154;11;1.715;741;0;0;0;0;2.467;0;0;0;0;0;0;0;0;25;1.344;910;1.235;839;816;0;5.169;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2.031.139;b3S;I;2;S5;9;MONTES CLAROS;MG;06/2022;17.858;2;19;48;138;137;166;0;511;22;1.306;5.339;7.122;89;0;0;13.879;0;113;338;402;77;0;0;930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;709;469;45;68;0;1.416;43;939;95;26;20;0;0;1.123;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;S5;9;SUMARE;SP;06/2022;17.566;18;1.208;4.775;8.443;2.971;86;0;17.502;1;5;12;25;15;5;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1.720.488;b3S;I;2;S5;9;GOIANIA;GO;06/2022;17.470;2;1;5;3;0;0;0;12;305;968;2.113;4.075;1.136;197;0;8.793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;397;2.058;0;0;0;2.569;490;687;351;481;479;2.401;1.207;6.096;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7.789.195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;06/2022;17.420;0;0;0;0;0;0;0;0;208;1.236;2.327;3.127;299;0;0;7.197;18;563;1.721;3.061;1.246;18;0;6.627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;1.386;620;276;288;658;0;3.597;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2.833.202;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;06/2022;17.284;0;0;0;0;0;0;0;0;64;1.302;3.244;4.428;1.244;374;0;10.656;0;409;1.079;1.481;239;0;0;3.207;0;53;148;315;207;211;0;933;21;1.423;496;0;0;0;0;1.940;0;0;0;0;0;0;0;0;113;332;102;0;0;0;0;547;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19.875.244;b3S;I;2;S5;9;TIMOTEO;MG;06/2022;17.227;30;477;1.557;2.226;24;0;0;4.314;154;1.025;2.419;3.552;678;81;0;7.908;27;283;800;1.517;215;1;0;2.844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;793;560;381;1;0;0;2.161;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9.343.038;b3S;I;2;S5;9;SOUSA;PB;06/2022;16.897;12;359;986;1.638;757;292;0;4.045;38;907;1.632;1.093;84;0;0;3.753;15;288;737;1.095;132;0;0;2.268;0;0;0;0;0;0;0;0;77;1.748;830;1;0;0;0;2.655;0;0;0;0;0;0;0;0;96;568;1.060;2.042;409;1;0;4.176;0
CREDISIS COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83.325.811;b3S;I;2;S5;9;BELEM;PA;06/2022;16.867;1;221;491;630;173;53;0;1.569;109;1.151;2.720;3.135;906;14;0;8.036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;716;1.956;3.081;1.328;155;0;7.263;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;S5;9;RIO VERDE;GO;06/2022;16.754;38;1.596;4.304;6.621;1.427;42;0;14.027;4;718;563;407;46;0;0;1.737;0;46;124;317;84;0;0;571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;98;169;0;0;0;0;419;0
CREDITAS SOCIEDADE DE CRÉDITO DIRETO S.A.;32.997.490;n1;I;2;S5;43;SAO PAULO;SP;06/2022;16.669;0;0;0;0;0;0;0;0;113;900;3.943;5.590;1.439;44;0;12.029;25;385;1.348;2.172;700;10;0;4.640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5.477.038;b3S;I;2;S5;9;TERESINA;PI;06/2022;16.663;46;1.017;3.291;6.486;1.839;551;0;13.231;62;286;542;471;77;26;0;1.464;2;60;162;345;146;0;0;716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;142;34;109;135;469;112;1.253;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS CARREIRAS DO MINISTÉRIO PÚBLICO, TRIBUNAL DE CONTAS E SECRETARIA DA FAZENDA DO RIO GRANDE DO SUL - SICREDI MP RS;3.662.047;b3S;I;2;S4;9;PORTO ALEGRE;RS;06/2022;16.229;0;832;2.283;4.233;2.317;2.078;0;11.743;0;63;413;137;0;0;0;613;0;48;153;290;21;0;0;512;0;0;0;0;0;0;0;0;6;1.674;633;2;0;0;0;2.316;0;0;0;0;0;0;0;0;1;200;306;194;120;224;0;1.045;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND;62.795.257;b3S;I;2;S5;9;SAO PAULO;SP;06/2022;16.061;22;850;3.629;7.591;3.804;9;0;15.907;20;115;5;8;1;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO ESTADO DE GOIÁS LTDA;4.406.371;b3S;I;2;S5;9;GOIANIA;GO;06/2022;15.759;19;166;495;1.270;651;67;0;2.667;135;687;1.754;3.639;328;311;0;6.854;40;338;987;1.825;464;0;0;3.655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;845;699;214;438;185;201;0;2.582;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR;1.997.612;b3S;I;2;S5;9;SAO PAULO;SP;06/2022;15.752;42;1.093;4.159;6.823;2.806;687;0;15.610;1;20;52;48;17;4;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3.848.103;n1;I;1;S4;30;NATAL;RN;06/2022;15.306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;398;1.224;1.264;1;0;0;3.042;883;2.958;5.131;3.292;0;0;0;12.264;0
GREENCRED - COOPERATIVA DE CREDITO;2.347.114;b3S;I;2;S5;9;CURITIBA;PR;06/2022;15.220;0;0;0;0;0;0;0;0;72;1.990;4.617;6.058;1.526;132;0;14.395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;599;218;0;0;0;4;825;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS;61.039.038;b3S;I;2;S5;9;SAO PAULO;SP;06/2022;15.196;17;1.550;4.753;7.419;1.457;0;0;15.195;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26.758.433;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2022;15.098;0;6;18;21;3;4;0;52;44;1.147;2.911;5.117;3.045;2.694;88;15.046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;06/2022;14.899;0;680;2.826;5.480;2.875;1.205;0;13.066;0;136;389;769;384;155;0;1.833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;S5;9;SAO PAULO;SP;06/2022;14.851;0;801;1.847;4.150;3.972;4.080;0;14.851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;06/2022;14.803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;171;500;843;352;10;0;1.977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;528;1.447;3.995;6.464;388;5;0;12.826;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8.850.613;b3S;I;2;S5;9;FLORIANOPOLIS;SC;06/2022;14.764;0;22;63;108;28;0;0;221;144;1.540;3.617;3.516;608;109;10;9.544;5;89;221;336;44;0;0;695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;653;1.296;1.432;503;293;0;4.304;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54.335.401;b3S;I;2;S5;9;ALUMINIO;SP;06/2022;14.514;2;580;2.512;5.678;3.656;5;0;12.433;49;1.524;137;258;113;0;0;2.081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;S5;9;JACAREI;SP;06/2022;14.445;30;670;3.334;6.141;2.767;536;0;13.477;0;969;0;0;0;0;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
