Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64.237.530;b3S;I;2;;9;ITAUNA;MG;03/2014;48.584;0;20.634;23.367;1.841;730;397;186;143;1.286;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309.024;b3C;I;2;;9;BELO HORIZONTE;MG;03/2014;48.527;164;1.866;20.568;25.928;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2.000.895;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2014;48.042;12;43.203;2.338;1.174;416;125;119;116;539;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2.698.001;b3S;I;2;;9;FRANCISCO BELTRAO;PR;03/2014;47.992;0;44.629;1.171;1.130;215;202;52;157;435;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2.641.032;b3S;I;2;;9;SANTA MARIA;RS;03/2014;47.865;0;22.684;17.764;6.031;1.016;1;58;7;303;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21.797.311;b3S;I;2;;9;BELO HORIZONTE;MG;03/2014;47.851;0;11.583;18.320;11.569;3.482;1.577;866;210;243;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40.429.946;b2;I;2;;13;PORTO REAL;RJ;03/2014;47.393;39.286;4.955;2.955;196;0;0;0;0;0;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;;8;SAO PAULO;SP;03/2014;47.200;47.200;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3.222.753;b3S;I;2;;9;ARIQUEMES;RO;03/2014;47.064;0;12.096;10.996;19.347;2.229;1.136;359;409;491;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8.075.352;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2014;46.589;0;27.647;10.672;5.793;1.556;412;73;80;356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71.154.876;b3S;I;2;;9;JOAO PINHEIRO;MG;03/2014;46.554;0;7.261;19.524;17.140;1.435;103;119;199;773;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1.566.038;b3S;I;2;;9;MANAUS;AM;03/2014;46.478;0;23.266;5.768;4.607;5.216;936;2.281;316;4.088;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25.353.939;b3S;I;2;;9;ALPINOPOLIS;MG;03/2014;46.247;0;9.373;23.063;12.151;412;167;144;33;904;0
SICOOB AC CREDI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1.559.914;b3S;I;2;;9;GOVERNADOR VALADARES;MG;03/2014;46.020;0;15.378;18.275;8.029;1.231;947;640;150;1.371;0
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1.667.766;b3S;I;2;;9;NOVA SERRANA;MG;03/2014;45.721;0;17.449;23.195;4.338;303;0;19;38;379;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41.931.445;b3S;I;2;;9;FORMIGA;MG;03/2014;45.669;20;7.369;19.199;10.638;2.365;2.152;59;448;3.419;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - CREDIMED;69.346.856;b3S;I;2;;9;FRANCA;SP;03/2014;45.637;0;38.668;2.370;826;1.229;793;1.173;168;410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;;9;LAGOA DA PRATA;MG;03/2014;45.452;0;34.595;5.619;2.211;1.067;666;332;214;749;0
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41.669.227;b3S;I;2;;9;UBERLANDIA;MG;03/2014;45.320;0;35.158;8.401;857;247;118;155;18;366;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4.694.278;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2014;45.008;0;37.312;3.252;1.641;670;25;7;0;2.101;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7.512.780;b3S;I;2;;9;AGUAS MORNAS;SC;03/2014;44.984;0;38.567;1.703;1.117;638;195;468;206;2.092;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64.276.058;b3S;I;2;;9;NANUQUE;MG;03/2014;44.391;0;25.222;17.413;1.317;334;0;0;26;80;0
BANCO DE LA NACION ARGENTINA;33.042.151;b1;I;3;;28;SAO PAULO;SP;03/2014;44.313;31.446;12.103;0;0;0;216;148;0;400;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1.090.027;b3S;I;2;;9;NITEROI;RJ;03/2014;44.028;0;8.161;20.229;10.819;1.148;678;1.501;46;1.446;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25.387.655;b3S;I;2;;9;TEOFILO OTONI;MG;03/2014;44.028;2;10.138;20.094;11.618;976;419;29;312;441;0
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58.158.387;n1;I;2;;14;SANTOS;SP;03/2014;43.946;24.483;5.696;1.464;1.186;1.612;1.772;1.347;790;5.597;0
BANCO ARBI S.A.;54.403.563;b1;I;2;;2;RIO DE JANEIRO;RJ;03/2014;43.937;894;33.955;936;649;3.727;865;79;2.725;106;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41.931.221;b3S;I;2;;9;PITANGUI;MG;03/2014;43.905;0;6.525;15.245;19.151;1.219;868;183;247;468;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10.694.628;n1;I;2;;29;NATAL;RN;03/2014;43.699;337;15.526;11.029;12.965;1.018;365;2.366;0;93;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4.355.489;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2014;43.654;0;29.426;12.835;1.388;0;0;0;0;5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89.280.960;b3S;I;2;;9;CAXIAS DO SUL;RS;03/2014;43.012;0;40.023;2.193;349;67;67;36;36;241;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8.297.831;b3S;I;2;;9;BOTUVERA;SC;03/2014;42.658;0;28.349;1.888;2.551;2.374;1.539;809;1.177;3.971;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86.389.236;b3S;I;2;;9;UBA;MG;03/2014;42.513;0;28.832;10.819;1.451;366;417;44;15;568;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;;9;OURO PRETO DO OESTE;RO;03/2014;42.459;70;16.685;23.423;1.229;468;11;110;14;449;0
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS CIVIS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4.179.861;b3S;I;2;;9;MACEIO;AL;03/2014;42.357;2.411;34.860;1.400;2.033;292;177;136;131;916;0
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83.315.408;b3S;I;2;;9;BELEM;PA;03/2014;41.882;491;35.527;1.399;676;567;1.152;197;117;1.755;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6.031.727;b3S;I;2;;9;SANTO CRISTO;RS;03/2014;41.409;0;36.218;907;1.328;1.285;595;432;255;389;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1.439.107;b3S;I;2;;9;BARRA BONITA;SP;03/2014;41.404;18.544;13.817;7.303;1.291;207;92;31;24;96;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21.661.202;b3S;I;2;;9;ENTRE RIOS DE MINAS;MG;03/2014;41.229;0;7.634;21.726;10.183;682;228;274;118;385;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO PAULO - SICOOB COOPERCREDI-SP;915.950;b3S;I;2;;9;SAO PAULO;SP;03/2014;41.010;0;30.702;4.295;4.083;592;218;279;170;671;0
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1.073.966;b3S;I;2;;9;ABELARDO LUZ;SC;03/2014;40.987;0;16.487;10.955;8.990;1.695;268;832;280;1.479;0
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;;8;SAO PAULO;SP;03/2014;40.617;16.621;23.496;500;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6.910.457;b3S;I;2;;9;SANTA CRUZ DAS PALMEIRAS;SP;03/2014;40.612;0;21.798;4.104;6.937;4.269;884;1.299;446;873;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5.861.932;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2014;40.584;0;30.063;7.155;2.482;474;140;147;34;90;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PAJEÚ E AGRESTE - SICOOB PAJEÚ AGRESTE.;3.732.359;b3S;I;2;;9;SAO JOSE DO EGITO;PE;03/2014;39.998;73;29.645;5.167;2.434;1.114;219;240;109;996;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57.647.653;b3S;I;2;;9;HOLAMBRA;SP;03/2014;39.631;0;11.331;6.704;10.266;6.945;2.138;786;308;1.154;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1.848.322;b3S;I;2;;9;PATO BRANCO;PR;03/2014;39.555;0;8.244;18.027;12.328;648;186;10;0;111;0
MÚLTIPLA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5.351.887;n1;I;2;;14;FORTALEZA;CE;03/2014;38.938;4.924;21.777;3.926;3.696;1.493;581;795;659;1.088;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4.973.378;b3S;I;2;;9;ITAPEJARA D'OESTE;PR;03/2014;38.851;0;32.336;2.789;2.282;699;374;85;139;147;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1.086.342;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;03/2014;38.643;0;27.527;3.930;3.763;2.495;284;346;24;274;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78.157.146;b3S;I;2;;9;ROLANDIA;PR;03/2014;38.110;0;12.197;23.159;2.619;135;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3.461.243;b3S;I;2;;9;JOINVILLE;SC;03/2014;38.100;0;26.922;6.152;2.377;1.064;440;298;250;598;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3.047.549;b3S;I;2;;9;RIO VERDE;GO;03/2014;38.014;0;24.864;7.340;2.394;348;424;429;52;2.163;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80.959.612;b3S;I;2;;9;RIO DO SUL;SC;03/2014;37.962;0;30.564;4.356;985;889;76;37;49;1.006;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5.241.145;b3S;I;2;;9;GETULIO VARGAS;RS;03/2014;37.864;0;22.672;1.024;1.264;4.292;1.442;1.054;608;5.508;0
COOPERATIVA DE CRÉDITO DE LUZ LTDA. - SICOOB CREDILUZ;25.536.764;b3S;I;2;;9;LUZ;MG;03/2014;37.830;1;4.661;14.394;10.723;5.974;462;671;390;554;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9.512.539;b3S;I;2;;9;ITAJAI;SC;03/2014;37.760;0;31.633;3.262;1.493;452;286;183;56;394;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, PROFISSIONAIS DA SAUDE E DEMAIS PROFISSIONAIS LIBERAIS DO VALE DO SINOS LTDA;1.796.302;b3S;I;2;;9;NOVO HAMBURGO;RS;03/2014;37.711;0;14.523;16.614;4.957;151;306;367;94;698;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71.418.784;b3S;I;2;;9;VARGINHA;MG;03/2014;37.683;0;23.284;8.543;2.924;1.014;455;336;107;1.019;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5.158.093;b3S;I;2;;9;CARATINGA;MG;03/2014;37.305;0;11.359;9.684;13.024;2.114;352;367;67;337;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4.230.630;n1;I;2;;10;SAO PAULO;SP;03/2014;36.999;0;14.588;4.244;5.418;1.835;1.853;1.432;948;6.680;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32.615.247;b3S;I;2;;9;ILHEUS;BA;03/2014;36.558;0;11.589;15.537;8.476;102;104;0;0;749;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3.234.384;b3S;I;2;;9;PONTA GROSSA;PR;03/2014;36.149;0;17.471;16.983;1.644;24;0;0;0;28;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25.404.542;b3S;I;2;;9;JANAUBA;MG;03/2014;35.986;0;8.132;15.583;10.858;585;21;145;115;548;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73.113.243;b3S;I;2;;9;ARARAQUARA;SP;03/2014;35.974;0;8.194;12.209;11.681;2.507;791;514;0;78;0
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918.800;b3S;I;2;;9;NOVA FRIBURGO;RJ;03/2014;35.825;0;9.823;17.373;7.353;224;289;176;0;586;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49.389.307;b3S;I;2;;9;CAPIVARI;SP;03/2014;35.697;0;30.394;2.513;660;747;23;28;249;1.083;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO   SICOOB/SC   CREDISERRA;1.692.448;b3S;I;2;;9;URUPEMA;SC;03/2014;35.589;0;27.332;7.106;761;42;108;11;74;155;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71.392.047;b3S;I;2;;9;MONTE CARMELO;MG;03/2014;35.323;0;7.455;19.928;7.477;313;38;15;16;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA LTDA. - SICOOB CREDIEMBRAPA;2.338.666;b3S;I;2;;9;BRASILIA;DF;03/2014;35.216;0;32.805;1.140;596;94;70;49;59;403;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA;1.703.620;b3S;I;2;;9;BOM DESPACHO;MG;03/2014;34.484;0;25.790;6.322;1.302;643;148;97;32;149;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DE EMPRESAS METALÚRGICAS DO ESTADO DE SÃO PAULO;44.401.800;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;03/2014;34.248;0;33.759;32;171;61;19;40;16;149;0
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;;8;SAO PAULO;SP;03/2014;34.179;0;14.128;0;0;0;0;0;5.554;14.496;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97.489.280;b3S;I;2;;9;ITABUNA;BA;03/2014;33.792;0;26.656;5.478;839;115;416;50;49;186;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25.528.753;b3S;I;2;;9;DIVINOPOLIS;MG;03/2014;33.657;0;8.521;12.843;10.124;866;314;103;245;640;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62.562.012;b3S;I;2;;9;SAO PAULO;SP;03/2014;33.596;0;33.543;0;4;0;0;0;11;37;0
APEAL - CREDITO IMOBILIARIO S/A;12.719.654;n1;I;2;;31;MACEIO;AL;03/2014;33.283;0;32.554;6;464;0;196;15;0;48;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2.446.089;b3S;I;2;;9;CORONEL VIVIDA;PR;03/2014;33.151;0;30.234;1.340;875;138;272;50;3;241;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5.220.243;b3S;I;2;;9;SARANDI;RS;03/2014;33.002;0;27.015;1.229;1.139;2.819;75;254;135;337;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26.014.175;b3S;I;2;;9;GUARANI;MG;03/2014;32.659;0;8.505;13.683;9.209;939;135;42;1;144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA. - SICOOB EXECUTIVO;694.877;b3S;I;2;;9;BRASILIA;DF;03/2014;32.304;5;18.772;7.997;3.341;422;127;448;166;1.028;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2.511.232;b3S;I;2;;9;CHOPINZINHO;PR;03/2014;32.123;0;30.393;504;815;195;25;112;6;73;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE UMUARAMA - SICOOB ARENITO;7.026.923;b3S;I;2;;9;UMUARAMA;PR;03/2014;32.009;3;7.869;10.554;10.745;1.766;199;269;35;570;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3.881.423;n1;I;2;;14;ARARUAMA;RJ;03/2014;31.952;0;28.087;2.154;753;147;37;208;94;471;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO PROFISSIONAIS ÁREA DA SAÚDE PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO GRANDE FLORIANÓPOLIS VALE DO ITAJAÍ VALE DO ITAPOCÚ SICOOB MULTICREDI SC;2.883.398;b3S;I;2;;9;BLUMENAU;SC;03/2014;31.633;0;27.658;1.120;1.061;784;397;60;77;477;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869.687;b3S;I;2;;9;BOA ESPERANCA;MG;03/2014;31.509;0;9.953;16.399;5.029;71;31;11;0;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95.163.002;b3S;I;2;;9;SANTO ANGELO;RS;03/2014;31.295;0;7.150;17.811;5.523;287;104;27;0;393;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18.966.739;b3S;I;2;;9;TRES PONTAS;MG;03/2014;31.267;0;6.359;13.447;9.304;747;100;329;210;771;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3.974.280;b3S;I;2;;9;BAURU;SP;03/2014;31.264;0;15.759;8.789;4.030;1.415;106;150;194;820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26.072.728;b3S;I;2;;9;ARCOS;MG;03/2014;31.151;0;5.196;12.645;11.046;569;503;127;212;851;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971.300;b3S;I;2;;9;DOIS VIZINHOS;PR;03/2014;31.041;0;28.220;1.719;587;104;140;7;225;39;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4.306.351;b3S;I;2;;9;SAO PAULO;SP;03/2014;30.979;0;23.956;3.708;1.560;565;213;171;117;690;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO OESTE PAULISTA - SICOOB COOPCRED;53.623.781;b3S;I;2;;9;VALPARAISO;SP;03/2014;30.970;535;20.283;5.785;2.247;1.073;723;0;2;323;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1.526.924;b3S;I;2;;9;IJUI;RS;03/2014;30.882;0;11.968;12.989;5.555;300;69;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL VALE DO CANOAS - SICOOB/SC - CREDICANOAS;707.903;b3S;I;2;;9;ABDON BATISTA;SC;03/2014;30.846;0;26.047;4.182;281;194;56;20;11;55;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA QUARTA COLÔNIA DO RGS - SICREDI QUARTA COLÔNIA;87.755.047;b3S;I;2;;9;NOVA PALMA;RS;03/2014;30.839;0;4.034;8.111;14.496;1.509;495;184;268;1.741;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18.810.553;n1;I;3;;10;RECIFE;PE;03/2014;30.801;0;30.775;25;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4.273.001;b3S;I;2;;9;TRES BARRAS DO PARANA;PR;03/2014;30.791;0;28.390;1.046;684;181;200;79;74;135;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4.929.712;b3S;I;2;;9;SAO LOURENCO DO SUL;RS;03/2014;30.668;0;24.027;1.171;832;3.457;345;200;67;569;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51.010.858;b3S;I;2;;9;GUARULHOS;SP;03/2014;30.452;0;29.865;26;194;129;32;61;7;139;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SETE LAGOAS LTDA.;71.163.315;b3S;I;2;;9;SETE LAGOAS;MG;03/2014;30.356;0;16.854;9.745;2.901;457;32;225;64;79;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO ALTO VALE DO RIO NEGRO - SCRCRED;10.218.474;b3S;I;2;;9;SAO BENTO DO SUL;SC;03/2014;30.355;0;22.391;4.900;1.609;566;145;185;120;440;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO SÃO FRANCISCO LTDA. - UNICRED VALE DO SÃO FRANCISCO;4.237.413;b3S;I;2;;9;PETROLINA;PE;03/2014;30.260;233;25.279;1.143;2.067;189;572;12;0;764;0
