Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78.834.975;b3S;I;2;S5;9;CANOINHAS;SC;03/2022;486.575;29;1.092;2.891;4.577;1.117;294;0;10.000;1.544;40.993;53.714;68.799;24.727;5.394;0;195.171;94;2.917;5.631;12.612;3.102;44;0;24.399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;163.240;27.493;26.069;18.278;10.684;0;245.840;2.321;6.488;1.857;231;178;89;0;11.165;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO BERNARDO DO CAMPO;SP;03/2022;484.576;0;0;0;0;0;0;0;0;7;402;1.430;3.247;2.360;65;0;7.512;2.030;43.823;130.588;236.375;63.884;289;0;476.990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;25;30;7;0;0;75;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95.424.891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;03/2022;484.364;103;1.729;4.742;7.762;1.364;569;0;16.270;521;12.702;27.459;17.147;3.696;2.740;0;64.265;123;5.137;14.169;26.992;8.126;93;0;54.640;0;0;0;0;0;0;0;0;1.453;18.131;6.534;43;0;0;0;26.160;152;22.610;90.460;41.486;27.571;18.761;0;201.040;1.666;16.154;31.162;32.317;18.092;22.552;46;121.989;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81.014.060;b3S;I;2;S5;9;PINHALZINHO;SC;03/2022;481.508;5;230;653;1.237;494;197;0;2.816;1.594;24.484;50.572;77.763;38.918;27.571;0;220.902;58;1.906;5.280;11.610;4.160;16;0;23.030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;30.966;49.501;41.451;38.890;57.600;0;218.569;1.312;5.872;1.583;2.559;2.426;2.434;5;16.191;0
CREDI-SHOP S/A - INSTITUIÇÃO DE PAGAMENTO;62.895.230;n4;I;2;;41;TERESINA;PI;03/2022;478.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.772;102.832;334.773;4.237;8;0;0;478.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88.530.142;b3S;I;2;S4;9;BAGE;RS;03/2022;476.635;40;338;860;1.083;204;123;0;2.648;497;9.268;15.366;10.270;348;1;0;35.750;44;2.426;6.046;12.015;3.938;118;0;24.588;0;0;0;0;0;0;0;0;1.711;15.205;5.180;23;0;0;0;22.119;193;64.924;122.385;52.976;13.671;393;0;254.542;1.181;13.543;44.170;53.846;17.359;6.889;0;136.987;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79.063.574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;03/2022;475.694;105;1.276;3.397;5.890;1.762;671;0;13.102;762;19.407;26.655;23.195;2.441;91;0;72.552;24;2.463;7.974;12.932;4.282;21;0;27.695;0;0;0;0;0;0;0;0;2.721;37.382;16.406;215;0;0;0;56.725;116;37.801;53.034;77.594;30.722;19.783;0;219.050;1.858;28.926;29.297;15.945;6.662;3.884;0;86.571;0
SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO;41.180.092;b3S;I;2;S5;9;MACEIO;AL;03/2022;471.562;408;12.862;40.340;98.682;75.041;68.373;0;295.706;660;14.511;34.032;39.439;5.226;2.064;0;95.931;69;2.285;5.929;9.481;1.414;0;0;19.178;0;0;0;0;0;0;0;0;1.689;26.220;10.427;40;0;0;0;38.376;0;0;0;0;0;0;0;0;1.138;7.162;3.332;6.135;2.685;1.918;0;22.371;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;03/2022;457.870;50;1.080;3.460;6.935;2.060;402;0;13.988;3.407;26.792;76.129;90.418;36.611;24.363;244;257.964;196;4.324;11.498;20.561;5.918;7;0;42.504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;5.148;52.017;21.338;14.778;19.270;0;112.821;4.487;14.345;3.788;2.752;2.361;2.860;0;30.593;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16.779.741;b3S;I;2;S5;9;IBIRAMA;SC;03/2022;456.483;5;124;300;383;83;0;0;894;4.981;37.182;90.911;123.402;25.774;15.026;1;297.277;197;4.449;11.932;19.353;4.785;38;0;40.755;0;9;25;56;49;142;69;348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.487;16.828;42.883;42.046;8.379;3.587;0;117.209;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8.561.701;n4;I;2;S4;41;SAO PAULO;SP;03/2022;449.514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334.818;113.423;1.273;0;0;0;449.514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7.512.780;b3S;I;2;S5;9;AGUAS MORNAS;SC;03/2022;443.287;1;158;456;1.132;343;1;0;2.092;960;13.728;26.519;43.474;17.782;15.007;0;117.470;79;2.309;6.022;13.089;5.530;51;0;27.081;0;0;0;0;0;0;0;0;2;8;1;0;0;0;0;11;685;62.277;66.346;50.111;38.636;35.463;0;253.518;1.344;6.979;13.219;16.399;4.107;1.013;56;43.116;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;S5;9;CUIABA;MT;03/2022;442.273;0;0;0;0;0;0;0;0;260;9.810;27.118;42.961;15.562;18.323;563;114.597;75;6.546;18.533;29.723;7.070;4;0;61.951;0;4.365;10.386;26.087;21.273;50.879;1.951;114.941;753;28.399;10.597;52;0;0;0;39.800;0;0;0;0;0;0;0;0;1.257;14.902;29.657;39.230;16.960;8.716;263;110.984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;S5;9;PALMITOS;SC;03/2022;442.210;0;82;204;418;91;30;0;826;895;12.092;29.654;55.524;28.408;43.995;0;170.567;92;2.250;6.023;13.384;3.545;9;0;25.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;29.397;73.016;38.962;38.127;61.434;0;240.958;600;1.694;2.264;0;0;0;0;4.558;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5.276.770;b3S;I;2;S5;9;REALEZA;PR;03/2022;441.716;0;41;171;377;121;1;0;710;753;12.452;23.556;28.115;10.782;2.860;0;78.518;42;970;2.679;5.212;1.019;6;0;9.929;0;0;0;0;0;0;0;0;1;15;2;0;0;0;0;18;629;70.021;101.396;59.043;45.058;30.892;0;307.039;1.525;6.248;15.586;16.138;3.991;1.953;59;45.501;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC - SICREDI COOPERAÇÃO RS/SC;87.779.625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;03/2022;439.511;9;519;1.463;2.612;776;400;0;5.779;312;6.666;12.772;14.203;3.058;1.191;0;38.202;55;1.546;4.164;7.312;1.789;6;0;14.871;0;0;0;0;0;0;0;0;1.125;17.271;6.191;32;0;0;0;24.619;28;118.603;64.811;51.116;29.434;5.548;0;269.539;583;15.540;24.590;20.990;12.606;12.192;0;86.500;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81.011.686;b3S;I;2;S5;9;MAFRA;SC;03/2022;437.574;16;621;1.792;3.921;1.276;487;0;8.112;480;33.126;19.552;36.090;12.593;2.229;0;104.070;77;4.852;4.139;12.101;2.425;0;0;23.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;109.577;29.300;55.308;44.479;54.302;0;292.989;931;3.013;2.030;1.885;842;106;0;8.807;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25.798.596;b3S;I;2;S5;9;VARGINHA;MG;03/2022;436.906;0;0;0;0;0;0;0;0;995;16.853;121.107;53.585;13.915;1.794;0;208.249;44;1.275;3.577;5.199;942;0;0;11.037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;6.807;95.822;45.643;18.450;9.102;0;175.865;1.729;8.502;8.877;14.343;7.571;732;0;41.755;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;75.847;b3S;I;2;S5;9;CRICIUMA;SC;03/2022;435.769;0;0;0;0;0;0;0;0;1.366;20.718;50.912;80.463;32.391;34.881;12;220.743;103;5.123;13.828;23.527;4.039;1;0;46.622;44;2.348;6.087;15.332;14.219;44.763;14.246;97.040;300;27.171;10.517;56;0;0;0;38.044;0;0;0;0;0;0;0;0;370;5.071;4.458;5.529;4.591;13.283;18;33.320;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;S5;9;CASCAVEL;PR;03/2022;434.663;199;3.627;9.349;20.889;12.067;10.842;0;56.972;2.175;14.151;31.767;50.590;11.596;1.640;0;111.918;25;1.012;2.568;4.673;792;1;0;9.071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384;44.029;74.510;63.421;21.979;17.318;0;221.642;3.610;9.371;3.889;8.219;6.456;3.515;0;35.059;0
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25.395.435;b3S;I;2;S5;9;LAJINHA;MG;03/2022;430.025;0;0;0;0;0;0;0;0;810;8.451;65.972;72.534;24.853;13.454;0;186.075;47;774;4.062;7.235;2.200;1;0;14.320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;7.343;124.173;51.822;18.795;20.901;0;223.205;979;1.939;2.506;128;68;508;297;6.425;0
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74.064.502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2022;425.185;0;0;0;0;0;0;0;0;1.262;25.520;60.175;85.276;27.082;17.989;0;217.305;6;3.364;9.110;13.954;3.086;0;0;29.520;121;2.614;6.814;17.480;17.220;49.710;14.570;108.527;507;36.940;12.867;54;0;0;0;50.368;0;0;0;0;0;0;0;0;250;5.397;4.780;4.378;3.278;1.382;0;19.465;0
SOROCRED INSTITUIÇÃO DE PAGAMENTO S.A.;60.114.865;n4;I;2;S4;41;BARUERI;SP;03/2022;423.020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310.585;112.189;246;0;0;0;423.020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3.222.753;b3S;I;2;S5;9;ARIQUEMES;RO;03/2022;422.994;0;0;0;0;0;0;0;0;588;62.577;148.336;72.397;1.285;0;0;285.183;88;2.582;6.807;10.305;680;0;0;20.462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.835;29.078;0;0;0;62.913;1.094;32.718;15.506;4.162;956;0;0;54.436;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;03/2022;419.605;0;83;224;485;193;7;0;993;1.015;12.228;39.508;26.139;10.258;2.329;0;91.478;62;3.121;8.967;20.698;7.086;97;0;40.030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;37.966;124.736;60.743;33.410;19.662;0;276.610;807;4.559;1.818;1.219;639;1.452;0;10.494;0
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6.040.559;n1;I;2;S5;14;BIGUACU;SC;03/2022;418.300;74;329;678;466;38;0;0;1.585;10.073;33.289;53.272;15.426;60;0;0;112.120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.359;93.702;145.976;36.548;11;0;0;304.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86.564.051;b3S;I;2;S5;9;UNAI;MG;03/2022;416.301;0;0;0;0;0;0;0;0;513;12.422;39.430;45.466;17.248;2.926;0;118.005;31;1.374;4.151;7.794;2.717;0;0;16.066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434;59.989;89.506;88.398;22.204;13.160;0;273.692;800;4.401;2.115;997;181;44;0;8.538;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81.706.616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;03/2022;414.401;87;1.412;3.957;7.529;3.194;3.510;0;19.690;688;11.611;24.112;35.043;11.692;4.865;0;88.012;22;961;2.275;3.903;1.053;0;0;8.213;0;1;0;10;12;64;109;197;1.296;15.963;6.216;37;0;0;0;23.512;39;45.413;56.126;67.447;40.796;12.692;0;222.513;737;13.682;24.487;11.279;1.891;188;0;52.263;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7.206.072;b3S;I;2;S4;9;ARAPOTI;PR;03/2022;414.063;109;2.031;5.797;12.002;6.591;8.789;0;35.319;492;28.691;14.765;23.990;7.719;742;0;76.399;76;3.011;8.491;15.116;5.338;83;0;32.115;0;0;0;0;0;0;0;0;1.747;18.675;7.113;96;0;0;0;27.632;0;84.453;47.808;27.874;20.082;5.050;0;185.267;1.285;16.862;16.584;15.047;4.759;2.793;0;57.330;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7.268.499;b3S;I;2;S5;9;TOLEDO;PR;03/2022;411.334;0;47;180;441;79;1;0;748;725;9.302;20.926;25.953;6.331;1.021;0;64.257;76;837;2.442;4.692;1.018;1;0;9.066;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;461;66.336;87.654;55.140;43.176;47.227;0;299.993;1.005;6.038;16.046;11.847;2.147;143;38;37.263;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.271.860;n1;I;2;S5;14;ELDORADO;RS;03/2022;403.051;0;0;0;0;0;0;0;0;46.295;123.659;190.975;42.122;0;0;0;403.051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE - CRESOL NOROESTE RS/PE/CE;2.663.426;b3S;I;2;S5;9;CONSTANTINA;RS;03/2022;395.363;2;21;80;177;42;18;0;340;805;14.274;20.554;30.410;16.325;14.739;23;97.131;30;1.143;2.645;5.429;2.169;778;0;12.194;0;0;0;0;0;0;0;0;12;102;23;0;0;0;0;137;683;118.085;51.396;33.383;30.479;35.729;0;269.754;656;3.992;4.617;4.809;1.262;423;48;15.807;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4.350.225;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;03/2022;392.836;0;144;626;1.328;509;6;0;2.613;553;9.219;19.341;29.479;13.202;8.274;0;80.068;52;533;1.245;2.480;645;0;0;4.955;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;555;58.883;92.204;47.110;38.494;34.439;0;271.684;816;5.579;9.659;13.631;2.974;822;27;33.509;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6.332.931;b3S;I;2;S4;9;GOIANIA;GO;03/2022;384.905;27;643;1.805;3.304;797;282;0;6.858;812;16.467;39.243;35.066;1.580;53;0;93.220;59;1.268;4.011;6.980;1.769;0;0;14.087;0;0;0;0;0;0;0;0;2.267;21.492;7.051;75;0;0;0;30.885;0;28.845;57.034;73.860;1.319;18;0;161.076;1.249;17.393;37.507;13.589;7.071;1.970;0;78.779;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41.697.103;b3S;I;2;S5;9;MANHUACU;MG;03/2022;382.601;0;0;0;0;0;0;0;0;1.534;9.409;71.719;35.065;8.234;29;0;125.990;67;1.169;3.133;6.609;1.574;0;0;12.552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.051;21.722;155.445;21.252;16.609;17.175;0;233.254;2.173;5.039;2.242;832;458;60;0;10.804;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2.934.201;b3S;I;2;S5;9;CHOPINZINHO;PR;03/2022;381.210;0;98;306;779;426;160;0;1.769;514;7.109;13.394;24.801;12.821;6.457;0;65.095;15;319;798;1.515;469;0;0;3.118;0;0;0;0;0;0;0;0;0;12;5;0;0;0;0;17;699;63.883;93.491;49.924;39.881;34.303;2;282.183;936;2.239;8.399;9.631;3.962;3.789;72;29.029;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;78.858.107;b3S;I;2;S5;9;CUNHA PORA;SC;03/2022;381.097;1;45;110;166;65;0;0;386;469;11.467;30.456;53.044;23.905;36.570;0;155.911;138;3.125;8.567;17.968;2.963;0;0;32.760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;23.398;61.230;32.171;28.329;40.353;0;185.932;645;4.710;499;129;125;0;0;6.108;0
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42.873.828;b3S;I;2;S4;9;GUAXUPE;MG;03/2022;380.765;32;805;2.153;3.777;342;0;0;7.109;1.964;13.033;33.629;40.641;5.378;269;0;94.914;82;3.140;10.783;19.794;2.976;5;0;36.780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;8.918;168.310;14.273;11.264;1.809;0;204.765;4.262;20.949;6.235;4.456;1.290;4;0;37.196;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81.016.131;b3S;I;2;S5;9;VIDEIRA;SC;03/2022;379.647;116;478;1.079;2.171;1.640;840;0;6.324;1.143;9.725;23.790;38.230;14.103;5.962;0;92.952;263;2.973;8.242;16.421;6.547;113;0;34.558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;41.016;55.808;46.094;38.880;55.423;0;237.770;1.642;2.383;3.910;108;0;0;0;8.042;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5.392.810;b3S;I;2;S5;9;TOLEDO;PR;03/2022;376.753;177;5.383;13.589;31.358;24.786;36.372;0;111.665;1.694;12.079;31.300;39.536;11.854;8.306;0;104.768;85;594;1.670;3.646;1.257;3;0;7.255;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;35.423;55.959;15.911;13.391;10.423;0;131.107;2.401;2.452;5.460;4.211;3.261;4.172;0;21.957;0
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31.804.966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;03/2022;368.069;34;568;1.931;4.300;1.379;64;0;8.275;2.517;19.177;58.205;74.562;27.115;14.145;0;195.720;92;2.788;7.575;12.810;3.433;5;0;26.703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526;14.156;43.646;40.851;15.655;7.726;0;122.559;3.355;8.734;1.324;560;499;340;0;14.811;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2.446.089;b3S;I;2;S5;9;CORONEL VIVIDA;PR;03/2022;366.447;0;27;98;229;43;0;0;396;579;7.773;22.180;30.043;10.334;2.048;5;72.962;68;1.312;3.353;8.367;4.247;1.614;0;18.960;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;15;846;79.208;53.947;44.317;34.051;23.490;0;235.860;1.373;5.415;15.799;10.191;3.615;1.803;58;38.253;0
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4.146.333;b3S;I;2;S5;9;RECIFE;PE;03/2022;364.055;270;18.011;52.198;105.588;77.314;67.387;0;320.769;350;2.182;4.327;3.464;10;0;0;10.333;16;169;468;938;331;0;0;1.922;0;0;0;0;0;0;0;0;2.217;14.268;6.085;32;0;0;0;22.602;0;0;0;0;0;0;0;0;619;2.257;2.012;2.822;705;14;0;8.429;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70.241.658;b3S;I;2;S5;9;RECIFE;PE;03/2022;362.986;239;14.400;41.818;97.720;76.230;74.004;0;304.410;59;3.115;8.213;9.302;1.238;61;0;21.988;7;1.360;4.207;8.931;3.801;8;0;18.314;0;0;0;0;0;0;0;0;474;8.202;3.150;6;0;0;0;11.831;0;0;0;0;0;0;0;0;103;1.748;1.828;2.394;308;62;0;6.442;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2022;357.553;0;0;0;0;0;0;0;0;70;4.102;224.869;39.755;3.122;0;0;271.919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.423;43.693;14.097;54;0;0;0;73.267;0;0;0;0;0;0;0;0;6.709;1.691;0;0;3.967;0;0;12.367;0
BRASIL CARD INSTITUIÇÃO DE PAGAMENTOS LTDA;3.130.170;n4;I;2;S4;41;MONTE BELO;MG;03/2022;353.081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135.756;118.492;13.428;5;0;0;267.682;0;0;0;0;0;0;0;0;4.570;80.575;241;13;0;0;0;85.399;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77.984.870;b3S;I;2;S4;9;GUARAPUAVA;PR;03/2022;352.176;45;1.387;4.006;7.773;2.828;2.486;0;18.525;420;10.250;15.905;14.059;1.608;81;0;42.323;18;1.347;3.886;7.232;2.816;82;0;15.380;0;0;0;0;0;0;0;0;1.610;24.359;9.228;106;0;0;0;35.302;0;37.943;75.741;36.374;22.065;4.396;0;176.519;1.131;11.092;21.748;17.912;8.783;3.460;0;64.126;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5.863.726;b3S;I;2;S5;9;SANANDUVA;RS;03/2022;350.792;0;66;185;478;431;390;0;1.550;580;9.745;21.304;31.482;12.371;6.240;0;81.723;97;1.575;4.247;8.393;2.683;80;0;17.076;0;0;0;0;0;0;0;0;5;162;37;0;0;0;0;204;368;88.934;41.554;37.104;32.639;30.541;0;231.140;595;4.846;8.117;4.498;611;400;32;19.099;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24.799.033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;03/2022;349.939;2;45;123;197;30;0;0;397;697;19.653;50.863;32.629;1.757;1.895;344;107.838;23;1.877;5.434;8.703;281;0;0;16.318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;43.780;81.523;74.049;7.933;0;0;207.670;422;8.002;4.198;4.178;575;342;0;17.717;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91.159.764;b3S;I;2;S4;9;LAJEADO;RS;03/2022;348.268;3;443;1.202;2.004;463;138;0;4.254;458;16.306;30.185;36.551;9.691;689;0;93.881;77;4.125;11.102;19.574;4.577;27;0;39.481;0;3;8;22;22;111;35;202;1.608;34.481;12.710;51;0;0;0;48.850;4;10.391;21.605;13.270;12.312;21.133;0;78.714;1.381;15.287;15.919;27.613;14.742;7.946;0;82.886;0
