Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;09/2009;151;0;333;30.707;-933;29.773;0;0;0;0;0;250;11.645;968;43.121;0;43.121
COOPERATIVA DE CRÉDITO DA REGIÃO DE CARATINGA LTDA. - SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;09/2009;798;0;323;28.627;-1.214;27.413;0;0;0;0;0;1.593;10.796;2.149;43.071;0;43.071
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE UBERABA;71432926;b3S;;I;2;UBERABA;MG;09/2009;275;0;0;12.766;-411;12.355;0;0;0;0;0;555;28.568;1.084;42.837;0;42.837
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;09/2009;594;0;0;26.759;-1.260;25.499;0;0;0;0;0;2.276;11.065;3.068;42.502;0;42.502
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;09/2009;55;852;7.256;33.800;-169;33.631;0;0;0;0;0;665;28;11;42.498;0;42.498
COOPERATIVA DE CRÉDITO RURAL DO VALE DO ARAGUAIA LTDA;24830879;b3S;;I;2;MINEIROS;GO;09/2009;177;0;0;21.166;-782;20.385;0;0;0;0;0;309;18.898;2.625;42.393;0;42.393
COOPERATIVA DE CRÉDITO RURAL PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;09/2009;494;1.056;0;29.516;-2.139;27.377;0;0;0;0;0;384;10.027;2.876;42.214;0;42.214
BANCO CAPITAL S.A.;15173776;b1;;I;2;SALVADOR;BA;09/2009;222;28.841;4.079;2.975;-621;2.354;0;0;0;0;0;4.190;882;1.175;41.743;0;41.743
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PANAMBI - SICREDI PANAMBI RS;91983155;b3S;;I;2;PANAMBI;RS;09/2009;245;267;0;23.038;-2.670;20.367;0;0;0;0;0;321;17.905;2.579;41.684;0;41.684
TALARICO CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;61729133;n2;;I;2;SAO PAULO;SP;09/2009;3.225;4.800;19.431;0;0;0;0;0;0;0;0;1.791;0;12.359;41.606;0;41.606
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;09/2009;281;0;8.260;26.055;-895;25.160;0;0;0;0;0;92;3.477;4.327;41.597;0;41.597
COOPERATIVA DE CRÉDITO DE SÃO ROQUE DE MINAS LTDA. - SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;09/2009;954;0;0;30.131;-598;29.533;0;0;0;0;0;699;5.781;4.620;41.586;0;41.586
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA   SICOOB CURITIBA;5888589;b3S;;I;2;CURITIBA;PR;09/2009;513;0;0;28.190;-800;27.390;0;0;0;0;0;146;11.866;1.386;41.302;0;41.302
COOPERATIVA DE CRÉDITO DA REGIÃO DE GUARANÉSIA LTDA - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;09/2009;323;0;0;33.934;-1.060;32.875;0;0;0;0;0;603;5.277;2.192;41.270;0;41.270
CARUANA S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;09/2009;134;1.016;2.183;33.832;-1.015;32.817;0;0;0;0;0;4.836;12;224;41.222;0;41.222
COOPERATIVA DE CRÉDITO RURAL DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;09/2009;170;0;0;22.235;-1.704;20.531;0;0;0;0;0;150;18.246;2.096;41.193;0;41.193
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE CASCAVEL - SICOOB CASCAVEL;4529074;b3S;;I;2;CASCAVEL;PR;09/2009;107;0;0;26.478;-1.082;25.396;0;0;0;0;0;159;14.134;1.351;41.146;0;41.146
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DE CAMPINA GRANDE LTDA - UNICRED CAMPINA GRANDE;1151186;b3S;;I;2;CAMPINA GRANDE;PB;09/2009;560;0;4;20.818;-304;20.514;0;0;0;0;0;603;16.006;3.274;40.961;0;40.961
ESCRITORIO LEROSA S/A CORRETORES DE VALORES;61973863;n2;;I;2;SAO PAULO;SP;09/2009;678;8.201;17.998;0;0;0;0;0;0;0;0;1.492;0;12.481;40.849;0;40.849
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;09/2009;634;0;0;24.798;-726;24.072;0;0;0;0;0;9;14.089;1.726;40.529;0;40.529
VIPAL FINANCEIRA S.A.   CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9526594;n1;;I;2;PORTO ALEGRE;RS;09/2009;787;0;8.869;30.319;-310;30.009;0;0;0;0;0;338;0;6;40.009;0;40.009
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS   CREDITÊXTIL;3461243;b3S;;I;2;BLUMENAU;SC;09/2009;837;0;0;21.070;-431;20.639;0;0;0;0;0;823;16.022;1.630;39.951;0;39.951
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;09/2009;529;0;0;23.761;-1.825;21.936;0;0;0;0;0;905;15.135;1.317;39.822;0;39.822
COOPERATIVA DE CRÉDITO DE SANTO ANTONIO DO MONTE LTDA - SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;09/2009;239;0;0;23.467;-714;22.753;0;0;0;0;0;710;14.421;1.681;39.804;0;39.804
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DA SAÚDE DE PATOS DE MINAS LTDA;2582212;b3S;;I;2;PATOS DE MINAS;MG;09/2009;78;0;0;16.983;-186;16.797;0;0;0;0;0;343;21.263;1.065;39.546;0;39.546
COOPERATIVA DE CREDITO DO NORDESTE DE MINAS GERAIS LTDA. - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;09/2009;124;0;0;27.503;-695;26.808;0;0;0;0;0;537;9.294;2.754;39.518;0;39.518
COOPERATIVA DE CRÉDITO RURAL CERRADO;74040056;b3S;;I;2;CAMPO VERDE;MT;09/2009;272;0;0;28.415;-1.625;26.790;0;0;0;0;0;273;9.113;3.046;39.494;0;39.494
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;09/2009;119;0;7.408;18.321;-205;18.116;0;0;0;0;0;359;10.603;2.733;39.339;0;39.339
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;;I;2;PASSO FUNDO;RS;09/2009;131;0;11.828;28.501;-1.129;27.373;0;0;0;0;0;1;0;0;39.333;0;39.333
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SANTOAUGUSTENSE - SICREDI SANTO AUGUSTO RS;92564145;b3S;;I;2;SANTO AUGUSTO;RS;09/2009;412;1.340;0;27.302;-2.116;25.186;0;0;0;0;0;394;9.781;2.092;39.205;0;39.205
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;09/2009;335;0;0;20.223;-992;19.231;0;0;0;0;0;727;17.198;1.475;38.966;0;38.966
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;09/2009;229;0;403;28.576;-3.633;24.943;0;0;0;0;0;431;10.931;2.024;38.961;0;38.961
COOPERATIVA DE CRÉDITO DE CAPELINHA E REGIÃO LTDA. - SICOOB CREDICAP;71243034;b3S;;I;2;CAPELINHA;MG;09/2009;199;0;0;27.003;-589;26.414;0;0;0;0;0;588;9.698;1.978;38.877;0;38.877
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;09/2009;751;0;72;19.346;-209;19.137;0;0;0;0;0;1.594;15.447;1.868;38.869;0;38.869
COOPERATIVA DE CRÉDITO RURAL CAMPOS DAS VERTENTES LTDA - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;09/2009;587;0;34;25.844;-748;25.096;0;0;0;0;0;1.610;9.072;2.336;38.735;0;38.735
COOPERATIVA DE CRÉDITO DA REGIÃO DE TRÊS PONTAS LTDA - SICOOB COPERSUL;18966739;b3S;;I;2;TRES PONTAS;MG;09/2009;253;0;0;29.804;-1.417;28.386;0;0;0;0;0;1.692;5.977;2.156;38.464;0;38.464
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;3;ITABUNA;BA;09/2009;360;11;73;17.662;-350;17.312;0;0;0;0;0;532;17.930;2.234;38.451;0;38.451
COOPERATIVA DE CRÉDITO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;09/2009;305;205;0;27.020;-1.519;25.501;0;0;0;0;0;507;9.069;2.299;37.885;0;37.885
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;;I;2;MANAUS;AM;09/2009;1;19.433;16.322;56;1;55;0;0;0;0;0;105;1.614;157;37.688;0;37.688
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE ARARAQUARA E REGIÃO - SICREDI ARARAQUARA SP;73113243;b3S;;I;2;ARARAQUARA;SP;09/2009;129;0;279;13.045;-151;12.894;0;0;0;0;0;130;22.693;1.537;37.662;0;37.662
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;09/2009;221;0;0;23.734;-498;23.236;0;0;0;0;0;214;11.232;2.535;37.437;0;37.437
COOPERATIVA DE CREDITO RURAL DE CAMPO GRANDE E REGIAO;3042597;b3S;;I;2;CAMPO GRANDE;MS;09/2009;516;0;0;23.961;-1.441;22.520;0;0;0;0;0;460;11.441;2.410;37.346;0;37.346
FLOW CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;5816451;n2;;I;2;SAO PAULO;SP;09/2009;37;4.623;28.648;0;0;0;0;0;0;0;0;2.515;49;1.402;37.274;0;37.274
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;09/2009;18;0;0;17.147;-119;17.028;0;0;0;0;0;61;18.792;1.373;37.273;0;37.273
SICOOB NOSSACOOP-COOP.DE ECON. E CRÉD. DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA E DOS SERVIDORES DO MINISTÉRIO DO TRABALHO E EMPREGO DE MINAS GERAIS LTDA;1760242;b3S;;I;2;BELO HORIZONTE;MG;09/2009;350;0;0;22.569;-798;21.771;0;0;0;0;0;1.687;12.093;1.334;37.235;0;37.235
COOPERATIVA DE CRÉDITO DO VALE DO PARAÍSO LTDA -SICOOB CREDIVAP;22656789;b3S;;I;2;ESPERA FELIZ;MG;09/2009;756;0;0;25.360;-430;24.931;0;0;0;0;0;731;8.531;2.248;37.197;0;37.197
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;09/2009;713;0;0;12.243;-427;11.816;0;0;0;0;0;23;23.757;829;37.139;0;37.139
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SUL E SUDOESTE MINEIRO LTDA. - SICOOB CREDIACIP;599085;b3S;;I;2;PASSOS;MG;09/2009;259;0;0;21.982;-771;21.211;0;0;0;0;0;449;14.161;840;36.920;0;36.920
COOPERATIVA DE CRÉDITO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;09/2009;280;0;0;30.570;-1.767;28.803;0;0;0;0;0;387;5.013;2.360;36.844;0;36.844
FAR S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;3725250;n2;;I;2;SAO PAULO;SP;09/2009;20;11.944;2.877;0;0;0;0;0;0;0;0;21.984;0;1;36.825;0;36.825
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO SOTURNO - SICREDI VALE DO SOTURNO;87788394;b3S;;I;2;FAXINAL DO SOTURNO;RS;09/2009;73;878;0;18.023;-1.697;16.326;0;0;0;0;0;364;17.181;1.999;36.821;0;36.821
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;09/2009;215;14.100;16.330;0;0;0;0;0;0;0;0;3.552;0;2.546;36.744;0;36.744
COOPERATIVA DE CREDITO RURAL DO MEDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;09/2009;181;0;11.079;25.598;-1.611;23.987;0;0;0;0;0;204;207;829;36.487;0;36.487
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;09/2009;1.105;0;0;23.481;-1.117;22.364;0;0;0;0;0;646;9.700;2.438;36.253;0;36.253
COOPERATIVA DE CRÉDITO DOS COMERCIANTES DE CONFECÇÕES E CERAMISTAS DE ARAGUARI E REGIÃO LTDA. -SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;09/2009;717;0;2.316;24.498;-1.379;23.119;0;0;0;0;0;364;7.501;2.133;36.150;0;36.150
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;09/2009;1.541;0;52;33.267;-712;32.555;0;0;0;0;0;1.217;0;2;35.368;0;35.368
COOPERATIVA DE CREDITO RURAL NOVA TRENTO-SICOOB/SC TRENTOCREDI;2641969;b3S;;I;2;NOVA TRENTO;SC;09/2009;724;0;19.254;12.975;-613;12.362;0;0;0;0;0;289;1.360;1.286;35.277;0;35.277
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO OESTE DE MINAS LTDA;71425458;b3S;;I;2;FORMIGA;MG;09/2009;301;0;0;15.637;-492;15.145;0;0;0;0;0;782;17.105;1.719;35.052;0;35.052
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE BELÉM;83315408;b3S;;I;2;BELEM;PA;09/2009;88;0;0;25.520;-905;24.615;0;0;0;0;0;165;8.037;2.077;34.982;0;34.982
UNILETRA;50593;n1;;C;2;VITORIA;ES;09/2009;250;2.850;6.628;11.748;-432;11.316;0;0;0;0;0;3.948;7.358;2.121;34.472;0;34.472
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;;I;2;SAO PAULO;SP;09/2009;16.635;0;0;17.916;-90;17.826;0;0;0;0;0;9;0;0;34.470;0;34.470
COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;09/2009;330;0;14.544;13.649;-1.313;12.336;0;0;0;0;0;377;6.099;720;34.407;0;34.407
ASSOCIACAO DE POUPANCA E EMPRESTIMO DE PERNAMBUCO-APEPE;10959245;n1;;I;2;RECIFE;PE;09/2009;24;0;0;12.788;-1.284;11.504;0;0;0;0;0;73;22.480;44;34.125;0;34.125
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO SICREDI SAÚDE CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;09/2009;126;0;134;17.360;-808;16.552;0;0;0;0;0;68;16.197;1.028;34.106;0;34.106
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;;I;2;BELEM;PA;09/2009;45;0;0;28.590;-481;28.108;0;0;0;0;0;26;3.865;1.362;33.407;0;33.407
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DAS MISSOES LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;09/2009;292;0;1.775;15.891;-343;15.548;0;0;0;0;0;140;14.780;607;33.143;0;33.143
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;09/2009;691;21.199;0;12.268;-2.196;10.072;0;0;0;0;0;386;370;393;33.111;0;33.111
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;;I;2;JUIZ DE FORA;MG;09/2009;133;0;0;12.359;-514;11.845;0;0;0;0;0;592;18.530;1.964;33.065;0;33.065
BANCO MAXINVEST S.A.;80271455;b2;;I;2;CURITIBA;PR;09/2009;67;19.501;763;4.434;-68;4.366;0;0;0;0;0;539;2;7.552;32.790;0;32.790
LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;33862244;n2;;I;3;RIO DE JANEIRO;RJ;09/2009;1.655;0;13.474;0;0;0;0;0;0;0;0;16.138;7;1.217;32.490;0;32.490
COOPERATIVA DE CREDITO DE RAUL SOARES LTDA - SICOOB CREDIRAS;1060307;b3S;;I;2;RAUL SOARES;MG;09/2009;459;0;0;22.771;-569;22.202;0;0;0;0;0;552;7.153;2.024;32.390;0;32.390
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;09/2009;125;0;0;17.453;-662;16.791;0;0;0;0;0;139;13.621;1.704;32.381;0;32.381
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;09/2009;95;0;2.355;23.861;-665;23.196;0;0;0;0;0;893;4.067;1.707;32.313;0;32.313
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;09/2009;663;0;0;32.461;-1.131;31.330;0;0;0;0;0;240;0;21;32.254;0;32.254
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;;I;2;CATANDUVA;SP;09/2009;81;0;4.903;27.767;-2.556;25.210;0;0;0;0;0;1.254;21;736;32.205;0;32.205
COOPERATIVA DE CREDITO DO OESTE DE MINAS GERAIS LTDA - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;09/2009;635;0;0;20.518;-301;20.216;0;0;0;0;0;648;7.856;2.541;31.896;0;31.896
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MÉDICOS E DEMAIS PROFISSIONAIS NÍVEL SUPERIOR DA SAÚDE DE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;09/2009;139;0;0;9.419;-789;8.630;0;0;0;0;0;303;21.203;1.612;31.888;0;31.888
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;09/2009;153;0;0;18.586;-366;18.220;0;0;0;0;0;152;12.383;970;31.878;0;31.878
OMAR CAMARGO CORRETORA DE CAMBIO E VALORES LTDA;76616978;n2;;I;2;CURITIBA;PR;09/2009;180;12.987;12.787;0;0;0;0;0;0;0;0;3.060;6;2.738;31.758;0;31.758
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;;I;2;IRAI DE MINAS;MG;09/2009;39;0;0;17.216;-111;17.105;0;0;0;0;0;313;12.840;1.439;31.735;0;31.735
HENCORP COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1788147;n2;;I;2;SAO PAULO;SP;09/2009;141;7.567;10.610;0;0;0;0;0;0;0;0;12.453;0;902;31.673;0;31.673
COOPERATIVA DE CRÉDITO RURAL VALE DO CHAPECOZINHO - SICOOB - VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;09/2009;496;0;8.056;17.144;-3.009;14.135;0;0;0;0;0;259;7.234;1.469;31.648;0;31.648
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO SÃO LOURENÇO - SICREDI VALE DO SÃO LOURENÇO;32983165;b3S;;I;2;JUSCIMEIRA;MT;09/2009;210;32;0;20.755;-2.245;18.510;0;0;0;0;0;259;9.495;2.933;31.439;0;31.439
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;09/2009;36;3.843;20.648;0;0;0;0;0;0;0;0;1.796;1;4.865;31.190;0;31.190
COOPERATIVA DE CRÉDITO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;09/2009;596;0;0;12.021;-419;11.603;0;0;0;0;0;997;15.792;2.058;31.045;0;31.045
UNICRED DOURADOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE DOURADOS;37554441;b3S;;I;2;DOURADOS;MS;09/2009;30;0;564;11.293;-327;10.966;0;0;0;0;0;576;17.450;1.450;31.036;0;31.036
GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS CATEGORIAS AFINS DE CURITIBA, REGIÃO METROPOLITANA E LITORAL.;2347114;b3S;;I;2;CURITIBA;PR;09/2009;325;0;21.580;10.834;-2.039;8.796;0;0;0;0;0;198;0;62;30.962;0;30.962
COOPERATIVA DE CRÉDITO RURAL DO ALTO SÃO FRANCISCO LIMITADA;41805003;b3S;;I;2;PIUMHI;MG;09/2009;180;0;4.599;18.033;-338;17.695;0;0;0;0;0;191;6.444;1.615;30.724;0;30.724
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA GRANDE CUIABÁ   SICREDI EMPREENDEDORES MT;4904878;b3S;;I;2;CUIABA;MT;09/2009;485;0;0;17.103;-1.683;15.421;0;0;0;0;0;571;12.117;1.886;30.479;0;30.479
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;;I;2;IJUI;RS;09/2009;449;0;0;14.164;-321;13.843;0;0;0;0;0;286;15.377;370;30.324;0;30.324
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DE GOIÂNIA;2480577;b3S;;I;2;GOIANIA;GO;09/2009;190;0;0;10.037;-274;9.763;0;0;0;0;0;34;18.079;2.080;30.146;0;30.146
COOPERATIVA DE CRÉDITO RURAL DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;;I;2;BOA ESPERANCA;MG;09/2009;123;0;0;21.602;-259;21.343;0;0;0;0;0;570;6.559;1.545;30.141;0;30.141
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;09/2009;377;0;20.032;10.262;-956;9.306;0;0;0;0;0;154;0;236;30.105;0;30.105
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;;I;2;ARIQUEMES;RO;09/2009;2.026;0;4.152;16.413;-1.307;15.106;0;0;0;0;0;120;7.708;789;29.901;0;29.901
COOPERATIVA DE CRÉDITO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;09/2009;171;0;0;23.974;-539;23.436;0;0;0;0;0;197;4.483;1.501;29.788;0;29.788
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JOINVILLE-COOPERCRED DE JOINVILLE;2780020;b3S;;I;2;JOINVILLE;SC;09/2009;521;0;6.551;24.916;-5.220;19.697;0;0;0;0;0;987;209;1.650;29.614;0;29.614
COOPERATIVA DE CRÉDITO DE PARAOPEBA LTDA - SICOOB CREDIPARAOPEBA;22749014;b3S;;I;2;PARAOPEBA;MG;09/2009;328;0;0;11.060;-278;10.783;0;0;0;0;0;417;16.746;1.336;29.610;0;29.610
